sample_id,ticker,name,weekly_date,fast_score,fast_score_status,fast_stage,fast_stage_status,monthly_regime,daily_risk,pattern_a_score,pattern_a_stage,pattern_a_candidate_active,is_trigger_event,is_primary_entry_event,is_early_variant_event,is_any_control_event
INV_OOS_B_028,217330,싸이토젠,2024-06-14,28.0,PARTIAL,WATCH,READY,EARLY_REGIME,ELEVATED,,,,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-06-21,29.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-06-28,29.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-07-05,29.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-07-12,29.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-07-19,35.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-07-26,34.0,PARTIAL,WATCH,READY,EARLY_REGIME,ELEVATED,,,,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-08-02,30.06,PARTIAL,WATCH,READY,EARLY_REGIME,ELEVATED,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-08-09,35.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-08-16,34.0,PARTIAL,WATCH,READY,EARLY_REGIME,ELEVATED,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-08-23,34.0,PARTIAL,WATCH,READY,EARLY_REGIME,ELEVATED,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-08-30,35.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-09-06,35.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-09-13,35.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-09-20,35.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-09-27,35.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-10-04,35.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-10-11,35.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-10-18,35.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-10-25,40.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-11-01,40.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-11-08,40.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-11-15,40.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-11-22,40.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-11-29,29.81,PARTIAL,WATCH,READY,EARLY_REGIME,EXTREME,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-12-06,39.0,PARTIAL,WATCH,READY,EARLY_REGIME,ELEVATED,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-12-13,33.75,PARTIAL,WATCH,READY,EARLY_REGIME,EXTREME,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-12-20,33.75,PARTIAL,WATCH,READY,EARLY_REGIME,EXTREME,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2024-12-27,28.5,PARTIAL,WATCH,READY,EARLY_REGIME,EXTREME,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2025-01-03,33.75,PARTIAL,WATCH,READY,EARLY_REGIME,EXTREME,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2025-01-10,39.0,PARTIAL,WATCH,READY,EARLY_REGIME,ELEVATED,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2025-01-17,35.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2025-01-24,35.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2025-01-31,35.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2025-02-07,35.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2025-02-14,35.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2025-02-21,35.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2025-02-28,35.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2025-03-07,40.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2025-03-14,34.0,PARTIAL,WATCH,READY,EARLY_REGIME,ELEVATED,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2025-03-21,35.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_028,217330,싸이토젠,2025-03-28,35.31,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,0.0,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-06-28,57.38,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-07-05,51.38,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-07-12,46.13,PARTIAL,WATCH,READY,PERMITTED_REGIME,ELEVATED,,,,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-07-19,51.38,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-07-26,51.38,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-08-02,49.13,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,89.40309411436267,transition,True,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-08-09,47.81,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,89.40309411436267,transition,True,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-08-16,53.81,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,89.40309411436267,transition,True,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-08-23,56.31,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,89.40309411436267,transition,True,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-08-30,57.62,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,89.40309411436267,transition,True,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-09-06,57.62,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,86.07262933841723,transition,True,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-09-13,47.12,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,86.07262933841723,transition,True,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-09-20,45.81,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,86.07262933841723,transition,True,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-09-27,57.62,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,86.07262933841723,transition,True,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-10-04,45.81,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,77.12591093831833,transition,True,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-10-11,47.12,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,77.12591093831833,transition,True,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-10-18,49.31,PARTIAL,SETUP,READY,PERMITTED_REGIME,NORMAL,77.12591093831833,transition,True,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-10-25,47.12,PARTIAL,WATCH,READY,PERMITTED_REGIME,NORMAL,77.12591093831833,transition,True,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-11-01,36.62,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,66.82532500091675,transition,True,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-11-08,41.13,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,66.82532500091675,transition,True,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-11-15,30.63,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,66.82532500091675,transition,True,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-11-22,41.13,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,66.82532500091675,transition,True,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-11-29,41.13,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,66.82532500091675,transition,True,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-12-06,41.13,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,58.04926579778057,base,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-12-13,41.13,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,58.04926579778057,base,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-12-20,39.81,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,58.04926579778057,base,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2024-12-27,30.63,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,58.04926579778057,base,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-01-03,30.63,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,57.142753599675395,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-01-10,30.63,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,57.142753599675395,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-01-17,30.63,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,57.142753599675395,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-01-24,30.63,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,57.142753599675395,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-01-31,30.63,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,55.41048714551786,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-02-07,30.63,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,55.41048714551786,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-02-14,30.63,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,55.41048714551786,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-02-21,30.63,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,55.41048714551786,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-02-28,30.63,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,45.503635789671286,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-03-07,30.63,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,45.503635789671286,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-03-14,30.63,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,45.503635789671286,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-03-21,36.62,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,45.503635789671286,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-03-28,36.62,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,45.503635789671286,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-04-04,36.62,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,24.167488882097597,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-04-11,30.06,PARTIAL,WATCH,READY,EARLY_REGIME,ELEVATED,24.167488882097597,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-04-18,36.62,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,24.167488882097597,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-04-25,41.62,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,24.167488882097597,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-05-02,52.12,PARTIAL,SETUP,READY,EARLY_REGIME,NORMAL,9.45161092007066,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-05-09,52.12,PARTIAL,SETUP,READY,EARLY_REGIME,NORMAL,9.45161092007066,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-05-16,52.12,PARTIAL,SETUP,READY,EARLY_REGIME,NORMAL,9.45161092007066,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-05-23,54.31,PARTIAL,SETUP,READY,EARLY_REGIME,ELEVATED,9.45161092007066,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-05-30,59.56,PARTIAL,TRIGGER,READY,EARLY_REGIME,NORMAL,9.45161092007066,weak,False,True,False,True,True
INV_OOS_B_029,002350,넥센타이어,2025-06-13,56.11,READY,SETUP,READY,PERMITTED_REGIME,NORMAL,16.646054334697794,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-06-20,62.24,READY,TREND,READY,PERMITTED_REGIME,NORMAL,16.646054334697794,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-06-27,56.11,READY,SETUP,READY,PERMITTED_REGIME,NORMAL,16.646054334697794,weak,False,False,False,False,False
INV_OOS_B_029,002350,넥센타이어,2025-07-04,51.74,READY,TREND,READY,EARLY_REGIME,NORMAL,24.78465798156923,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-03-31,48.26,READY,WATCH,READY,EARLY_REGIME,NORMAL,73.49357179539889,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-04-07,48.26,READY,WATCH,READY,EARLY_REGIME,NORMAL,73.49357179539889,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-04-14,48.26,READY,WATCH,READY,EARLY_REGIME,NORMAL,73.49357179539889,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-04-21,49.57,READY,WATCH,READY,EARLY_REGIME,NORMAL,73.49357179539889,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-04-28,55.61,READY,SETUP,READY,EARLY_REGIME,NORMAL,73.49357179539889,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-05-12,44.76,READY,WATCH,READY,EARLY_REGIME,NORMAL,61.25714849697336,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-05-19,44.76,READY,WATCH,READY,EARLY_REGIME,NORMAL,61.25714849697336,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-05-26,52.11,READY,SETUP,READY,EARLY_REGIME,NORMAL,61.25714849697336,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-06-02,57.86,READY,SETUP,READY,EARLY_REGIME,NORMAL,51.83887936209623,base,False,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-06-09,63.99,READY,SETUP,READY,EARLY_REGIME,NORMAL,51.83887936209623,base,False,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-06-16,66.44,READY,TREND,READY,EARLY_REGIME,NORMAL,51.83887936209623,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-06-23,65.04,READY,TREND,READY,EARLY_REGIME,NORMAL,51.83887936209623,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-06-30,75.54,READY,TREND,READY,PERMITTED_REGIME,NORMAL,49.484801453638,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-07-07,77.99,READY,TRIGGER,READY,PERMITTED_REGIME,NORMAL,49.484801453638,transition,True,True,True,False,True
INV_OOS_B_030,010620,현대미포조선,2023-07-14,77.99,READY,TRIGGER,READY,PERMITTED_REGIME,NORMAL,49.484801453638,transition,True,True,True,False,True
INV_OOS_B_030,010620,현대미포조선,2023-07-21,80.99,READY,TRIGGER,READY,PERMITTED_REGIME,NORMAL,49.484801453638,transition,True,True,True,False,True
INV_OOS_B_030,010620,현대미포조선,2023-07-28,76.04,READY,TRIGGER,READY,PERMITTED_REGIME,NORMAL,49.484801453638,transition,True,True,True,False,True
INV_OOS_B_030,010620,현대미포조선,2023-08-04,76.04,READY,TRIGGER,READY,PERMITTED_REGIME,NORMAL,59.05883892013179,transition,True,True,True,False,True
INV_OOS_B_030,010620,현대미포조선,2023-08-11,76.04,READY,TRIGGER,READY,PERMITTED_REGIME,NORMAL,59.05883892013179,transition,True,True,True,False,True
INV_OOS_B_030,010620,현대미포조선,2023-08-18,69.91,READY,SETUP,READY,PERMITTED_REGIME,NORMAL,59.05883892013179,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-08-25,69.91,READY,SETUP,READY,PERMITTED_REGIME,NORMAL,59.05883892013179,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-09-01,76.04,READY,TRIGGER,READY,PERMITTED_REGIME,NORMAL,71.71896875848878,early_trend,True,True,True,False,True
INV_OOS_B_030,010620,현대미포조선,2023-09-08,76.04,READY,TRIGGER,READY,PERMITTED_REGIME,NORMAL,71.49736063428483,transition,True,True,True,False,True
INV_OOS_B_030,010620,현대미포조선,2023-09-15,77.35,READY,TRIGGER,READY,PERMITTED_REGIME,NORMAL,71.4663238383591,transition,True,True,True,False,True
INV_OOS_B_030,010620,현대미포조선,2023-09-22,71.22,READY,SETUP,READY,PERMITTED_REGIME,NORMAL,71.43874956137753,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-10-06,66.91,READY,SETUP,READY,PERMITTED_REGIME,NORMAL,74.33196423336096,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-10-13,63.41,READY,SETUP,READY,PERMITTED_REGIME,NORMAL,74.33196423336096,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-10-20,56.06,READY,SETUP,READY,PERMITTED_REGIME,NORMAL,74.33196423336096,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-10-27,56.06,READY,WATCH,READY,PERMITTED_REGIME,NORMAL,74.33196423336096,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-11-03,47.66,READY,WATCH,READY,EARLY_REGIME,NORMAL,68.98995916019544,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-11-10,46.61,READY,WATCH,READY,EARLY_REGIME,ELEVATED,68.98995916019544,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-11-17,51.86,READY,WATCH,READY,EARLY_REGIME,NORMAL,68.98995916019544,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-11-24,51.86,READY,WATCH,READY,EARLY_REGIME,NORMAL,68.98995916019544,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-12-01,63.67,READY,WATCH,READY,PERMITTED_REGIME,NORMAL,70.16182447311765,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-12-08,63.67,READY,WATCH,READY,PERMITTED_REGIME,NORMAL,70.16182447311765,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-12-15,63.67,READY,WATCH,READY,PERMITTED_REGIME,NORMAL,70.16182447311765,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2023-12-22,63.67,READY,WATCH,READY,PERMITTED_REGIME,NORMAL,70.16182447311765,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2024-01-05,69.62,READY,SETUP,READY,PERMITTED_REGIME,NORMAL,70.9276693824525,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2024-01-12,68.36,READY,SETUP,READY,PERMITTED_REGIME,NORMAL,71.04385713674137,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2024-01-19,68.36,READY,SETUP,READY,PERMITTED_REGIME,NORMAL,71.12045797859385,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2024-01-26,61.01,READY,WATCH,READY,PERMITTED_REGIME,NORMAL,70.97258156915107,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2024-02-02,41.76,READY,WATCH,READY,EARLY_REGIME,NORMAL,72.97648307822344,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2024-02-16,36.77,READY,WATCH,READY,EARLY_REGIME,NORMAL,72.97648307822344,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2024-02-23,43.07,READY,WATCH,READY,EARLY_REGIME,NORMAL,72.97648307822344,transition,True,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2024-03-08,36.77,READY,WATCH,READY,EARLY_REGIME,NORMAL,63.23460576281839,weak,False,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2024-03-15,38.96,READY,SETUP,READY,EARLY_REGIME,ELEVATED,63.23460576281839,weak,False,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2024-03-22,41.76,READY,WATCH,READY,EARLY_REGIME,NORMAL,63.23460576281839,weak,False,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2024-03-29,35.46,READY,WATCH,READY,EARLY_REGIME,NORMAL,63.23460576281839,weak,False,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2024-04-05,36.77,READY,WATCH,READY,EARLY_REGIME,NORMAL,48.49106677629044,weak,False,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2024-04-12,36.77,READY,WATCH,READY,EARLY_REGIME,NORMAL,48.49106677629044,weak,False,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2024-04-19,54.36,READY,WATCH,READY,EARLY_REGIME,NORMAL,48.49106677629044,weak,False,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2024-04-26,56.81,READY,SETUP,READY,EARLY_REGIME,NORMAL,48.49106677629044,weak,False,False,False,False,False
INV_OOS_B_030,010620,현대미포조선,2024-05-03,67.31,READY,SETUP,READY,PERMITTED_REGIME,NORMAL,44.28697946999724,base,False,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-03-29,51.75,PARTIAL,WATCH,READY,PERMITTED_REGIME,ELEVATED,,,,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-04-05,46.5,PARTIAL,WATCH,READY,PERMITTED_REGIME,EXTREME,,,,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-04-12,51.75,PARTIAL,WATCH,READY,PERMITTED_REGIME,ELEVATED,,,,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-04-19,48.0,PARTIAL,SETUP,READY,PERMITTED_REGIME,EXTREME,,,,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-04-26,53.25,PARTIAL,SETUP,READY,PERMITTED_REGIME,ELEVATED,,,,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-05-03,38.82,PARTIAL,SETUP,READY,EARLY_REGIME,ELEVATED,,,,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-05-10,33.57,PARTIAL,SETUP,READY,EARLY_REGIME,EXTREME,,,,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-05-17,44.07,PARTIAL,SETUP,READY,EARLY_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-05-24,44.07,PARTIAL,SETUP,READY,EARLY_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-05-31,39.06,PARTIAL,SETUP,READY,EARLY_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-06-07,33.81,PARTIAL,SETUP,READY,EARLY_REGIME,ELEVATED,,,,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-06-14,37.75,PARTIAL,SETUP,READY,EARLY_REGIME,ELEVATED,,,,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-06-21,42.75,PARTIAL,SETUP,READY,EARLY_REGIME,ELEVATED,,,,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-06-28,41.25,PARTIAL,WATCH,READY,EARLY_REGIME,ELEVATED,,,,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-07-05,41.25,PARTIAL,WATCH,READY,EARLY_REGIME,ELEVATED,,,,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-07-12,42.56,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-07-19,42.56,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-07-26,42.56,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,,,,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-08-02,37.31,PARTIAL,WATCH,READY,EARLY_REGIME,ELEVATED,57.931045985751005,weak,False,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-08-09,41.25,PARTIAL,WATCH,READY,EARLY_REGIME,ELEVATED,57.931045985751005,weak,False,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-08-16,41.25,PARTIAL,WATCH,READY,EARLY_REGIME,ELEVATED,57.931045985751005,weak,False,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-08-23,42.56,PARTIAL,WATCH,READY,EARLY_REGIME,NORMAL,57.931045985751005,weak,False,False,False,False,False
INV_OOS_B_031,270520,지오릿에너지,2024-08-30,32.31,PARTIAL,WATCH,READY,EARLY_REGIME,ELEVATED,57.931045985751005,weak,False,False,False,False,False
