ticker,name,market,entry_execution_date,entry_open_price,pattern_a_stage_at_entry,coverage_path,policy_a_status,policy_a_exit_reason,policy_a_terminal_return_pct,policy_a_terminal_giveback_pct,policy_b_status,policy_b_exit_reason,policy_b_terminal_return_pct,policy_b_terminal_giveback_pct,paired_return_delta_pct,paired_giveback_delta_pct,exit4_triggered,policy_b_better,policy_b_equal,policy_b_worse
072710,농심홀딩스,KOSPI,2025-06-16,82400.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,12.86,61.29,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,12.86,61.29,0.0,0.0,False,False,True,False
073010,케이에스피,KOSDAQ,2025-08-11,5700.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-44.47,89.38,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-44.47,89.38,0.0,0.0,False,False,True,False
073240,금호타이어,KOSPI,2025-12-08,6200.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,31.29,11.45,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,31.29,11.45,0.0,0.0,False,False,True,False
073490,LIG아큐버,KOSDAQ,2026-01-26,27350.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,18.83,109.69,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,54.3,74.22,35.47,-35.47,True,True,False,False
074600,원익QnC,KOSDAQ,2025-10-13,25600.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_BASE,-5.08,82.42,REALIZED,EXIT3_PROGRESSED_TO_BASE,-5.08,82.42,0.0,0.0,False,False,True,False
077970,STX엔진,KOSPI,2024-08-19,22250.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,27.64,176.63,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,0.45,14.38,-27.19,-162.25,True,False,False,True
078020,LS증권,KOSDAQ,2025-07-14,6520.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,5.83,35.12,OPEN_AT_CUTOFF,,5.83,35.12,0.0,0.0,False,False,True,False
078350,한양디지텍,KOSDAQ,2025-10-13,17890.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,31.64,115.98,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,78.31,20.12,46.67,-95.86,True,True,False,False
078520,에이블씨엔씨,KOSPI,2025-08-04,9410.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,26.04,52.39,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,4.89,73.54,-21.15,21.15,True,False,False,True
078600,대주전자재료,KOSDAQ,2026-04-20,132800.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-47.82,85.85,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-47.82,85.85,0.0,0.0,False,False,True,False
078930,GS,KOSPI,2017-07-03,68500.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,70.8,2.48,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,20.29,2.34,-50.51,-0.14,True,False,False,True
079370,제우스,KOSDAQ,2025-11-03,15600.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-34.42,68.71,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-34.42,68.71,0.0,0.0,False,False,True,False
079550,LIG디펜스앤에어로스페이스,KOSPI,2021-01-25,41200.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,84.71,91.99,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,30.34,46.6,-54.37,-45.39,True,False,False,True
079940,가비아,KOSDAQ,2025-04-21,21350.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,109.84,14.52,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,29.27,17.33,-80.57,2.81,True,False,False,True
079960,동양이엔피,KOSDAQ,2025-06-02,22050.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-4.08,76.64,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-4.08,76.64,0.0,0.0,False,False,True,False
080220,제주반도체,KOSDAQ,2025-09-22,19250.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,323.38,293.5,OPEN_AT_CUTOFF,,323.38,293.5,0.0,0.0,False,False,True,False
081660,미스토홀딩스,KOSPI,2024-10-21,41200.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,3.16,32.28,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,3.16,32.28,0.0,0.0,False,False,True,False
082920,비츠로셀,KOSDAQ,2025-01-06,11986.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,164.48,301.18,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,72.28,18.78,-92.2,-282.4,True,False,False,True
083450,GST,KOSDAQ,2025-10-13,24500.0,EARLY_TREND,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,101.22,87.76,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,101.22,87.76,0.0,0.0,False,False,True,False
083500,에프엔에스테크,KOSDAQ,2025-07-07,12510.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,5.36,87.69,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,59.87,17.59,54.51,-70.1,True,True,False,False
083650,비에이치아이,KOSDAQ,2024-11-25,19360.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,216.63,273.25,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,-20.61,22.31,-237.24,-250.94,True,False,False,True
083930,아바코,KOSDAQ,2025-02-24,16890.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-31.02,34.63,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-31.02,34.63,0.0,0.0,False,False,True,False
