ticker,name,market,isu_cd,control_trade_id,control_trade_sequence,entry_signal_date,entry_signal_information_date,entry_execution_date,entry_open,identity_effective_from,identity_effective_to,v2_exit_reason,v2_exit_signal_date,v2_exit_execution_date,v2_exit_price,v2_terminal_return,v2_mfe,v2_mae,v2_holding_days,v2_trade_status,v2_loss_guard_triggered,v0_entry_execution_date,v0_entry_open,v0_exit_reason,v0_exit_signal_date,v0_exit_execution_date,v0_exit_price,v0_terminal_return,v0_mfe,v0_mae,v0_holding_days,v0_trade_status,v0_mfe_tier,v0_hwm,v0_max_hwm_drawdown,v0_fast_state_at_exit,v0_soft_threshold,v0_hard_threshold,v0_unexecuted_exit_signal_date,v0_entry_date_match_control,v0_entry_open_match_control,return_delta_v0_minus_v2,improved_worsened_same,v2_giveback_pp,v0_giveback_pp
220100,퓨쳐켐,KOSDAQ,KR7220100002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_220100_KR7220100002_KOSDAQ_02,2,2023-10-06,2023-10-06,2023-10-10,13852.0,2016-12-01,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2023-10-16,2023-10-17,11132.0,-19.64,8.53,-22.29,6,REALIZED,True,2023-10-10,13852.0,SOFT_EXIT,2024-06-14,2024-06-17,13590.0,-1.89,20.68,-46.27,169,REALIZED,MFE_20_TO_50,16717.0,-49.78,SETUP,-10.0,-20.0,,True,True,17.75,improved,28.17,22.57
220100,퓨쳐켐,KOSDAQ,KR7220100002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_220100_KR7220100002_KOSDAQ_03,3,2024-05-03,2024-05-03,2024-05-07,13455.0,2016-12-01,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-05-13,2024-05-14,11412.0,-15.18,1.58,-16.12,6,REALIZED,True,2024-05-07,13455.0,SOFT_EXIT,2024-06-14,2024-06-17,13590.0,1.0,24.24,-16.12,28,REALIZED,MFE_20_TO_50,16717.0,-19.98,SETUP,-10.0,-20.0,,True,True,16.18,improved,16.76,23.24
220100,퓨쳐켐,KOSDAQ,KR7220100002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_220100_KR7220100002_KOSDAQ_04,4,2024-05-17,2024-05-17,2024-05-20,14036.0,2016-12-01,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2024-08-31,2024-09-02,23232.0,65.52,76.9,-8.62,74,REALIZED,False,2024-05-20,14036.0,HARD_EXIT,2024-08-05,2024-08-06,17085.0,21.72,75.17,-8.62,56,REALIZED,MFE_50_TO_100,24587.0,-32.68,EXTENDED,-15.0,-25.0,,True,True,-43.8,worsened,11.38,53.45
222800,심텍,KOSDAQ,KR7222800005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_222800_KR7222800005_KOSDAQ_01,1,2023-06-30,2023-06-30,2023-07-03,34500.0,2015-08-07,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-02-23,2024-02-26,29000.0,-15.94,24.93,-15.94,160,REALIZED,True,2023-07-03,34500.0,SOFT_EXIT,2024-01-12,2024-01-15,37750.0,9.42,24.93,-8.26,132,REALIZED,MFE_20_TO_50,43100.0,-19.36,SETUP,-10.0,-20.0,,True,True,25.36,improved,40.87,15.51
226320,잇츠한불,KOSPI,KR7226320000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_226320_KR7226320000_KOSPI_01,1,2025-07-11,2025-07-11,2025-07-14,14790.0,2015-12-28,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2025-08-27,2025-08-28,12690.0,-14.2,0.54,-16.16,33,REALIZED,True,2025-07-14,14790.0,OPEN_AT_CUTOFF,,,,-30.9,0.54,-44.56,271,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,14870.0,-41.02,,,,,True,True,-16.7,worsened,14.74,31.44
226950,올릭스,KOSDAQ,KR7226950004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_226950_KR7226950004_KOSDAQ_01,1,2024-10-11,2024-10-11,2024-10-14,26200.0,2018-07-18,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-11-01,2024-11-04,21900.0,-16.41,25.0,-16.41,16,REALIZED,True,2024-10-14,26200.0,SOFT_EXIT,2024-10-25,2024-10-28,26850.0,2.48,25.0,-5.34,11,REALIZED,MFE_20_TO_50,32750.0,-17.25,SETUP,-10.0,-20.0,,True,True,18.89,improved,41.41,22.52
228670,레이,KOSDAQ,KR7228670006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_228670_KR7228670006_KOSDAQ_01,1,2023-05-19,2023-05-19,2023-05-22,39100.0,2019-08-08,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2023-08-14,2023-08-16,27500.0,-29.67,7.8,-32.1,60,REALIZED,True,2023-05-22,39100.0,OPEN_AT_CUTOFF,,,,-88.41,7.8,-90.59,792,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,42150.0,-90.65,,,,,True,True,-58.74,worsened,37.47,96.21
228760,지노믹트리,KOSDAQ,KR7228760005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_228760_KR7228760005_KOSDAQ_01,1,2023-05-26,2023-05-26,2023-05-30,14050.0,2019-03-27,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2023-06-19,2023-06-20,11900.0,-15.3,1.57,-16.16,15,REALIZED,True,2023-05-30,14050.0,HARD_EXIT,2023-06-30,2023-07-03,14530.0,3.42,28.4,-17.44,24,REALIZED,MFE_20_TO_50,18040.0,-20.45,TREND,-10.0,-20.0,,True,True,18.72,improved,16.87,24.98
228760,지노믹트리,KOSDAQ,KR7228760005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_228760_KR7228760005_KOSDAQ_02,2,2025-11-07,2025-11-07,2025-11-10,23000.0,2019-03-27,2026-08-21,EXIT3_PROGRESSED_TO_BASE,2026-03-31,2026-04-01,17540.0,-23.74,44.78,-26.09,96,REALIZED,False,2025-11-10,23000.0,HARD_EXIT,2026-01-14,2026-01-15,26050.0,13.26,44.78,-5.43,46,REALIZED,MFE_20_TO_50,33300.0,-21.77,EXTENDED,-10.0,-20.0,,True,True,37.0,improved,68.52,31.52
230360,에코마케팅,KOSDAQ,KR7230360000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_230360_KR7230360000_KOSDAQ_01,1,2025-09-12,2025-09-12,2025-09-15,14160.0,2016-08-08,2026-06-29,LOSS_GUARD_CLOSE_LE_NEG_15,2025-10-23,2025-10-24,12070.0,-14.76,3.25,-15.75,25,REALIZED,True,2025-09-15,14160.0,OPEN_AT_CUTOFF,,,,12.99,15.11,-25.92,177,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,16300.0,-27.36,,,,,True,True,27.75,improved,18.01,2.12
230360,에코마케팅,KOSDAQ,KR7230360000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_230360_KR7230360000_KOSDAQ_02,2,2026-01-16,2026-01-16,2026-01-19,15930.0,2016-08-08,2026-06-29,NO_EXIT_BEFORE_CUTOFF,,,,0.44,2.32,-1.07,95,OPEN_AT_CUTOFF,False,2026-01-19,15930.0,OPEN_AT_CUTOFF,,,,0.44,2.32,-1.07,95,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,16300.0,-1.84,,,,,True,True,0.0,same,1.88,1.88
237690,에스티팜,KOSDAQ,KR7237690003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_237690_KR7237690003_KOSDAQ_01,1,2022-08-05,2022-08-05,2022-08-08,114100.0,2016-06-23,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2022-08-23,2022-08-24,98000.0,-14.11,2.89,-15.43,12,REALIZED,True,2022-08-08,114100.0,HARD_EXIT,2026-03-04,2026-03-05,141800.0,24.28,46.01,-47.5,871,REALIZED,MFE_20_TO_50,166600.0,-48.55,EXTENDED,-10.0,-20.0,,True,True,38.39,improved,17.0,21.73
237690,에스티팜,KOSDAQ,KR7237690003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_237690_KR7237690003_KOSDAQ_02,2,2024-05-03,2024-05-03,2024-05-07,101100.0,2016-06-23,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-06-28,2024-07-01,85000.0,-15.92,11.47,-15.92,38,REALIZED,True,2024-05-07,101100.0,SOFT_EXIT,2026-01-02,2026-01-05,114000.0,12.76,32.54,-34.12,404,REALIZED,MFE_20_TO_50,134000.0,-44.29,SETUP,-10.0,-20.0,,True,True,28.68,improved,27.39,19.78
237690,에스티팜,KOSDAQ,KR7237690003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_237690_KR7237690003_KOSDAQ_03,3,2024-10-11,2024-10-11,2024-10-14,110100.0,2016-06-23,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-10-28,2024-10-29,94200.0,-14.44,3.09,-15.62,12,REALIZED,True,2024-10-14,110100.0,SOFT_EXIT,2026-01-02,2026-01-05,114000.0,3.54,21.71,-39.51,299,REALIZED,MFE_20_TO_50,134000.0,-40.7,SETUP,-10.0,-20.0,,True,True,17.98,improved,17.53,18.17
237690,에스티팜,KOSDAQ,KR7237690003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_237690_KR7237690003_KOSDAQ_04,4,2026-01-16,2026-01-16,2026-01-19,123100.0,2016-06-23,2026-08-21,NO_EXIT_BEFORE_CUTOFF,,,,-19.01,39.81,-31.68,145,OPEN_AT_CUTOFF,False,2026-01-19,123100.0,HARD_EXIT,2026-03-04,2026-03-05,141800.0,15.19,35.34,-7.07,30,REALIZED,MFE_20_TO_50,166600.0,-21.07,EXTENDED,-10.0,-20.0,,True,True,34.2,improved,58.82,20.15
237880,클리오,KOSDAQ,KR7237880000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_237880_KR7237880000_KOSDAQ_01,1,2021-04-09,2021-04-09,2021-04-12,21300.0,2016-11-09,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2021-11-29,2021-11-30,18250.0,-14.32,38.03,-15.26,159,REALIZED,True,2021-04-12,21300.0,SOFT_EXIT,2021-06-25,2021-06-28,25300.0,18.78,38.03,-1.64,54,REALIZED,MFE_20_TO_50,29400.0,-15.65,SETUP,-10.0,-20.0,,True,True,33.1,improved,52.35,19.25
237880,클리오,KOSDAQ,KR7237880000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_237880_KR7237880000_KOSDAQ_02,2,2023-02-03,2023-02-03,2023-02-06,17780.0,2016-11-09,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2024-02-29,2024-03-04,30000.0,68.73,95.44,-4.61,264,REALIZED,False,2023-02-06,17780.0,SOFT_EXIT,2023-04-14,2023-04-17,21950.0,23.45,36.39,-4.61,50,REALIZED,MFE_20_TO_50,24250.0,-10.31,SETUP,-10.0,-20.0,,True,True,-45.28,worsened,26.71,12.94
240810,원익IPS,KOSDAQ,KR7240810002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_240810_KR7240810002_KOSDAQ_01,1,2025-08-22,2025-08-22,2025-08-25,41300.0,2016-05-02,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2026-01-31,2026-02-02,107500.0,160.29,192.49,-10.05,108,REALIZED,False,2025-08-25,41300.0,HARD_EXIT,2026-06-02,2026-06-04,112500.0,172.4,266.83,-10.05,188,REALIZED,MFE_200_TO_400,151500.0,-35.38,EXTENDED,-25.0,-35.0,,True,True,12.11,improved,32.2,94.43
241560,두산밥캣,KOSPI,KR7241560002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_241560_KR7241560002_KOSPI_01,1,2021-04-30,2021-04-30,2021-05-03,45300.0,2016-11-18,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2021-08-31,2021-09-01,42600.0,-5.96,31.13,-11.81,85,REALIZED,False,2021-05-03,45300.0,SOFT_EXIT,2021-05-21,2021-05-24,47900.0,5.74,24.06,-2.43,14,REALIZED,MFE_20_TO_50,56200.0,-14.59,SETUP,-10.0,-20.0,,True,True,11.7,improved,37.09,18.32
241560,두산밥캣,KOSPI,KR7241560002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_241560_KR7241560002_KOSPI_02,2,2023-04-28,2023-04-28,2023-05-02,50600.0,2016-11-18,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2023-10-31,2023-11-01,38600.0,-23.72,32.41,-24.21,123,REALIZED,False,2023-05-02,50600.0,SOFT_EXIT,2023-08-04,2023-08-07,54900.0,8.5,32.41,-3.46,67,REALIZED,MFE_20_TO_50,67000.0,-19.25,SETUP,-10.0,-20.0,,True,True,32.22,improved,56.13,23.91
241560,두산밥캣,KOSPI,KR7241560002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_241560_KR7241560002_KOSPI_03,3,2025-01-24,2025-01-24,2025-01-31,51300.0,2016-11-18,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2025-04-07,2025-04-08,43500.0,-15.2,2.73,-19.2,47,REALIZED,True,2025-01-31,51300.0,SOFT_EXIT,2025-06-24,2025-06-25,65500.0,27.68,44.05,-20.47,98,REALIZED,MFE_20_TO_50,73900.0,-22.2,SETUP,-10.0,-20.0,,True,True,42.88,improved,17.93,16.37
241560,두산밥캣,KOSPI,KR7241560002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_241560_KR7241560002_KOSPI_04,4,2026-04-10,2026-04-10,2026-04-13,68500.0,2016-11-18,2026-08-21,NO_EXIT_BEFORE_CUTOFF,,,,-15.47,16.35,-17.96,89,OPEN_AT_CUTOFF,False,2026-04-13,68500.0,OPEN_AT_CUTOFF,,,,-15.47,16.35,-17.96,89,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,79700.0,-27.73,,,,,True,True,0.0,same,31.82,31.82
241710,코스메카코리아,KOSDAQ,KR7241710003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_241710_KR7241710003_KOSDAQ_01,1,2025-11-07,2025-11-07,2025-11-10,75700.0,2016-10-28,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2026-06-25,2026-06-26,63600.0,-15.98,40.55,-16.91,154,REALIZED,True,2025-11-10,75700.0,HARD_EXIT,2026-02-23,2026-02-24,83700.0,10.57,40.55,-15.19,71,REALIZED,MFE_20_TO_50,106400.0,-21.52,EXTENDED,-10.0,-20.0,,True,True,26.55,improved,56.53,29.98
243840,신흥에스이씨,KOSDAQ,KR7243840006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_243840_KR7243840006_KOSDAQ_01,1,2024-03-15,2024-03-15,2024-03-18,10820.0,2017-09-27,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-05-20,2024-05-21,9230.0,-14.7,20.7,-16.45,31,REALIZED,True,2024-03-18,10820.0,SOFT_EXIT,2024-04-26,2024-04-29,10450.0,-3.42,20.7,-3.7,18,REALIZED,MFE_20_TO_50,13060.0,-19.6,SETUP,-10.0,-20.0,,True,True,11.28,improved,35.4,24.12
249420,일동제약,KOSPI,KR7249420001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_249420_KR7249420001_KOSPI_01,1,2021-12-10,2021-12-10,2021-12-13,22800.0,2016-08-31,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2022-03-31,2022-04-01,67900.0,197.81,230.7,-1.32,74,REALIZED,False,2021-12-13,22800.0,HARD_EXIT,2021-12-22,2021-12-23,28700.0,25.88,79.82,-1.32,9,REALIZED,MFE_50_TO_100,41000.0,-26.83,EXTENDED,-15.0,-25.0,,True,True,-171.93,worsened,32.89,53.94
249420,일동제약,KOSPI,KR7249420001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_249420_KR7249420001_KOSPI_02,2,2025-08-22,2025-08-22,2025-08-25,23850.0,2016-08-31,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2025-12-31,2026-01-02,38500.0,61.43,88.89,-14.05,87,REALIZED,False,2025-08-25,23850.0,SOFT_EXIT,2025-09-26,2025-09-29,27100.0,13.63,28.09,-14.05,26,REALIZED,MFE_20_TO_50,30550.0,-16.2,SETUP,-10.0,-20.0,,True,True,-47.8,worsened,27.46,14.46
251270,넷마블,KOSPI,KR7251270005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_251270_KR7251270005_KOSPI_01,1,2025-09-19,2025-09-19,2025-09-22,68000.0,2017-05-12,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2025-10-13,2025-10-14,56900.0,-16.32,1.47,-17.35,12,REALIZED,True,2025-09-22,68000.0,OPEN_AT_CUTOFF,,,,-45.51,1.47,-49.71,222,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,69000.0,-49.42,,,,,True,True,-29.19,worsened,17.79,46.98
251970,펌텍코리아,KOSDAQ,KR7251970000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_251970_KR7251970000_KOSDAQ_01,1,2023-07-28,2023-07-28,2023-07-31,25100.0,2019-07-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2024-06-30,2024-07-01,44700.0,78.09,95.82,-15.94,224,REALIZED,False,2023-07-31,25100.0,HARD_EXIT,2024-08-29,2024-08-30,35450.0,41.24,102.79,-15.94,267,REALIZED,MFE_100_TO_200,50900.0,-31.04,EXTENDED,-20.0,-30.0,,True,True,-36.85,worsened,17.73,61.55
252990,샘씨엔에스,KOSDAQ,KR7252990007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_252990_KR7252990007_KOSDAQ_01,1,2025-10-10,2025-10-10,2025-10-13,7170.0,2021-05-20,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2026-04-30,2026-05-04,14500.0,102.23,108.09,-14.37,138,REALIZED,False,2025-10-13,7170.0,HARD_EXIT,2026-03-04,2026-03-05,9770.0,36.26,76.01,-14.37,97,REALIZED,MFE_50_TO_100,12620.0,-28.21,EXTENDED,-15.0,-25.0,,True,True,-65.97,worsened,5.86,39.75
253450,스튜디오드래곤,KOSDAQ,KR7253450001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_253450_KR7253450001_KOSDAQ_01,1,2021-04-09,2021-04-09,2021-04-12,105900.0,2017-11-24,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2021-08-13,2021-08-17,89100.0,-15.86,1.13,-16.9,89,REALIZED,True,2021-04-12,105900.0,OPEN_AT_CUTOFF,,,,-80.03,1.13,-82.06,1314,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,107100.0,-81.61,,,,,True,True,-64.17,worsened,16.99,81.16
253450,스튜디오드래곤,KOSDAQ,KR7253450001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_253450_KR7253450001_KOSDAQ_02,2,2023-01-06,2023-01-06,2023-01-09,81200.0,2017-11-24,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2023-04-10,2023-04-11,68100.0,-16.13,4.06,-16.63,64,REALIZED,True,2023-01-09,81200.0,OPEN_AT_CUTOFF,,,,-73.95,4.06,-76.6,882,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,84500.0,-76.69,,,,,True,True,-57.82,worsened,20.19,78.01
263750,펄어비스,KOSDAQ,KR7263750002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_263750_KR7263750002_KOSDAQ_01,1,2026-01-23,2026-01-23,2026-01-26,46000.0,2017-09-14,2026-08-21,EXIT3_PROGRESSED_TO_WEAK,2026-06-30,2026-07-01,36300.0,-21.09,68.26,-27.61,105,REALIZED,False,2026-01-26,46000.0,SOFT_EXIT,2026-02-06,2026-02-09,53600.0,16.52,29.35,-0.98,11,REALIZED,MFE_20_TO_50,59500.0,-11.76,SETUP,-10.0,-20.0,,True,True,37.61,improved,89.35,12.83
265520,AP시스템,KOSDAQ,KR7265520007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_265520_KR7265520007_KOSDAQ_01,1,2021-04-02,2021-04-02,2021-04-05,29800.0,2017-04-07,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2021-09-29,2021-09-30,25250.0,-15.27,14.77,-16.78,123,REALIZED,True,2021-04-05,29800.0,HARD_EXIT,2024-05-10,2024-05-13,27150.0,-8.89,21.81,-47.32,766,REALIZED,MFE_20_TO_50,36300.0,-53.51,SETUP,-10.0,-20.0,,True,True,6.38,improved,30.04,30.7
265520,AP시스템,KOSDAQ,KR7265520007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_265520_KR7265520007_KOSDAQ_02,2,2023-12-15,2023-12-15,2023-12-18,22800.0,2017-04-07,2026-08-21,NO_EXIT_BEFORE_CUTOFF,,,,-17.19,59.21,-37.41,650,OPEN_AT_CUTOFF,False,2023-12-18,22800.0,HARD_EXIT,2024-05-10,2024-05-13,27150.0,19.08,59.21,-11.18,97,REALIZED,MFE_50_TO_100,36300.0,-25.62,SETUP,-15.0,-25.0,,True,True,36.27,improved,76.4,40.13
267250,HD현대,KOSPI,KR7267250009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_267250_KR7267250009_KOSPI_01,1,2021-06-04,2021-06-04,2021-06-07,77000.0,2017-05-10,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2021-08-19,2021-08-20,63800.0,-17.14,0.0,-17.27,54,REALIZED,True,2021-06-07,77000.0,SOFT_EXIT,2026-06-19,2026-06-22,231000.0,200.0,332.47,-40.91,1234,REALIZED,MFE_200_TO_400,333000.0,-40.26,SETUP,-25.0,-35.0,,True,True,217.14,improved,17.14,132.47
267250,HD현대,KOSPI,KR7267250009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_267250_KR7267250009_KOSPI_02,2,2022-06-03,2022-06-03,2022-06-07,63000.0,2017-05-10,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2022-07-06,2022-07-07,51900.0,-17.62,4.76,-18.89,23,REALIZED,True,2022-06-07,63000.0,SOFT_EXIT,2024-11-01,2024-11-04,75600.0,20.0,34.92,-20.87,593,REALIZED,MFE_20_TO_50,85000.0,-23.97,SETUP,-10.0,-20.0,,True,True,37.62,improved,22.38,14.92
267250,HD현대,KOSPI,KR7267250009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_267250_KR7267250009_KOSPI_03,3,2022-08-12,2022-08-12,2022-08-16,59500.0,2017-05-10,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2025-09-30,2025-10-01,155400.0,161.18,176.81,-10.42,767,REALIZED,False,2022-08-16,59500.0,SOFT_EXIT,2023-09-22,2023-09-25,67400.0,13.28,26.89,-10.42,277,REALIZED,MFE_20_TO_50,75500.0,-16.64,SETUP,-10.0,-20.0,,True,True,-147.9,worsened,15.63,13.61
267270,HD건설기계,KOSPI,KR7267270007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_267270_KR7267270007_KOSPI_01,1,2022-12-02,2022-12-02,2022-12-05,56800.0,2017-05-10,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2026-01-31,2026-02-02,105100.0,85.04,132.04,-22.36,772,REALIZED,False,2022-12-05,56800.0,SOFT_EXIT,2023-05-12,2023-05-15,61600.0,8.45,25.88,-14.79,110,REALIZED,MFE_20_TO_50,71500.0,-25.68,SETUP,-10.0,-20.0,,True,True,-76.59,worsened,47.0,17.43
267980,매일유업,KOSDAQ,KR7267980001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_267980_KR7267980001_KOSDAQ_01,1,2021-06-11,2021-06-11,2021-06-14,77500.0,2017-06-05,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2022-01-27,2022-01-28,67300.0,-13.16,1.81,-15.35,158,REALIZED,True,2021-06-14,77500.0,OPEN_AT_CUTOFF,,,,-56.13,1.81,-59.87,1271,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,78900.0,-60.08,,,,,True,True,-42.97,worsened,14.97,57.94
267980,매일유업,KOSDAQ,KR7267980001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_267980_KR7267980001_KOSDAQ_02,2,2026-02-27,2026-02-27,2026-03-03,39000.0,2017-06-05,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2026-06-05,2026-06-08,32550.0,-16.54,1.79,-16.54,66,REALIZED,True,2026-03-03,39000.0,OPEN_AT_CUTOFF,,,,-12.82,1.79,-20.26,118,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,39700.0,-20.65,,,,,True,True,3.72,improved,18.33,14.61
268280,미원에스씨,KOSPI,KR7268280005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_268280_KR7268280005_KOSPI_01,1,2025-06-13,2025-06-13,2025-06-16,155000.0,2017-05-22,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2026-02-27,2026-03-03,130900.0,-15.55,3.23,-25.48,174,REALIZED,True,2025-06-16,155000.0,OPEN_AT_CUTOFF,,,,-15.23,3.23,-42.19,291,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,160000.0,-40.31,,,,,True,True,0.32,improved,18.78,18.46
271560,오리온,KOSPI,KR7271560005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_271560_KR7271560005_KOSPI_01,1,2022-12-02,2022-12-02,2022-12-05,115500.0,2017-07-07,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-01-16,2024-01-17,97500.0,-15.58,28.23,-16.88,276,REALIZED,True,2022-12-05,115500.0,SOFT_EXIT,2023-05-19,2023-05-22,126700.0,9.7,28.23,-2.6,115,REALIZED,MFE_20_TO_50,148100.0,-14.45,SETUP,-10.0,-20.0,,True,True,25.28,improved,43.81,18.53
271560,오리온,KOSPI,KR7271560005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_271560_KR7271560005_KOSPI_02,2,2025-04-04,2025-04-04,2025-04-07,112100.0,2017-07-07,2026-08-21,NO_PROGRESSED_BEFORE_CUTOFF,,,,11.86,33.9,-11.69,336,OPEN_AT_CUTOFF,False,2025-04-07,112100.0,SOFT_EXIT,2026-03-06,2026-03-09,120800.0,7.76,27.92,-11.69,223,REALIZED,MFE_20_TO_50,143400.0,-22.0,SETUP,-10.0,-20.0,,True,True,-4.1,worsened,22.04,20.16
272210,한화시스템,KOSPI,KR7272210006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_272210_KR7272210006_KOSPI_01,1,2023-06-30,2023-06-30,2023-07-03,14800.0,2019-11-13,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2023-09-19,2023-09-20,12550.0,-15.2,19.73,-15.74,57,REALIZED,True,2023-07-03,14800.0,SOFT_EXIT,2024-01-26,2024-01-29,16410.0,10.88,34.53,-22.09,142,REALIZED,MFE_20_TO_50,19910.0,-33.86,SETUP,-10.0,-20.0,,True,True,26.08,improved,34.93,23.65
272210,한화시스템,KOSPI,KR7272210006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_272210_KR7272210006_KOSPI_02,2,2024-03-08,2024-03-08,2024-03-11,18010.0,2019-11-13,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2025-02-28,2025-03-04,31550.0,75.18,108.22,-10.22,237,REALIZED,False,2024-03-11,18010.0,SOFT_EXIT,2024-06-28,2024-07-01,18880.0,4.83,24.65,-10.22,76,REALIZED,MFE_20_TO_50,22450.0,-18.35,WATCH,-10.0,-20.0,,True,True,-70.35,worsened,33.04,19.82
