date,kospi_close,trading_value,v_kospi200_close
2015-07-02,2107.33,7113659412150.0,13.13
2015-07-03,2104.41,5984699527831.0,13.75
2015-07-06,2053.93,6346297518287.0,15.4
2015-07-07,2040.29,8262956820912.0,14.51
2015-07-08,2016.21,7540964961004.0,15.65
2015-07-09,2027.81,7059983401004.0,14.92
2015-07-10,2031.17,6676019144661.0,15.41
2015-07-13,2061.52,6220304373031.0,14.92
2015-07-14,2059.23,6791756702273.0,14.18
2015-07-15,2072.91,7559786209156.0,13.4
2015-07-16,2087.89,7500346970429.0,12.68
2015-07-17,2076.79,8457140454434.0,12.88
2015-07-20,2073.31,5871830206061.0,13.24
2015-07-21,2083.62,6487094220018.0,13.17
2015-07-22,2064.73,6814233578756.0,13.47
2015-07-23,2065.07,6218841749225.0,13.13
2015-07-24,2045.96,6136241931174.0,13.26
2015-07-27,2038.81,6366121083264.0,13.78
2015-07-28,2039.1,6605852673543.0,14.09
2015-07-29,2037.62,6686321446309.0,13.65
2015-07-30,2019.03,6798932238002.0,13.85
2015-07-31,2030.16,6279943667649.0,13.54
2015-08-03,2008.49,5110563717093.0,14.03
2015-08-04,2027.99,5011431004254.0,13.32
2015-08-05,2029.76,5048865613349.0,12.97
2015-08-06,2013.29,5873189292138.0,13.67
2015-08-07,2010.23,4737274941918.0,13.51
2015-08-10,2003.17,4455480348081.0,13.7
2015-08-11,1986.65,5071114838056.0,13.85
2015-08-12,1975.47,6849573270811.0,14.53
2015-08-13,1983.46,5172156214382.0,13.93
2015-08-17,1968.52,4616625695248.0,14.34
2015-08-18,1956.26,5599086287401.0,14.13
2015-08-19,1939.38,7234989564693.0,14.57
2015-08-20,1914.55,5136860613016.0,14.92
2015-08-21,1876.07,6814583048612.0,18.51
2015-08-24,1829.81,6223746343116.0,28.58
2015-08-25,1846.63,6667726545139.0,28.05
2015-08-26,1894.09,6834551552547.0,22.99
2015-08-27,1908.0,6711964978361.0,20.33
2015-08-28,1937.67,6510382123622.0,18.34
2015-08-31,1941.49,6018336620140.0,19.75
2015-09-01,1914.23,4812249940737.0,22.09
2015-09-02,1915.22,5003756105535.0,22.4
2015-09-03,1915.53,4614733118813.0,20.41
2015-09-04,1886.04,4676978617543.0,22.74
2015-09-07,1883.22,3774462447389.0,24.14
2015-09-08,1878.68,4750649130775.0,21.34
2015-09-09,1934.2,5295306527215.0,18.01
2015-09-10,1962.11,5489468898964.0,20.75
2015-09-11,1941.37,4659093903938.0,19.86
2015-09-14,1931.46,4128564056301.0,21.88
2015-09-15,1937.56,4044921535878.0,22.03
2015-09-16,1975.45,5946844307044.0,21.23
2015-09-17,1976.49,5668068113821.0,20.76
2015-09-18,1995.95,6800104752804.0,17.5
2015-09-21,1964.68,3851116323073.0,19.91
2015-09-22,1982.06,4525722965396.0,18.31
2015-09-23,1944.64,5426924117489.0,19.71
2015-09-24,1947.1,5070974862480.0,19.52
2015-09-25,1942.85,4304213843657.0,19.56
2015-09-30,1962.81,5630317096767.0,20.48
2015-10-01,1979.32,5213687683554.0,18.44
2015-10-02,1969.68,5265808008368.0,18.47
2015-10-05,1978.25,4638466010663.0,17.69
2015-10-06,1990.65,5617299219997.0,17.06
2015-10-07,2005.84,6168610706136.0,15.89
2015-10-08,2019.53,6217117615997.0,15.97
2015-10-12,2021.63,6148117213229.0,16.2
2015-10-13,2019.05,5066456616519.0,15.96
2015-10-14,2009.55,4750096353841.0,16.49
2015-10-15,2033.27,4462166151040.0,15.92
2015-10-16,2030.26,5218726550279.0,15.84
2015-10-19,2030.27,4192226575484.0,16.31
2015-10-20,2039.36,4709614598755.0,15.49
2015-10-21,2042.98,5390964681896.0,14.41
2015-10-22,2023.0,5870095972723.0,14.5
2015-10-23,2040.4,5329554129127.0,13.94
2015-10-26,2048.08,4315127673594.0,14.22
2015-10-27,2044.65,4064394613503.0,14.3
2015-10-28,2042.51,5050142174818.0,14.69
2015-10-29,2034.16,6233731622524.0,14.7
2015-10-30,2029.47,6156505114615.0,14.22
2015-11-02,2035.24,4737259032827.0,14.6
2015-11-03,2048.4,5777390603981.0,13.52
2015-11-04,2052.77,4930755756327.0,13.68
2015-11-05,2049.41,3984969600682.0,13.69
2015-11-06,2041.07,4573974649137.0,13.98
2015-11-09,2025.7,6043073646667.0,14.04
2015-11-10,1996.59,5718978717316.0,15.36
2015-11-11,1997.27,3859618900348.0,14.68
2015-11-12,1993.36,3487119127069.0,14.79
2015-11-13,1973.29,4230276961491.0,14.9
2015-11-16,1943.02,5304662416962.0,16.77
2015-11-17,1963.58,4488824685970.0,14.99
2015-11-18,1962.88,4592447660984.0,14.97
2015-11-19,1988.91,5114609462915.0,13.68
2015-11-20,1989.86,4020970176796.0,13.38
2015-11-23,2003.7,4462587089524.0,13.09
2015-11-24,2016.29,4344054317301.0,12.57
2015-11-25,2009.42,4241701645012.0,12.58
2015-11-26,2030.68,4419839083915.0,12.67
2015-11-27,2028.99,3973083334603.0,12.86
2015-11-30,1991.97,6500146711446.0,14.37
2015-12-01,2023.93,4854552726804.0,13.65
2015-12-02,2009.29,4387695726242.0,13.92
2015-12-03,1994.07,3499854999586.0,14.86
2015-12-04,1974.4,3279794717712.0,15.44
2015-12-07,1963.67,3385958855590.0,15.06
2015-12-08,1949.04,3621519462742.0,15.73
2015-12-09,1948.24,3654066827322.0,15.66
2015-12-10,1952.07,4688430953223.0,15.88
2015-12-11,1948.62,4117814490325.0,15.39
2015-12-14,1927.82,4259108087763.0,17.14
2015-12-15,1932.97,3636249505210.0,17.59
2015-12-16,1969.4,4295614484791.0,16.27
2015-12-17,1977.96,3901540024713.0,14.34
2015-12-18,1975.32,4204963929793.0,14.16
2015-12-21,1981.19,3588448104284.0,15.24
2015-12-22,1992.56,4172350696020.0,14.63
2015-12-23,1999.22,4339401569277.0,13.33
2015-12-24,1990.65,3611543921218.0,13.37
2015-12-28,1964.06,3826007744838.0,14.54
2015-12-29,1966.31,3791813063037.0,13.9
2015-12-30,1961.31,3695391486094.0,14.18
2016-01-04,1918.76,3956951669960.0,16.25
2016-01-05,1930.53,4187903589562.0,15.92
2016-01-06,1925.43,6256811683569.0,16.63
2016-01-07,1904.33,4987875485722.0,19.02
2016-01-08,1917.62,5193357975544.0,17.82
2016-01-11,1894.84,4502872496690.0,20.06
2016-01-12,1890.86,3909456819962.0,20.48
2016-01-13,1916.28,3931656576357.0,18.05
2016-01-14,1900.01,4375981170090.0,19.06
2016-01-15,1878.87,4567146213732.0,20.7
2016-01-18,1878.45,4112771454522.0,21.22
2016-01-19,1889.64,4527345825184.0,20.01
2016-01-20,1845.45,5330649035354.0,24.04
2016-01-21,1840.53,4784166445952.0,24.15
2016-01-22,1879.43,4391627576930.0,20.23
2016-01-25,1893.43,4044705357180.0,19.11
2016-01-26,1871.69,4465429760702.0,20.41
2016-01-27,1897.87,5050257188784.0,19.19
2016-01-28,1906.94,6237297623549.0,18.77
2016-01-29,1912.06,6474308090695.0,17.93
2016-02-01,1924.82,5153479690565.0,17.41
2016-02-02,1906.6,4623976346449.0,17.38
2016-02-03,1890.67,4801796823090.0,18.43
2016-02-04,1916.26,5245260772404.0,16.74
2016-02-05,1917.79,4787497385380.0,18.15
2016-02-11,1861.54,4763721074741.0,22.55
2016-02-12,1835.28,6330541407108.0,23.47
2016-02-15,1862.2,4495727819648.0,21.1
2016-02-16,1888.3,4263626092695.0,19.08
2016-02-17,1883.94,5181145451363.0,18.55
2016-02-18,1908.84,4764538358281.0,17.33
2016-02-19,1916.24,3842656300250.0,17.12
2016-02-22,1916.36,3472622344540.0,16.9
2016-02-23,1914.22,3971406725875.0,16.61
2016-02-24,1912.53,3549736218360.0,17.13
2016-02-25,1918.57,4173549017071.0,16.95
2016-02-26,1920.16,4627777038433.0,16.82
2016-02-29,1916.66,4602662012036.0,17.56
2016-03-02,1947.42,5163330524668.0,15.31
2016-03-03,1958.17,4966805836266.0,14.33
2016-03-04,1955.63,4591911314913.0,14.11
2016-03-07,1957.87,4664099388096.0,13.96
2016-03-08,1946.12,4865658948255.0,14.08
2016-03-09,1952.95,4262202355258.0,14.24
2016-03-10,1969.33,5148386903272.0,13.63
2016-03-11,1971.41,4192424484293.0,13.52
2016-03-14,1972.27,4205811997211.0,13.9
2016-03-15,1969.97,3784566807267.0,13.97
2016-03-16,1974.9,4105952985711.0,14.13
2016-03-17,1987.99,5082975929880.0,13.26
2016-03-18,1992.12,4765632097048.0,12.94
2016-03-21,1989.76,4034574443155.0,13.51
2016-03-22,1996.81,4480688708627.0,12.68
2016-03-23,1995.12,4010435820684.0,12.71
2016-03-24,1985.97,3814149936438.0,12.64
2016-03-25,1983.81,3796422234876.0,12.28
2016-03-28,1982.54,3400379023571.0,12.78
2016-03-29,1994.91,4039266408809.0,12.3
2016-03-30,2002.14,4611704755353.0,11.9
2016-03-31,1995.85,5194094100702.0,12.33
2016-04-01,1973.57,5147791560054.0,13.56
2016-04-04,1978.97,4257256897056.0,13.25
2016-04-05,1962.74,4015934304819.0,13.83
2016-04-06,1971.32,4563231612322.0,13.31
2016-04-07,1973.89,4623708306371.0,13.06
2016-04-08,1972.05,4380997247919.0,13.07
2016-04-11,1970.37,3852318419320.0,13.35
2016-04-12,1981.32,3931706053704.0,12.51
2016-04-14,2015.93,6399859276785.0,12.48
2016-04-15,2014.71,4509212491192.0,12.11
2016-04-18,2009.1,4287157669528.0,12.93
2016-04-19,2011.36,4453710204295.0,12.42
2016-04-20,2005.83,4644619481637.0,12.73
2016-04-21,2022.1,4770431015549.0,12.19
2016-04-22,2015.49,4208441419676.0,12.33
2016-04-25,2014.55,4419982918243.0,12.83
2016-04-26,2019.63,5273068060455.0,12.49
2016-04-27,2015.4,5380323596370.0,12.74
2016-04-28,2000.93,5450681860165.0,12.74
2016-04-29,1994.15,5329159509408.0,12.42
2016-05-02,1978.15,3873138972234.0,12.78
2016-05-03,1986.41,3806955206938.0,12.51
2016-05-04,1976.71,5051115966064.0,12.82
2016-05-09,1967.81,5300112926276.0,13.14
2016-05-10,1982.5,4853914962907.0,12.61
2016-05-11,1980.1,4449233788543.0,12.79
2016-05-12,1977.49,4141817482183.0,12.05
2016-05-13,1966.99,4543149870507.0,11.93
2016-05-16,1967.91,4868782095990.0,11.84
2016-05-17,1968.06,5518870555191.0,11.7
2016-05-18,1956.73,6695016001003.0,11.99
2016-05-19,1946.78,5301133051935.0,12.08
2016-05-20,1947.67,4453426031943.0,12.1
2016-05-23,1955.25,4060377128331.0,12.46
2016-05-24,1937.68,5001914949431.0,12.8
2016-05-25,1960.51,5453969194544.0,11.91
2016-05-26,1957.06,5097156704094.0,11.71
2016-05-27,1969.17,4907818905112.0,11.55
2016-05-30,1967.13,4662466618338.0,11.92
2016-05-31,1983.4,8607029685124.0,11.81
2016-06-01,1982.72,5381087582474.0,11.67
2016-06-02,1985.11,5398695848462.0,11.6
2016-06-03,1985.84,5494962246217.0,11.81
2016-06-07,2011.63,5538232479237.0,12.3
2016-06-08,2027.08,5842124904052.0,12.19
2016-06-09,2024.17,7950772325324.0,12.08
2016-06-10,2017.63,4774799539689.0,11.87
2016-06-13,1979.06,4677485784479.0,15.08
2016-06-14,1972.03,5006775013618.0,16.1
2016-06-15,1968.83,4692171807700.0,16.21
2016-06-16,1951.99,4448591302670.0,17.44
2016-06-17,1953.4,4483222389211.0,17.73
2016-06-20,1981.12,4042001102507.0,16.4
2016-06-21,1982.7,4510528966988.0,16.1
2016-06-22,1992.58,4134598828747.0,16.71
2016-06-23,1986.71,4219210848823.0,18.17
2016-06-24,1925.24,8715985865441.0,22.53
2016-06-27,1926.85,5171877110755.0,19.47
2016-06-28,1936.22,4450919752733.0,17.39
2016-06-29,1956.36,4863685068529.0,14.67
2016-06-30,1970.35,5325201498388.0,13.9
2016-07-01,1987.32,4324098464154.0,12.91
2016-07-04,1995.3,4149766604271.0,12.38
2016-07-05,1989.85,3950375607104.0,12.8
2016-07-06,1953.12,4763393028556.0,14.68
2016-07-07,1974.08,3935152082700.0,13.85
2016-07-08,1963.1,4313598850745.0,14.74
2016-07-11,1988.54,4382950457234.0,14.08
2016-07-12,1991.23,4483932774360.0,14.33
2016-07-13,2005.55,4741431704576.0,14.41
2016-07-14,2008.77,4312513380981.0,13.95
2016-07-15,2017.26,4637863969893.0,13.35
2016-07-18,2021.11,3566552625662.0,13.43
2016-07-19,2016.89,3763288658790.0,13.49
2016-07-20,2015.46,3538569842407.0,13.04
2016-07-21,2012.22,3919107816095.0,12.84
2016-07-22,2010.34,3864882030233.0,12.85
2016-07-25,2012.32,4050283683758.0,13.02
2016-07-26,2027.34,4069285669465.0,12.64
2016-07-27,2025.05,4490069936845.0,12.88
2016-07-28,2021.1,4340936971870.0,12.68
2016-07-29,2016.19,4995458017561.0,12.6
2016-08-01,2029.61,4789619675687.0,12.59
2016-08-02,2019.03,4210545137233.0,12.58
2016-08-03,1994.79,4361344625920.0,13.14
2016-08-04,2000.03,3628087922133.0,12.72
2016-08-05,2017.94,4150277171066.0,12.56
2016-08-08,2031.12,4157744218978.0,12.24
2016-08-09,2043.78,4163982647284.0,11.47
2016-08-10,2044.64,4625524134637.0,11.68
2016-08-11,2048.8,4472157722281.0,11.38
2016-08-12,2050.47,4657722889782.0,11.2
2016-08-16,2047.76,4490276356875.0,11.9
2016-08-17,2043.75,4399808952399.0,11.82
2016-08-18,2055.47,4757115534631.0,11.64
2016-08-19,2056.24,4942916904756.0,11.73
2016-08-22,2042.16,4030422523081.0,12.35
2016-08-23,2049.93,4412384274641.0,11.87
2016-08-24,2043.76,4102869413819.0,12.03
2016-08-25,2042.92,4150546482633.0,11.92
2016-08-26,2037.5,3990602749919.0,12.01
2016-08-29,2032.35,3824421794756.0,11.98
2016-08-30,2039.74,3765351849151.0,11.49
2016-08-31,2034.65,5447665341559.0,11.56
2016-09-01,2032.72,4360239836796.0,11.65
2016-09-02,2038.31,3926378111093.0,11.75
2016-09-05,2060.08,4090125138885.0,11.44
2016-09-06,2066.53,4057203999434.0,10.84
2016-09-07,2061.88,5023172052245.0,11.08
2016-09-08,2063.73,5544102686961.0,11.13
2016-09-09,2037.87,4354390557333.0,11.56
2016-09-12,1991.48,4805333226398.0,16.47
2016-09-13,1999.36,5121302468525.0,15.71
2016-09-19,2015.78,4945756487763.0,14.01
2016-09-20,2025.71,4173442018195.0,13.96
2016-09-21,2035.99,4124675479307.0,14.04
2016-09-22,2049.7,4253148415152.0,12.23
2016-09-23,2054.07,4528082340015.0,11.88
2016-09-26,2047.11,3683980261517.0,12.68
2016-09-27,2062.82,4702156813331.0,12.54
2016-09-28,2053.06,4041575398182.0,12.79
2016-09-29,2068.72,4539324057199.0,12.33
2016-09-30,2043.63,5734155553101.0,14.11
2016-10-04,2054.86,5014427401754.0,13.88
2016-10-05,2053.0,4326759508974.0,13.94
2016-10-06,2065.3,5353034853271.0,13.83
2016-10-07,2053.8,5400882438751.0,14.24
2016-10-10,2056.82,4664576924636.0,14.47
2016-10-11,2031.93,5337050087178.0,15.46
2016-10-12,2033.73,4830037762691.0,14.75
2016-10-13,2015.44,4502257685294.0,15.19
2016-10-14,2022.66,4185641400629.0,14.11
2016-10-17,2027.61,3748445041710.0,14.55
2016-10-18,2040.43,3904418877200.0,13.92
2016-10-19,2040.94,4093935620883.0,13.65
2016-10-20,2040.6,3952713028676.0,13.35
2016-10-21,2033.0,3487065812427.0,13.18
2016-10-24,2047.74,3586079688537.0,12.8
2016-10-25,2037.17,4962164217738.0,12.62
2016-10-26,2013.89,4746791998864.0,13.39
2016-10-27,2024.12,4898820650648.0,13.08
2016-10-28,2019.42,4243342867066.0,13.23
2016-10-31,2008.19,4363430325615.0,14.61
2016-11-01,2007.39,4461387936595.0,14.79
2016-11-02,1978.94,4401555614799.0,17.25
2016-11-03,1983.8,3771772752169.0,16.94
2016-11-04,1982.02,3109069122697.0,18.41
2016-11-07,1997.58,3129537666538.0,17.7
2016-11-08,2003.38,3237302487739.0,16.52
2016-11-09,1958.38,7420816223632.0,19.26
2016-11-10,2002.6,7009667119741.0,14.23
2016-11-11,1984.43,6714639615136.0,15.04
2016-11-14,1974.4,5046572994878.0,16.74
2016-11-15,1967.53,5070470161979.0,16.23
2016-11-16,1979.65,4621861941789.0,14.93
2016-11-17,1980.55,3531078760268.0,14.08
2016-11-18,1974.58,4734428749907.0,13.71
2016-11-21,1966.05,3485818772158.0,13.86
2016-11-22,1983.47,3936026921896.0,12.85
2016-11-23,1987.95,4686028927831.0,12.25
2016-11-24,1971.26,3540155892028.0,12.42
2016-11-25,1974.46,2910801334309.0,12.51
2016-11-28,1978.13,3062334216302.0,12.78
2016-11-29,1978.39,4403803588124.0,12.96
2016-11-30,1983.48,5554573020090.0,12.8
2016-12-01,1983.75,4058265222274.0,12.94
2016-12-02,1970.61,3725295060472.0,13.49
2016-12-05,1963.36,3067747522623.0,13.16
2016-12-06,1989.86,3791070549141.0,12.29
2016-12-07,1991.89,3656879240978.0,11.68
2016-12-08,2031.07,4954054727943.0,11.68
2016-12-09,2024.69,3810510748785.0,11.84
2016-12-12,2027.24,3689400816369.0,11.85
2016-12-13,2035.98,4216595869998.0,11.39
2016-12-14,2036.87,3389996560173.0,11.31
2016-12-15,2036.65,3288882587074.0,11.04
2016-12-16,2042.24,3941968370851.0,10.92
2016-12-19,2038.39,2974098708218.0,11.28
2016-12-20,2041.94,3169189318978.0,11.03
2016-12-21,2037.96,3382262975646.0,11.08
2016-12-22,2035.73,3252601773731.0,11.09
2016-12-23,2035.9,3197109046895.0,11.09
2016-12-26,2037.75,3032832059428.0,11.37
2016-12-27,2042.17,3092785555659.0,11.5
2016-12-28,2024.49,3048420929281.0,11.22
2016-12-29,2026.46,3007459112291.0,11.51
2017-01-02,2026.16,2607497083548.0,11.68
2017-01-03,2043.97,3721844327716.0,11.24
2017-01-04,2045.64,4096330609662.0,10.9
2017-01-05,2041.95,4477146938477.0,11.12
2017-01-06,2049.12,3508935072747.0,11.0
2017-01-09,2048.78,3876515620978.0,11.13
2017-01-10,2045.12,3867616435934.0,10.97
2017-01-11,2075.17,4531985556211.0,11.39
2017-01-12,2087.14,4722697771960.0,12.03
2017-01-13,2076.79,4722979958071.0,10.96
2017-01-16,2064.17,4767138824573.0,11.8
2017-01-17,2071.87,4213482540389.0,11.81
2017-01-18,2070.54,4053378614301.0,12.25
2017-01-19,2072.79,4134867637926.0,12.56
2017-01-20,2065.61,4080569709793.0,12.72
2017-01-23,2065.99,3771841266212.0,12.91
2017-01-24,2065.76,3787468100094.0,12.49
2017-01-25,2066.94,4219136943225.0,12.12
2017-01-26,2083.59,4423911871740.0,11.59
2017-01-31,2067.57,4594749780786.0,12.53
2017-02-01,2080.48,4529485366649.0,12.1
2017-02-02,2071.01,5705750303540.0,12.21
2017-02-03,2073.16,4911293352023.0,11.93
2017-02-06,2077.66,3898888576940.0,11.96
2017-02-07,2075.21,4168512809492.0,11.71
2017-02-08,2065.08,4464554948607.0,11.31
2017-02-09,2065.88,4267270386233.0,10.92
2017-02-10,2075.08,4884711811981.0,10.39
2017-02-13,2078.65,3985197945509.0,10.49
2017-02-14,2074.57,4458984269829.0,10.47
2017-02-15,2083.86,4730201426201.0,10.19
2017-02-16,2081.84,4328410128868.0,10.14
2017-02-17,2080.58,4780341219042.0,10.02
2017-02-20,2084.39,3317914965051.0,10.17
2017-02-21,2102.93,3974244948985.0,10.0
2017-02-22,2106.61,4244417323848.0,9.72
2017-02-23,2107.63,4590277377363.0,9.79
2017-02-24,2094.12,5173481386174.0,10.19
2017-02-27,2085.52,4164871754454.0,10.62
2017-02-28,2091.64,5048221124608.0,10.64
2017-03-02,2102.65,6169981638654.0,10.55
2017-03-03,2078.75,5112347364251.0,10.97
2017-03-06,2081.36,4651408199079.0,11.28
2017-03-07,2094.05,3949061241379.0,11.19
2017-03-08,2095.41,4513512347548.0,11.3
2017-03-09,2091.06,5107418924212.0,11.96
2017-03-10,2097.35,5568398134680.0,10.67
2017-03-13,2117.59,4655975994559.0,10.7
2017-03-14,2133.78,5285726391881.0,11.11
2017-03-15,2133.0,4972590936130.0,11.38
2017-03-16,2150.08,5161396651816.0,11.27
2017-03-17,2164.58,4978127272313.0,11.25
2017-03-20,2157.01,4114701563517.0,11.74
2017-03-21,2178.38,5617644377712.0,12.64
2017-03-22,2168.3,5582585072396.0,13.16
2017-03-23,2172.72,5150666924467.0,12.75
2017-03-24,2168.95,5125411630500.0,12.36
2017-03-27,2155.66,5289665646580.0,12.97
2017-03-28,2163.31,5074616285721.0,12.25
2017-03-29,2166.98,5347356892190.0,11.55
2017-03-30,2164.64,4573440303734.0,11.2
2017-03-31,2160.23,4479140375428.0,11.06
2017-04-03,2167.51,4064329102322.0,11.01
2017-04-04,2161.1,4616605669813.0,10.94
2017-04-05,2160.85,4908096916922.0,11.1
2017-04-06,2152.75,4202613977850.0,11.82
2017-04-07,2151.73,4142612514440.0,12.63
2017-04-10,2133.32,4048810447039.0,14.77
2017-04-11,2123.85,4208244353826.0,16.68
2017-04-12,2128.91,3969749847748.0,15.75
2017-04-13,2148.61,4395170066323.0,14.53
2017-04-14,2134.88,3407666095052.0,16.4
2017-04-17,2145.76,3749306395512.0,15.81
2017-04-18,2148.46,3970424478111.0,15.38
2017-04-19,2138.4,4891678230780.0,14.87
2017-04-20,2149.15,5131278540080.0,13.3
2017-04-21,2165.04,4836740169869.0,12.89
2017-04-24,2173.74,4401773196733.0,12.77
2017-04-25,2196.85,5105319382989.0,12.02
2017-04-26,2207.84,5501692506132.0,12.18
2017-04-27,2209.46,6546905631197.0,11.82
2017-04-28,2205.44,5841284076429.0,12.27
2017-05-02,2219.67,4823967806830.0,13.18
2017-05-04,2241.24,4788291031312.0,13.77
2017-05-08,2292.76,6793720956082.0,15.74
2017-05-10,2270.12,9382741230913.0,16.15
2017-05-11,2296.37,7893934504985.0,14.72
2017-05-12,2286.02,6492616508492.0,12.32
2017-05-15,2290.65,4647472042788.0,12.89
2017-05-16,2295.33,6541686689106.0,12.51
2017-05-17,2293.08,5707951295278.0,12.83
2017-05-18,2286.82,5913393350083.0,13.18
2017-05-19,2288.48,5927787119545.0,12.88
2017-05-22,2304.03,5825886980875.0,12.79
2017-05-23,2311.74,5625981495812.0,12.88
2017-05-24,2317.34,5670340143047.0,12.95
2017-05-25,2342.93,6262575579378.0,13.56
2017-05-26,2355.3,6151306281240.0,13.51
2017-05-29,2352.97,5627884641034.0,14.02
2017-05-30,2343.68,5622293663766.0,13.6
2017-05-31,2347.38,8241162680584.0,13.18
2017-06-01,2344.61,5388427163574.0,12.77
2017-06-02,2371.72,6156654924890.0,12.68
2017-06-05,2368.62,5195239080625.0,12.97
2017-06-07,2360.14,6270416800808.0,12.89
2017-06-08,2363.57,8404309848933.0,12.12
2017-06-09,2381.69,7221950147958.0,11.43
2017-06-12,2357.87,5775018613578.0,12.09
2017-06-13,2374.7,5662164895015.0,11.54
2017-06-14,2372.64,6789363652341.0,11.63
2017-06-15,2361.65,5878877006074.0,11.71
2017-06-16,2361.83,5959219646920.0,11.46
2017-06-19,2370.9,5418387215737.0,11.74
2017-06-20,2369.23,7141919269357.0,11.71
2017-06-21,2357.53,6464120565359.0,11.63
2017-06-22,2370.37,6828153284533.0,11.18
2017-06-23,2378.6,5862202456111.0,11.31
2017-06-26,2388.66,5212903162053.0,11.87
2017-06-27,2391.95,6472881878738.0,11.74
2017-06-28,2382.56,6017293137430.0,11.98
2017-06-29,2395.66,5519332753767.0,11.65
2017-06-30,2391.79,5096983271486.0,12.0
2017-07-03,2394.48,4781124915889.0,12.3
2017-07-04,2380.52,4898364672926.0,14.03
2017-07-05,2388.35,4785576766748.0,13.18
2017-07-06,2387.81,4803048603379.0,12.99
2017-07-07,2379.87,5488074337433.0,12.97
2017-07-10,2382.1,4923965008433.0,12.55
2017-07-11,2396.0,4939993317818.0,12.09
2017-07-12,2391.77,5350814528179.0,11.73
2017-07-13,2409.49,6168906504607.0,10.93
2017-07-14,2414.63,5269958733587.0,10.43
2017-07-17,2425.1,4926382296083.0,10.78
2017-07-18,2426.04,4799600913318.0,10.74
2017-07-19,2429.94,5097777914816.0,10.62
2017-07-20,2441.84,5449556234491.0,10.39
2017-07-21,2450.06,5204923774559.0,9.82
2017-07-24,2451.53,4635643990076.0,10.06
2017-07-25,2439.9,5405936248295.0,10.36
2017-07-26,2434.51,6473222299835.0,10.52
2017-07-27,2443.24,5396530282359.0,10.38
2017-07-28,2400.99,7019043162058.0,12.93
2017-07-31,2402.71,5645249274962.0,12.79
2017-08-01,2422.96,5604509390076.0,11.66
2017-08-02,2427.63,5343649409642.0,11.41
2017-08-03,2386.85,6498250988704.0,13.48
2017-08-04,2395.45,5083290827314.0,12.78
2017-08-07,2398.75,4427832379020.0,12.62
2017-08-08,2394.73,4622936066695.0,12.54
2017-08-09,2368.39,4691849172088.0,15.7
2017-08-10,2359.47,6291769792503.0,16.55
2017-08-11,2319.71,6320804741631.0,18.96
2017-08-14,2334.22,4656727421337.0,16.75
2017-08-16,2348.26,6168128131091.0,14.09
2017-08-17,2361.67,4695007721754.0,12.19
2017-08-18,2358.37,4394756962246.0,13.1
2017-08-21,2355.0,3860137021189.0,13.41
2017-08-22,2365.33,4036648854524.0,12.65
2017-08-23,2366.4,4071639825555.0,12.61
2017-08-24,2375.84,4743463454314.0,12.17
2017-08-25,2378.51,4663615647260.0,12.18
2017-08-28,2370.3,4034844271843.0,13.05
2017-08-29,2364.74,4426797844111.0,13.72
2017-08-30,2372.29,4649296227686.0,12.94
2017-08-31,2363.19,5349866784683.0,13.64
2017-09-01,2357.69,4810703493254.0,13.36
2017-09-04,2329.65,4419498303223.0,15.23
2017-09-05,2326.62,4949644677882.0,16.12
2017-09-06,2319.82,5335927917103.0,16.29
2017-09-07,2346.19,4696159547254.0,14.66
2017-09-08,2343.72,4587679922191.0,14.99
2017-09-11,2359.08,4928089788838.0,13.89
2017-09-12,2365.47,5000232593096.0,13.46
2017-09-13,2360.18,6032394147799.0,13.4
2017-09-14,2377.66,6748951789288.0,11.53
2017-09-15,2386.07,6428818612082.0,11.12
2017-09-18,2418.21,5208790048444.0,11.34
2017-09-19,2416.05,5351664403663.0,11.34
2017-09-20,2412.2,5625383675792.0,11.69
2017-09-21,2406.5,5715440813656.0,11.56
2017-09-22,2388.71,6113342750869.0,12.32
2017-09-25,2380.4,4849641300962.0,12.36
2017-09-26,2374.32,5848768598834.0,12.65
2017-09-27,2372.57,4597609175797.0,12.37
2017-09-28,2373.14,4712308370424.0,12.65
2017-09-29,2394.47,4666621663297.0,13.41
2017-10-10,2433.81,7506850566894.0,13.86
2017-10-11,2458.16,6085815782691.0,13.2
2017-10-12,2474.76,6281422972909.0,12.18
2017-10-13,2473.62,6822843899510.0,11.46
2017-10-16,2480.05,6173663496605.0,11.92
2017-10-17,2484.37,5322023099679.0,12.0
2017-10-18,2482.91,5825607591282.0,12.08
2017-10-19,2473.06,6890181133971.0,12.4
2017-10-20,2489.54,5648144780127.0,11.93
2017-10-23,2490.05,4759461522789.0,12.23
2017-10-24,2490.49,4624023424527.0,12.29
2017-10-25,2492.5,5088407866595.0,12.37
2017-10-26,2480.63,7143047065341.0,12.57
2017-10-27,2496.63,6342385789345.0,12.21
2017-10-30,2501.93,7020258492865.0,12.39
2017-10-31,2523.43,7694244964989.0,12.06
2017-11-01,2556.47,7567466361782.0,12.69
2017-11-02,2546.36,6254564626211.0,12.99
2017-11-03,2557.97,5514701793231.0,13.09
2017-11-06,2549.41,5432825499484.0,13.79
2017-11-07,2545.44,5665396862392.0,13.92
2017-11-08,2552.4,5716333641009.0,13.22
2017-11-09,2550.57,6929848311474.0,11.97
2017-11-10,2542.95,5516895996236.0,11.11
2017-11-13,2530.35,6175256284540.0,11.81
