trade_id,pair_id,ticker,identity,entry_date,entry_signal_date,entry_open,control_exit_or_cutoff_date,control_exit_reason,control_terminal_return,control_holding_days,control_open_at_cutoff,candidate_exit_or_cutoff_date,candidate_exit_reason,candidate_terminal_return,candidate_holding_days,candidate_open_at_cutoff,candidate_soft_exit,paired_delta,control_trade_status,candidate_trade_status,candidate_action,control_terminal_reason,control_settlement_date,control_settlement_price,control_settlement_type,control_settlement_source,candidate_terminal_reason,candidate_settlement_date,candidate_settlement_price,candidate_settlement_type,candidate_settlement_source
138360_01,138360|KR7138360003|KOSDAQ|2013-11-08|2026-09-01|138360_01,138360,KR7138360003|KOSDAQ|2013-11-08|2026-09-01,2025-12-01,2025-11-28,1310.00000000,2025-12-05,LOSS_GUARD_CLOSE_LE_NEG_15,-18.02000000,5,False,2025-12-05,LOSS_GUARD_CLOSE_LE_NEG_15,-18.02000000,5,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
138490_01,138490|KR7138490008|KOSPI|2011-06-15|2026-04-15|138490_01,138490,KR7138490008|KOSPI|2011-06-15|2026-04-15,2021-01-25,2021-01-22,5660.00000000,2026-08-31,OPEN_AT_CUTOFF,165.02000000,1267,True,2026-08-31,OPEN_AT_CUTOFF,165.02000000,1267,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,,,,,,,,,,
138580_01,138580|KR7138580006|KOSDAQ|2017-11-30|2024-11-21|138580_01,138580,KR7138580006|KOSDAQ|2017-11-30|2024-11-21,2021-01-11,2021-01-08,8992.00000000,2021-12-01,EXIT4_SCORE_DRAWDOWN_GE_15,56.81000000,216,False,2021-12-01,EXIT4_SCORE_DRAWDOWN_GE_15,56.81000000,216,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
138580_02,138580|KR7138580006|KOSDAQ|2017-11-30|2024-11-21|138580_02,138580,KR7138580006|KOSDAQ|2017-11-30|2024-11-21,2023-05-02,2023-04-28,12500.00000000,2023-07-10,LOSS_GUARD_CLOSE_LE_NEG_15,-14.96000000,47,False,2023-07-10,LOSS_GUARD_CLOSE_LE_NEG_15,-14.96000000,47,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
138580_03,138580|KR7138580006|KOSDAQ|2017-11-30|2024-11-21|138580_03,138580,KR7138580006|KOSDAQ|2017-11-30|2024-11-21,2023-10-16,2023-10-13,13900.00000000,2026-08-31,OPEN_AT_CUTOFF,14.03000000,259,True,2026-08-31,OPEN_AT_CUTOFF,14.03000000,259,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,,,,,,,,,,
138930_01,138930|KR7138930003|KOSPI|2011-03-30|2026-09-01|138930_01,138930,KR7138930003|KOSPI|2011-03-30|2026-09-01,2021-04-26,2021-04-23,6970.00000000,2022-02-03,EXIT4_SCORE_DRAWDOWN_GE_15,16.21000000,192,False,2022-02-03,EXIT4_SCORE_DRAWDOWN_GE_15,16.21000000,192,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
138930_02,138930|KR7138930003|KOSPI|2011-03-30|2026-09-01|138930_02,138930,KR7138930003|KOSPI|2011-03-30|2026-09-01,2024-02-19,2024-02-16,7950.00000000,2025-04-01,EXIT4_SCORE_DRAWDOWN_GE_15,28.93000000,271,False,2025-04-01,EXIT4_SCORE_DRAWDOWN_GE_15,28.93000000,271,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
139130_01,139130|KR7139130009|KOSPI|2011-06-07|2026-09-01|139130_01,139130,KR7139130009|KOSPI|2011-06-07|2026-09-01,2021-03-29,2021-03-26,8320.00000000,2021-09-01,EXIT4_SCORE_DRAWDOWN_GE_15,9.38000000,110,False,2021-09-01,EXIT4_SCORE_DRAWDOWN_GE_15,9.38000000,110,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
139130_02,139130|KR7139130009|KOSPI|2011-06-07|2026-09-01|139130_02,139130,KR7139130009|KOSPI|2011-06-07|2026-09-01,2023-10-10,2023-10-06,8050.00000000,2025-11-03,EXIT4_SCORE_DRAWDOWN_GE_15,65.47000000,503,False,2025-11-03,EXIT4_SCORE_DRAWDOWN_GE_15,65.47000000,503,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
139480_01,139480|KR7139480008|KOSPI|2011-06-10|2026-09-01|139480_01,139480,KR7139480008|KOSPI|2011-06-10|2026-09-01,2021-01-18,2021-01-15,173000.00000000,2026-08-31,OPEN_AT_CUTOFF,-57.05000000,1377,True,2024-11-01,SOFT_EXIT_NEG40_NON_WEAK,-62.54000000,933,False,True,-5.49000000,OPEN_AT_CUTOFF,REALIZED,SOFT_EXIT,,,,,,,,,,
140070_01,140070|KR7140070004|KOSDAQ|2017-01-25|2026-09-01|140070_01,140070,KR7140070004|KOSDAQ|2017-01-25|2026-09-01,2021-01-25,2021-01-22,4400.00000000,2021-05-03,EXIT4_SCORE_DRAWDOWN_GE_15,33.18000000,68,False,2021-05-03,EXIT4_SCORE_DRAWDOWN_GE_15,33.18000000,68,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
140070_02,140070|KR7140070004|KOSDAQ|2017-01-25|2026-09-01|140070_02,140070,KR7140070004|KOSDAQ|2017-01-25|2026-09-01,2023-02-20,2023-02-17,4900.00000000,2023-03-13,LOSS_GUARD_CLOSE_LE_NEG_15,-16.73000000,15,False,2023-03-13,LOSS_GUARD_CLOSE_LE_NEG_15,-16.73000000,15,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
140410_01,140410|KR7140410002|KOSDAQ|2012-01-20|2026-09-01|140410_01,140410,KR7140410002|KOSDAQ|2012-01-20|2026-09-01,2021-08-23,2021-08-20,62085.00000000,2021-10-07,LOSS_GUARD_CLOSE_LE_NEG_15,-14.52000000,30,False,2021-10-07,LOSS_GUARD_CLOSE_LE_NEG_15,-14.52000000,30,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
140410_02,140410|KR7140410002|KOSDAQ|2012-01-20|2026-09-01|140410_02,140410,KR7140410002|KOSDAQ|2012-01-20|2026-09-01,2021-11-22,2021-11-19,62586.00000000,2022-03-15,LOSS_GUARD_CLOSE_LE_NEG_15,-31.20000000,76,False,2022-03-15,LOSS_GUARD_CLOSE_LE_NEG_15,-31.20000000,76,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
140410_03,140410|KR7140410002|KOSDAQ|2012-01-20|2026-09-01|140410_03,140410,KR7140410002|KOSDAQ|2012-01-20|2026-09-01,2023-09-04,2023-09-01,50900.00000000,2023-09-26,LOSS_GUARD_CLOSE_LE_NEG_15,-16.50000000,17,False,2023-09-26,LOSS_GUARD_CLOSE_LE_NEG_15,-16.50000000,17,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
140410_04,140410|KR7140410002|KOSDAQ|2012-01-20|2026-09-01|140410_04,140410,KR7140410002|KOSDAQ|2012-01-20|2026-09-01,2025-04-28,2025-04-25,39200.00000000,2026-08-31,OPEN_AT_CUTOFF,81.63000000,327,True,2026-08-31,OPEN_AT_CUTOFF,81.63000000,327,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,,,,,,,,,,
140670_01,140670|KR7140670001|KOSDAQ|2017-08-11|2026-09-01|140670_01,140670,KR7140670001|KOSDAQ|2017-08-11|2026-09-01,2021-01-11,2021-01-08,8875.00000000,2022-02-03,EXIT4_SCORE_DRAWDOWN_GE_15,39.56000000,264,False,2022-02-03,EXIT4_SCORE_DRAWDOWN_GE_15,39.56000000,264,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
140670_02,140670|KR7140670001|KOSDAQ|2017-08-11|2026-09-01|140670_02,140670,KR7140670001|KOSDAQ|2017-08-11|2026-09-01,2023-03-20,2023-03-17,15916.00000000,2023-04-27,LOSS_GUARD_CLOSE_LE_NEG_15,-16.62000000,29,False,2023-04-27,LOSS_GUARD_CLOSE_LE_NEG_15,-16.62000000,29,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
140860_01,140860|KR7140860008|KOSDAQ|2015-12-17|2026-09-01|140860_01,140860,KR7140860008|KOSDAQ|2015-12-17|2026-09-01,2022-12-05,2022-12-02,115900.00000000,2023-11-01,EXIT4_SCORE_DRAWDOWN_GE_15,22.61000000,224,False,2023-11-01,EXIT4_SCORE_DRAWDOWN_GE_15,22.61000000,224,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
140860_02,140860|KR7140860008|KOSDAQ|2015-12-17|2026-09-01|140860_02,140860,KR7140860008|KOSDAQ|2015-12-17|2026-09-01,2024-10-07,2024-10-04,199100.00000000,2026-01-02,EXIT3_PROGRESSED_TO_TRANSITION,4.97000000,302,False,2026-01-02,EXIT3_PROGRESSED_TO_TRANSITION,4.97000000,302,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
141000_01,141000|KR7141000000|KOSDAQ|2012-05-04|2026-09-01|141000_01,141000,KR7141000000|KOSDAQ|2012-05-04|2026-09-01,2021-02-08,2021-02-05,12000.00000000,2021-08-18,LOSS_GUARD_CLOSE_LE_NEG_15,-15.83000000,132,False,2021-08-18,LOSS_GUARD_CLOSE_LE_NEG_15,-15.83000000,132,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
141000_02,141000|KR7141000000|KOSDAQ|2012-05-04|2026-09-01|141000_02,141000,KR7141000000|KOSDAQ|2012-05-04|2026-09-01,2023-03-06,2023-03-03,10300.00000000,2023-09-25,LOSS_GUARD_CLOSE_LE_NEG_15,-14.08000000,141,False,2023-09-25,LOSS_GUARD_CLOSE_LE_NEG_15,-14.08000000,141,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
141000_03,141000|KR7141000000|KOSDAQ|2012-05-04|2026-09-01|141000_03,141000,KR7141000000|KOSDAQ|2012-05-04|2026-09-01,2026-04-20,2026-04-17,11630.00000000,2026-05-21,LOSS_GUARD_CLOSE_LE_NEG_15,-14.02000000,22,False,2026-05-21,LOSS_GUARD_CLOSE_LE_NEG_15,-14.02000000,22,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
141080_01,141080|KR7141080002|KOSDAQ|2013-05-10|2026-09-01|141080_01,141080,KR7141080002|KOSDAQ|2013-05-10|2026-09-01,2023-12-04,2023-12-01,49000.00000000,2024-07-01,EXIT4_SCORE_DRAWDOWN_GE_15,44.69000000,140,False,2024-07-01,EXIT4_SCORE_DRAWDOWN_GE_15,44.69000000,140,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
143160_01,143160|KR7143160000|KOSDAQ|2011-09-26|2026-09-01|143160_01,143160,KR7143160000|KOSDAQ|2011-09-26|2026-09-01,2022-05-23,2022-05-20,26850.00000000,2022-06-23,LOSS_GUARD_CLOSE_LE_NEG_15,-15.27000000,22,False,2022-06-23,LOSS_GUARD_CLOSE_LE_NEG_15,-15.27000000,22,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
143160_02,143160|KR7143160000|KOSDAQ|2011-09-26|2026-09-01|143160_02,143160,KR7143160000|KOSDAQ|2011-09-26|2026-09-01,2023-09-25,2023-09-22,29450.00000000,2023-10-05,LOSS_GUARD_CLOSE_LE_NEG_15,-18.17000000,5,False,2023-10-05,LOSS_GUARD_CLOSE_LE_NEG_15,-18.17000000,5,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
143160_03,143160|KR7143160000|KOSDAQ|2011-09-26|2026-09-01|143160_03,143160,KR7143160000|KOSDAQ|2011-09-26|2026-09-01,2025-09-08,2025-09-05,18410.00000000,2026-06-04,LOSS_GUARD_CLOSE_LE_NEG_15,-16.13000000,178,False,2026-06-04,LOSS_GUARD_CLOSE_LE_NEG_15,-16.13000000,178,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
143240_01,143240|KR7143240000|KOSDAQ|2012-02-21|2026-09-01|143240_01,143240,KR7143240000|KOSDAQ|2012-02-21|2026-09-01,2021-02-22,2021-02-19,31850.00000000,2021-10-01,EXIT4_SCORE_DRAWDOWN_GE_15,50.55000000,153,False,2021-10-01,EXIT4_SCORE_DRAWDOWN_GE_15,50.55000000,153,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
143540_01,143540|KR7143540003|KOSDAQ|2014-10-29|2026-09-01|143540_01,143540,KR7143540003|KOSDAQ|2014-10-29|2026-09-01,2021-01-25,2021-01-22,2700.00000000,2021-03-05,LOSS_GUARD_CLOSE_LE_NEG_15,-20.37000000,27,False,2021-03-05,LOSS_GUARD_CLOSE_LE_NEG_15,-20.37000000,27,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
143540_02,143540|KR7143540003|KOSDAQ|2014-10-29|2026-09-01|143540_02,143540,KR7143540003|KOSDAQ|2014-10-29|2026-09-01,2021-04-26,2021-04-23,2990.00000000,2026-06-01,EXIT4_SCORE_DRAWDOWN_GE_15,-59.23000000,1248,False,2022-06-14,SOFT_EXIT_NEG40_NON_WEAK,-42.64000000,280,False,True,16.59000000,REALIZED,REALIZED,SOFT_EXIT,,,,,,,,,,
144960_01,144960|KR7144960002|KOSDAQ|2016-11-30|2026-09-01|144960_01,144960,KR7144960002|KOSDAQ|2016-11-30|2026-09-01,2023-04-03,2023-03-31,5230.00000000,2024-12-09,LOSS_GUARD_CLOSE_LE_NEG_15,-19.89000000,413,False,2024-12-09,LOSS_GUARD_CLOSE_LE_NEG_15,-19.89000000,413,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
144960_02,144960|KR7144960002|KOSDAQ|2016-11-30|2026-09-01|144960_02,144960,KR7144960002|KOSDAQ|2016-11-30|2026-09-01,2025-07-21,2025-07-18,6260.00000000,2025-08-20,LOSS_GUARD_CLOSE_LE_NEG_15,-16.13000000,22,False,2025-08-20,LOSS_GUARD_CLOSE_LE_NEG_15,-16.13000000,22,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
144960_03,144960|KR7144960002|KOSDAQ|2016-11-30|2026-09-01|144960_03,144960,KR7144960002|KOSDAQ|2016-11-30|2026-09-01,2025-10-27,2025-10-24,6740.00000000,2025-11-17,LOSS_GUARD_CLOSE_LE_NEG_15,-18.84000000,16,False,2025-11-17,LOSS_GUARD_CLOSE_LE_NEG_15,-18.84000000,16,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
144960_04,144960|KR7144960002|KOSDAQ|2016-11-30|2026-09-01|144960_04,144960,KR7144960002|KOSDAQ|2016-11-30|2026-09-01,2026-05-11,2026-05-08,7420.00000000,2026-09-01,EXIT4_SCORE_DRAWDOWN_GE_15,23.99000000,78,False,2026-09-01,EXIT4_SCORE_DRAWDOWN_GE_15,23.99000000,78,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
145020_01,145020|KR7145020004|KOSDAQ|2015-12-24|2026-09-01|145020_01,145020,KR7145020004|KOSDAQ|2015-12-24|2026-09-01,2023-12-04,2023-12-01,154700.00000000,2024-08-01,EXIT4_SCORE_DRAWDOWN_GE_15,58.69000000,163,False,2024-08-01,EXIT4_SCORE_DRAWDOWN_GE_15,58.69000000,163,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
145720_01,145720|KR7145720009|KOSPI|2017-03-15|2026-09-01|145720_01,145720,KR7145720009|KOSPI|2017-03-15|2026-09-01,2021-03-02,2021-02-26,60400.00000000,2021-12-01,EXIT4_SCORE_DRAWDOWN_GE_15,-11.42000000,189,False,2021-12-01,EXIT4_SCORE_DRAWDOWN_GE_15,-11.42000000,189,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
145720_02,145720|KR7145720009|KOSPI|2017-03-15|2026-09-01|145720_02,145720,KR7145720009|KOSPI|2017-03-15|2026-09-01,2022-09-19,2022-09-16,96500.00000000,2022-10-12,LOSS_GUARD_CLOSE_LE_NEG_15,-16.17000000,16,False,2022-10-12,LOSS_GUARD_CLOSE_LE_NEG_15,-16.17000000,16,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
145990_01,145990|KR7145990008|KOSPI|2011-12-05|2026-09-01|145990_01,145990,KR7145990008|KOSPI|2011-12-05|2026-09-01,2021-09-23,2021-09-17,77000.00000000,2021-10-07,LOSS_GUARD_CLOSE_LE_NEG_15,-15.58000000,10,False,2021-10-07,LOSS_GUARD_CLOSE_LE_NEG_15,-15.58000000,10,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
145990_02,145990|KR7145990008|KOSPI|2011-12-05|2026-09-01|145990_02,145990,KR7145990008|KOSPI|2011-12-05|2026-09-01,2021-10-18,2021-10-15,77200.00000000,2022-02-03,EXIT3_PROGRESSED_TO_TRANSITION,-19.56000000,75,False,2022-02-03,EXIT3_PROGRESSED_TO_TRANSITION,-19.56000000,75,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
145990_03,145990|KR7145990008|KOSPI|2011-12-05|2026-09-01|145990_03,145990,KR7145990008|KOSPI|2011-12-05|2026-09-01,2024-02-05,2024-02-02,49000.00000000,2025-04-10,LOSS_GUARD_CLOSE_LE_NEG_15,-12.65000000,286,False,2025-04-10,LOSS_GUARD_CLOSE_LE_NEG_15,-12.65000000,286,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
145990_04,145990|KR7145990008|KOSPI|2011-12-05|2026-09-01|145990_04,145990,KR7145990008|KOSPI|2011-12-05|2026-09-01,2025-06-16,2025-06-13,53100.00000000,2026-01-14,LOSS_GUARD_CLOSE_LE_NEG_15,-16.57000000,144,False,2026-01-14,LOSS_GUARD_CLOSE_LE_NEG_15,-16.57000000,144,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
146320_01,146320|KR7146320007|KOSDAQ|2022-03-03|2026-09-01|146320_01,146320,KR7146320007|KOSDAQ|2022-03-03|2026-09-01,2025-11-03,2025-10-31,14750.00000000,2025-11-19,LOSS_GUARD_CLOSE_LE_NEG_15,-17.97000000,13,False,2025-11-19,LOSS_GUARD_CLOSE_LE_NEG_15,-17.97000000,13,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
147830_01,147830|KR7147830004|KOSDAQ|2012-02-13|2026-09-01|147830_01,147830,KR7147830004|KOSDAQ|2012-02-13|2026-09-01,2021-04-12,2021-04-09,4030.00000000,2021-10-01,EXIT4_SCORE_DRAWDOWN_GE_15,12.90000000,119,False,2021-10-01,EXIT4_SCORE_DRAWDOWN_GE_15,12.90000000,119,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
147830_02,147830|KR7147830004|KOSDAQ|2012-02-13|2026-09-01|147830_02,147830,KR7147830004|KOSDAQ|2012-02-13|2026-09-01,2023-06-12,2023-06-09,4735.00000000,2023-08-16,LOSS_GUARD_CLOSE_LE_NEG_15,-17.21000000,47,False,2023-08-16,LOSS_GUARD_CLOSE_LE_NEG_15,-17.21000000,47,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
147830_03,147830|KR7147830004|KOSDAQ|2012-02-13|2026-09-01|147830_03,147830,KR7147830004|KOSDAQ|2012-02-13|2026-09-01,2024-04-29,2024-04-26,5080.00000000,2024-09-02,EXIT4_SCORE_DRAWDOWN_GE_15,39.17000000,86,False,2024-09-02,EXIT4_SCORE_DRAWDOWN_GE_15,39.17000000,86,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
148780_01,148780|KR7148780000|KOSDAQ|2022-06-20|2026-09-01|148780_01,148780,KR7148780000|KOSDAQ|2022-06-20|2026-09-01,2025-06-23,2025-06-20,13311.00000000,2025-07-18,LOSS_GUARD_CLOSE_LE_NEG_15,-14.55000000,20,False,2025-07-18,LOSS_GUARD_CLOSE_LE_NEG_15,-14.55000000,20,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
149950_01,149950|KR7149950008|KOSDAQ|2012-11-06|2026-09-01|149950_01,149950,KR7149950008|KOSDAQ|2012-11-06|2026-09-01,2021-01-18,2021-01-15,10650.00000000,2021-06-01,EXIT4_SCORE_DRAWDOWN_GE_15,70.89000000,92,False,2021-06-01,EXIT4_SCORE_DRAWDOWN_GE_15,70.89000000,92,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
149950_02,149950|KR7149950008|KOSDAQ|2012-11-06|2026-09-01|149950_02,149950,KR7149950008|KOSDAQ|2012-11-06|2026-09-01,2022-09-19,2022-09-16,21100.00000000,2022-09-26,LOSS_GUARD_CLOSE_LE_NEG_15,-28.20000000,6,False,2022-09-26,LOSS_GUARD_CLOSE_LE_NEG_15,-28.20000000,6,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
149950_03,149950|KR7149950008|KOSDAQ|2012-11-06|2026-09-01|149950_03,149950,KR7149950008|KOSDAQ|2012-11-06|2026-09-01,2024-07-01,2024-06-28,16700.00000000,2024-07-09,LOSS_GUARD_CLOSE_LE_NEG_15,-16.11000000,7,False,2024-07-09,LOSS_GUARD_CLOSE_LE_NEG_15,-16.11000000,7,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
149980_01,149980|KR7149980005|KOSDAQ|2014-12-17|2026-09-01|149980_01,149980,KR7149980005|KOSDAQ|2014-12-17|2026-09-01,2021-01-25,2021-01-22,7953.00000000,2021-10-05,LOSS_GUARD_CLOSE_LE_NEG_15,-16.60000000,172,False,2021-10-05,LOSS_GUARD_CLOSE_LE_NEG_15,-16.60000000,172,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
149980_02,149980|KR7149980005|KOSDAQ|2014-12-17|2026-09-01|149980_02,149980,KR7149980005|KOSDAQ|2014-12-17|2026-09-01,2023-02-06,2023-02-03,11845.00000000,2023-03-09,LOSS_GUARD_CLOSE_LE_NEG_15,-18.10000000,23,False,2023-03-09,LOSS_GUARD_CLOSE_LE_NEG_15,-18.10000000,23,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
149980_03,149980|KR7149980005|KOSDAQ|2014-12-17|2026-09-01|149980_03,149980,KR7149980005|KOSDAQ|2014-12-17|2026-09-01,2023-07-03,2023-06-30,12757.00000000,2024-03-04,EXIT3_PROGRESSED_TO_TRANSITION,-1.22000000,164,False,2024-03-04,EXIT3_PROGRESSED_TO_TRANSITION,-1.22000000,164,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
150840_01,150840|KR7150840007|KOSDAQ|2013-12-19|2026-01-23|150840_01,150840,KR7150840007|KOSDAQ|2013-12-19|2026-01-23,2021-11-01,2021-10-29,5877.00000000,2021-11-11,LOSS_GUARD_CLOSE_LE_NEG_15,-35.65000000,9,False,2021-11-11,LOSS_GUARD_CLOSE_LE_NEG_15,-35.65000000,9,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
150840_02,150840|KR7150840007|KOSDAQ|2013-12-19|2026-01-23|150840_02,150840,KR7150840007|KOSDAQ|2013-12-19|2026-01-23,2021-11-22,2021-11-19,6644.00000000,2021-11-29,LOSS_GUARD_CLOSE_LE_NEG_15,-20.15000000,6,False,2021-11-29,LOSS_GUARD_CLOSE_LE_NEG_15,-20.15000000,6,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
151860_01,151860|KR7151860004|KOSDAQ|2013-07-24|2026-09-01|151860_01,151860,KR7151860004|KOSDAQ|2013-07-24|2026-09-01,2023-03-13,2023-03-10,16700.00000000,2023-05-09,LOSS_GUARD_CLOSE_LE_NEG_15,-16.89000000,40,False,2023-05-09,LOSS_GUARD_CLOSE_LE_NEG_15,-16.89000000,40,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
153460_01,153460|KR7153460001|KOSDAQ|2012-07-19|2026-09-01|153460_01,153460,KR7153460001|KOSDAQ|2012-07-19|2026-09-01,2025-06-23,2025-06-20,7970.00000000,2025-12-12,LOSS_GUARD_CLOSE_LE_NEG_15,-16.06000000,119,False,2025-12-12,LOSS_GUARD_CLOSE_LE_NEG_15,-16.06000000,119,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
154030_01,154030|KR7154030001|KOSDAQ|2018-02-12|2026-09-01|154030_01,154030,KR7154030001|KOSDAQ|2018-02-12|2026-09-01,2021-06-21,2021-06-18,8280.00000000,2021-07-15,LOSS_GUARD_CLOSE_LE_NEG_15,-15.82000000,19,False,2021-07-15,LOSS_GUARD_CLOSE_LE_NEG_15,-15.82000000,19,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
154030_02,154030|KR7154030001|KOSDAQ|2018-02-12|2026-09-01|154030_02,154030,KR7154030001|KOSDAQ|2018-02-12|2026-09-01,2021-08-02,2021-07-30,8350.00000000,2021-08-20,LOSS_GUARD_CLOSE_LE_NEG_15,-14.97000000,14,False,2021-08-20,LOSS_GUARD_CLOSE_LE_NEG_15,-14.97000000,14,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
154040_01,154040|KR7154040000|KOSDAQ|2013-12-27|2026-09-01|154040_01,154040,KR7154040000|KOSDAQ|2013-12-27|2026-09-01,2021-01-11,2021-01-08,4215.00000000,2026-08-31,OPEN_AT_CUTOFF,-74.64000000,1382,True,2022-06-24,SOFT_EXIT_NEG40_NON_WEAK,-41.99000000,360,False,True,32.65000000,OPEN_AT_CUTOFF,REALIZED,SOFT_EXIT,,,,,,,,,,
155660_01,155660|KR7155660004|KOSPI|2013-05-15|2026-09-01|155660_01,155660,KR7155660004|KOSPI|2013-05-15|2026-09-01,2026-04-06,2026-04-03,4280.00000000,2026-08-31,OPEN_AT_CUTOFF,2.92000000,100,True,2026-08-31,OPEN_AT_CUTOFF,2.92000000,100,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,,,,,,,,,,
159580_01,159580|KR7159580000|KOSDAQ|2013-02-19|2026-09-01|159580_01,159580,KR7159580000|KOSDAQ|2013-02-19|2026-09-01,2023-03-27,2023-03-24,9380.00000000,2023-04-24,LOSS_GUARD_CLOSE_LE_NEG_15,-18.12000000,21,False,2023-04-24,LOSS_GUARD_CLOSE_LE_NEG_15,-18.12000000,21,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
160980_01,160980|KR7160980009|KOSDAQ|2015-06-17|2026-09-01|160980_01,160980,KR7160980009|KOSDAQ|2015-06-17|2026-09-01,2024-03-11,2024-03-08,19330.00000000,2024-07-23,LOSS_GUARD_CLOSE_LE_NEG_15,-16.19000000,92,False,2024-07-23,LOSS_GUARD_CLOSE_LE_NEG_15,-16.19000000,92,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
