ticker,isu_cd,market,currently_common,historical_only,gap_classification,expected_count,actual_count,first_expected_date,last_expected_date,first_actual_date,last_actual_date,leading_missing_count,internal_missing_count,trailing_missing_count,actual_row_count_near_provider_cap,provider_cap_pattern_match,suspension_authority_match_count,internal_missing_count_not_explained_by_suspension,root_cause_category,root_cause_confidence,root_cause_evidence
030960,KR7030960009,KOSDAQ,True,False,MIXED_GAP,4095,2994,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,2,0,True,True,0,2,MIXED,MEDIUM,Cap-pattern leading gap with 2 unexplained internal and 0 trailing missing
031310,KR7031310006,KOSDAQ,True,False,MIXED_GAP,4095,2995,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,1,0,True,True,0,1,MIXED,MEDIUM,Cap-pattern leading gap with 1 unexplained internal and 0 trailing missing
031330,KR7031330004,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
031430,KR7031430002,KOSPI,True,False,MIXED_GAP,3713,2993,2011-07-14,2026-08-21,2014-06-09,2026-08-21,717,3,0,True,True,0,3,MIXED,MEDIUM,Cap-pattern leading gap with 3 unexplained internal and 0 trailing missing
031440,KR7031440001,"KOSDAQ,KOSPI",False,True,MIXED_GAP,4087,2985,2010-01-04,2026-08-10,2014-05-20,2026-07-20,1087,0,15,True,True,0,0,MIXED,MEDIUM,Cap-pattern leading gap with 0 unexplained internal and 15 trailing missing
031510,KR7031510001,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
031820,KR7031820004,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
031860,KR7031860000,KOSDAQ,True,False,MIXED_GAP,4095,2991,2010-01-04,2026-08-21,2014-06-09,2026-08-13,1099,0,5,True,True,0,0,MIXED,MEDIUM,Cap-pattern leading gap with 0 unexplained internal and 5 trailing missing
031950,KR7031950009,KOSDAQ,False,True,INTERNAL_GAP,357,304,2010-01-04,2011-06-08,2010-01-04,2011-06-08,0,53,0,False,False,0,53,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (53) with 53 dates unexplained by suspension authority
031960,KR7031960008,KOSDAQ,False,True,LEADING_HISTORY_GAP,34,7,2010-01-04,2010-02-19,2010-02-10,2010-02-19,27,0,0,False,False,0,0,PROVIDER_DATA_GAP,LOW,Leading missing dates (27) but actual rows (7) well below cap
031980,KR7031980006,KOSDAQ,True,False,MIXED_GAP,4095,2967,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,29,0,True,True,0,29,MIXED,MEDIUM,Cap-pattern leading gap with 29 unexplained internal and 0 trailing missing
031990,KR7031990005,KOSDAQ,False,True,INTERNAL_GAP,319,303,2010-01-04,2011-04-12,2010-01-04,2011-04-12,0,16,0,False,False,0,16,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (16) with 16 dates unexplained by suspension authority
032030,KR7032030009,KOSDAQ,False,True,INTERNAL_GAP,69,44,2010-01-04,2010-04-12,2010-01-04,2010-04-12,0,25,0,False,False,0,25,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (25) with 25 dates unexplained by suspension authority
032080,KR7032080004,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
032190,KR7032190001,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
032280,KR7032280000,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
032290,KR7032290009,KOSDAQ,False,True,INTERNAL_GAP,327,311,2010-01-04,2011-04-22,2010-01-04,2011-04-22,0,16,0,False,False,0,16,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (16) with 16 dates unexplained by suspension authority
032300,KR7032300006,KOSDAQ,True,False,INTERNAL_GAP,1478,1477,2020-08-10,2026-08-21,2020-08-10,2026-08-21,0,1,0,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
032380,KR7032380008,KOSDAQ,False,True,INTERNAL_GAP,290,152,2010-01-04,2011-03-02,2010-01-04,2011-03-02,0,138,0,False,False,0,138,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (138) with 138 dates unexplained by suspension authority
032420,KR7032420002,KOSDAQ,False,True,INTERNAL_GAP,1256,1143,2010-01-04,2015-01-26,2010-01-04,2015-01-26,0,113,0,False,False,0,113,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (113) with 113 dates unexplained by suspension authority
032500,KR7032500001,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
032540,KR7032540007,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
032580,KR7032580003,KOSDAQ,True,False,MIXED_GAP,4095,2995,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,1,0,True,True,0,1,MIXED,MEDIUM,Cap-pattern leading gap with 1 unexplained internal and 0 trailing missing
032620,KR7032620007,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
032640,KR7032640005,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
032680,KR7032680001,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
032790,KR7032790008,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
032800,KR7032800005,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
032820,KR7032820003,KOSDAQ,True,False,MIXED_GAP,4095,2979,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,17,0,True,True,0,17,MIXED,MEDIUM,Cap-pattern leading gap with 17 unexplained internal and 0 trailing missing
032830,KR7032830002,KOSPI,True,False,LEADING_HISTORY_GAP,4006,2996,2010-05-12,2026-08-21,2014-06-09,2026-08-21,1010,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
032850,KR7032850000,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
032940,KR7032940009,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
032960,KR7032960007,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
033030,KR7033030008,KOSDAQ,False,True,LEADING_HISTORY_GAP,182,7,2010-01-04,2010-09-24,2010-09-13,2010-09-24,175,0,0,False,False,0,0,PROVIDER_DATA_GAP,LOW,Leading missing dates (175) but actual rows (7) well below cap
033050,KR7033050006,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
033100,KR7033100009,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
033110,KR7033110008,KOSDAQ,False,True,INTERNAL_GAP,2903,2525,2010-01-04,2021-10-07,2010-01-04,2021-10-07,0,378,0,False,False,0,378,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (378) with 378 dates unexplained by suspension authority
033130,KR7033130006,KOSDAQ,True,False,MIXED_GAP,4095,2995,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,1,0,True,True,0,1,MIXED,MEDIUM,Cap-pattern leading gap with 1 unexplained internal and 0 trailing missing
033160,KR7033160003,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
033170,KR7033170002,KOSDAQ,True,False,LEADING_HISTORY_GAP,3869,2996,2010-11-26,2026-08-21,2014-06-09,2026-08-21,873,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
033190,KR7033190000,KOSDAQ,False,True,INTERNAL_GAP,77,61,2010-01-04,2010-04-22,2010-01-04,2010-04-22,0,16,0,False,False,0,16,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (16) with 16 dates unexplained by suspension authority
033200,KR7033200007,KOSDAQ,True,False,MIXED_GAP,4095,2995,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,1,0,True,True,0,1,MIXED,MEDIUM,Cap-pattern leading gap with 1 unexplained internal and 0 trailing missing
033240,KR7033240003,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
033250,KR7033250002,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
033260,KR7033260001,KOSDAQ,False,True,INTERNAL_GAP,73,60,2010-01-04,2010-04-16,2010-01-04,2010-04-16,0,13,0,False,False,0,13,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (13) with 13 dates unexplained by suspension authority
033270,KR7033270000,KOSPI,True,False,MIXED_GAP,4095,2994,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,2,0,True,True,0,2,MIXED,MEDIUM,Cap-pattern leading gap with 2 unexplained internal and 0 trailing missing
033280,KR7033280009,KOSDAQ,False,True,INTERNAL_GAP,672,551,2010-01-04,2012-09-10,2010-01-04,2012-09-10,0,121,0,False,False,0,121,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (121) with 121 dates unexplained by suspension authority
033290,KR7033290008,KOSDAQ,True,False,MIXED_GAP,4095,2970,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,26,0,True,True,0,26,MIXED,MEDIUM,Cap-pattern leading gap with 26 unexplained internal and 0 trailing missing
033320,KR7033320003,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
033500,KR7033500000,KOSDAQ,True,False,MIXED_GAP,4095,2983,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,13,0,True,True,0,13,MIXED,MEDIUM,Cap-pattern leading gap with 13 unexplained internal and 0 trailing missing
033530,KR7033530007,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
033540,KR7033540006,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
033550,KR7033550005,KOSDAQ,False,True,INTERNAL_GAP,833,809,2010-01-04,2013-05-06,2010-01-04,2013-05-06,0,24,0,False,False,0,24,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (24) with 24 dates unexplained by suspension authority
033560,KR7033560004,KOSDAQ,True,False,LEADING_HISTORY_GAP,3827,2996,2011-01-26,2026-08-21,2014-06-09,2026-08-21,831,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
033600,KR7033600008,KOSDAQ,False,True,INTERNAL_GAP,2866,2497,2010-01-04,2021-08-10,2010-01-04,2021-08-10,0,369,0,False,False,0,369,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (369) with 369 dates unexplained by suspension authority
033630,KR7033630005,KOSDAQ,False,True,MIXED_GAP,1361,1342,2010-01-04,2015-06-30,2010-01-04,2015-06-04,0,1,18,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
033640,KR7033640004,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
033660,KR7033660002,KOSPI,False,True,TRAILING_GAP,2877,2863,2010-01-04,2021-08-26,2010-01-04,2021-08-05,0,0,14,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
033780,KR7033780008,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
033790,KR7033790007,KOSDAQ,True,False,MIXED_GAP,4095,2209,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,787,0,True,True,0,787,MIXED,MEDIUM,Cap-pattern leading gap with 787 unexplained internal and 0 trailing missing
033830,KR7033830001,KOSDAQ,True,False,LEADING_HISTORY_GAP,3868,2996,2010-11-29,2026-08-21,2014-06-09,2026-08-21,872,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
033850,KR7033850009,KOSDAQ,False,True,INTERNAL_GAP,336,287,2010-01-04,2011-05-06,2010-01-04,2011-05-06,0,49,0,False,False,0,49,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (49) with 49 dates unexplained by suspension authority
034010,KR7034010009,KOSDAQ,False,True,INTERNAL_GAP,782,716,2010-01-04,2013-02-20,2010-01-04,2013-02-20,0,66,0,False,False,0,66,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (66) with 66 dates unexplained by suspension authority
034120,KR7034120006,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
034220,KR7034220004,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
034230,KR7034230003,"KOSDAQ,KOSPI",True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
034300,KR7034300004,KOSPI,False,True,MIXED_GAP,3730,2984,2010-01-04,2025-02-21,2012-12-04,2025-01-24,730,0,16,True,True,0,0,MIXED,MEDIUM,Cap-pattern leading gap with 0 unexplained internal and 16 trailing missing
034310,KR7034310003,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
034590,KR7034590000,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
034600,KR7034600007,KOSDAQ,False,True,INTERNAL_GAP,371,328,2010-01-04,2011-06-28,2010-01-04,2011-06-28,0,43,0,False,False,0,43,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (43) with 43 dates unexplained by suspension authority
034660,KR7034660001,KOSDAQ,False,True,INTERNAL_GAP,71,61,2010-01-04,2010-04-14,2010-01-04,2010-04-14,0,10,0,False,False,0,10,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (10) with 10 dates unexplained by suspension authority
034730,KR7034730002,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
034810,KR7034810002,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
034830,KR7034830000,"KOSDAQ,KOSPI",True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
034940,KR7034940007,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
034950,KR7034950006,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
035000,KR7035000009,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
035080,KR7035080001,KOSDAQ,True,False,MIXED_GAP,4095,2982,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,14,0,True,True,0,14,MIXED,MEDIUM,Cap-pattern leading gap with 14 unexplained internal and 0 trailing missing
035150,KR7035150002,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
035210,KR7035210004,KOSDAQ,False,True,INTERNAL_GAP,707,685,2010-01-04,2012-10-31,2010-01-04,2012-10-31,0,22,0,False,False,0,22,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (22) with 22 dates unexplained by suspension authority
035250,KR7035250000,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
035290,KR7035290006,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
035400,KR7035400001,KOSDAQ,False,True,INTERNAL_GAP,186,132,2010-01-04,2010-09-30,2010-01-04,2010-09-30,0,54,0,False,False,0,54,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (54) with 54 dates unexplained by suspension authority
035420,KR7035420009,KOSPI,True,False,MIXED_GAP,4095,2993,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,3,0,True,True,0,3,MIXED,MEDIUM,Cap-pattern leading gap with 3 unexplained internal and 0 trailing missing
035450,KR7035450006,KOSDAQ,False,True,INTERNAL_GAP,897,792,2010-01-04,2013-08-06,2010-01-04,2013-08-06,0,105,0,False,False,0,105,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (105) with 105 dates unexplained by suspension authority
035460,KR7035460005,KOSDAQ,True,False,MIXED_GAP,4095,2969,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,27,0,True,True,0,27,MIXED,MEDIUM,Cap-pattern leading gap with 27 unexplained internal and 0 trailing missing
035510,KR7035510007,KOSPI,True,False,MIXED_GAP,4095,2993,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,3,0,True,True,0,3,MIXED,MEDIUM,Cap-pattern leading gap with 3 unexplained internal and 0 trailing missing
035600,KR7035600006,KOSDAQ,True,False,MIXED_GAP,4095,2990,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,6,0,True,True,0,6,MIXED,MEDIUM,Cap-pattern leading gap with 6 unexplained internal and 0 trailing missing
035610,KR7035610005,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
