ticker,name,market,isu_cd,control_trade_id,control_trade_sequence,identity_lifecycle,identity_effective_from,identity_effective_to,entry_signal_date,entry_execution_date,entry_open,full_path_raw_mfe,full_path_raw_mae,full_path_mfe_cohort,v2_exit_reason,v2_exit_category,v2_exit_signal_date,v2_exit_execution_date,v2_exit_price,v2_terminal_return,v2_mfe,v2_mae,v2_holding_days,v2_trade_status,v2_giveback,v4_exit_reason,v4_exit_signal_date,v4_exit_execution_date,v4_exit_price,v4_terminal_return,v4_strategy_path_mfe,v4_strategy_path_mae,v4_holding_days,v4_trade_status,v4_fast_state_at_exit,v4_active_soft_threshold,v4_active_hard_threshold,v4_mfe_tier,v4_phase_at_exit,v4_max_hwm_drawdown_pct,v4_final_valuation_date,v4_final_valuation_price,v4_unexecuted_exit_signal_date,v4_unexecuted_exit_reason,v4_giveback,v3_exit_reason,v3_terminal_return,v3_strategy_path_mfe,v3_giveback,entry_signal_date_match,entry_execution_date_match,entry_open_match,return_delta_v4_minus_v2,improved_worsened_same
003550,LG,KOSPI,KR7003550001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003550_KR7003550001_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2022-08-12,2022-08-16,85100.0,118.448884,-31.492362,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-01-17,2024-01-18,72100.0,-15.28,15.16,-15.63,352,REALIZED,30.44,WINNER_HARD_EXIT,2024-04-03,2024-04-04,83200.0,-2.23,21.74,-16.33,404,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-26.84,2024-04-04,83200.0,,,23.97,SOFT_EXIT,6.82,21.74,14.92,True,True,True,13.05,improved
003550,LG,KOSPI,KR7003550001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003550_KR7003550001_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2024-02-02,2024-02-05,91000.0,104.285714,-35.934066,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-04-15,2024-04-16,76400.0,-16.04,13.85,-16.48,48,REALIZED,29.89,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2024-11-15,2024-11-18,71000.0,-21.98,13.85,-21.98,191,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-31.08,2024-11-18,71000.0,,,35.83,HARD_EXIT,14.4,67.14,52.74,True,True,True,-5.94,worsened
003550,LG,KOSPI,KR7003550001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003550_KR7003550001_KOSPI_03,3,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2026-01-23,2026-01-26,93700.0,98.399146,-12.700107,WINNER_CAPABLE_GE_20,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,14.94,98.4,-12.7,140,OPEN_AT_CUTOFF,83.46,WINNER_HARD_EXIT,2026-05-19,2026-05-20,104100.0,11.1,62.33,-12.7,77,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,WINNER,-30.77,2026-05-20,104100.0,,,51.23,HARD_EXIT,11.1,62.33,51.23,True,True,True,-3.84,worsened
003570,SNT다이내믹스,KOSPI,KR7003570009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003570_KR7003570009_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2022-08-26,2022-08-29,11950.0,539.330544,-32.217573,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-09-14,2022-09-15,10000.0,-16.32,3.77,-17.57,12,REALIZED,20.09,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2023-01-06,2023-01-09,8850.0,-25.94,3.77,-32.22,91,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-34.6,2023-01-09,8850.0,,,29.71,SOFT_EXIT,10.21,26.86,16.65,True,True,True,-9.62,worsened
003570,SNT다이내믹스,KOSPI,KR7003570009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003570_KR7003570009_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2023-10-20,2023-10-23,11630.0,556.921754,-4.127257,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-02-29,2024-03-04,18680.0,60.62,65.43,-4.13,90,REALIZED,4.81,WINNER_HARD_EXIT,2024-11-29,2024-12-02,19640.0,68.87,142.48,-4.13,273,REALIZED,SETUP,-20.0,-30.0,MFE_100_TO_200,WINNER,-30.35,2024-12-02,19640.0,,,73.61,SOFT_EXIT,13.24,30.35,17.11,True,True,True,8.25,improved
003580,HLB글로벌,KOSPI,KR7003580008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003580_KR7003580008_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-04-02,2021-04-05,9600.0,280.208333,-89.583333,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-04-07,2021-04-08,7960.0,-17.08,0.0,-17.08,4,REALIZED,17.08,WINNER_HARD_EXIT,2021-05-06,2021-05-07,12850.0,33.85,137.5,-24.27,23,REALIZED,EXTENDED,-20.0,-30.0,MFE_100_TO_200,WINNER,-42.11,2021-05-07,12850.0,,,103.65,HARD_EXIT,33.85,137.5,103.65,True,True,True,50.93,improved
003670,포스코퓨처엠,KOSPI,KR7003670007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003670_KR7003670007_KOSPI_01,1,2019-05-29|2026-08-21,2019-05-29,2026-08-21,2022-08-12,2022-08-16,156544.0,329.721995,-39.00948,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2023-05-31,2023-06-01,340713.0,117.65,161.61,-8.98,197,REALIZED,43.96,WINNER_HARD_EXIT,2022-12-12,2022-12-13,184654.0,17.96,47.99,-8.98,82,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-21.75,2022-12-13,184654.0,,,30.03,SOFT_EXIT,33.75,47.99,14.24,True,True,True,-99.69,worsened
003670,포스코퓨처엠,KOSPI,KR7003670007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003670_KR7003670007_KOSPI_02,2,2019-05-29|2026-08-21,2019-05-29,2026-08-21,2026-05-08,2026-05-11,290000.0,0.0,-60.448276,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-05-15,2026-05-18,232500.0,-19.83,0.0,-20.34,6,REALIZED,19.83,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2026-07-24,2026-07-27,143900.0,-50.38,0.0,-54.14,53,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-52.83,2026-07-27,143900.0,,,50.38,OPEN_AT_CUTOFF,-46.59,0.0,46.59,True,True,True,-30.55,worsened
003690,코리안리,KOSPI,KR7003690005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003690_KR7003690005_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-04-23,2021-04-26,5713.0,171.311045,-22.632592,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-09-28,2022-09-29,4877.0,-14.63,20.11,-16.82,345,REALIZED,34.74,WINNER_SOFT_WATCH_EXIT,2022-03-11,2022-03-14,5862.0,2.61,20.11,-4.88,215,REALIZED,WATCH,-10.0,-20.0,MFE_20_TO_50,WINNER,-16.64,2022-03-14,5862.0,,,17.5,SOFT_EXIT,5.5,20.11,14.61,True,True,True,17.24,improved
003690,코리안리,KOSPI,KR7003690005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003690_KR7003690005_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2023-02-24,2023-02-27,5750.0,169.565217,-17.113043,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-07-06,2023-07-07,4853.0,-15.6,4.77,-16.12,88,REALIZED,20.37,WINNER_SOFT_WATCH_EXIT,2025-04-11,2025-04-14,7660.0,33.22,48.7,-17.11,515,REALIZED,WATCH,-10.0,-20.0,MFE_20_TO_50,WINNER,-19.9,2025-04-14,7660.0,,,15.48,SOFT_EXIT,5.08,20.87,15.79,True,True,True,48.82,improved
003690,코리안리,KOSPI,KR7003690005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003690_KR7003690005_KOSPI_03,3,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2023-09-15,2023-09-18,5967.0,159.762024,-2.865762,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-10-31,2025-11-03,10610.0,77.81,95.91,-2.87,512,REALIZED,18.1,WINNER_SOFT_WATCH_EXIT,2025-04-11,2025-04-14,7660.0,28.37,43.29,-2.87,378,REALIZED,WATCH,-10.0,-20.0,MFE_20_TO_50,WINNER,-16.12,2025-04-14,7660.0,,,14.92,SOFT_EXIT,8.08,21.59,13.51,True,True,True,-49.44,worsened
003800,에이스침대,KOSDAQ,KR7003800000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003800_KR7003800000_KOSDAQ_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-08-20,2021-08-23,48250.0,11.709845,-51.502591,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-11-29,2021-11-30,40400.0,-16.27,11.71,-17.1,67,REALIZED,27.98,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2022-06-17,2022-06-20,40450.0,-16.17,11.71,-18.76,202,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-25.79,2022-06-20,40450.0,,,27.88,OPEN_AT_CUTOFF,-33.16,11.71,44.87,True,True,True,0.1,improved
003800,에이스침대,KOSDAQ,KR7003800000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003800_KR7003800000_KOSDAQ_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2026-02-27,2026-03-03,35550.0,2.531646,-16.174402,PRE_WINNER_LT_20,NO_PROGRESSED_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,-9.28,2.53,-16.17,118,OPEN_AT_CUTOFF,11.81,OPEN_AT_CUTOFF,,,,-9.28,2.53,-16.17,118,OPEN_AT_CUTOFF,,,,,,-16.05,2026-08-21,32250.0,,,11.81,OPEN_AT_CUTOFF,-9.28,2.53,11.81,True,True,True,0.0,same
003850,보령,KOSPI,KR7003850005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003850_KR7003850005_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2024-02-02,2024-02-05,12010.0,14.487927,-38.301415,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-06-11,2024-06-12,10070.0,-16.15,14.49,-16.32,85,REALIZED,30.64,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2024-06-17,2024-06-18,10220.0,-14.9,14.49,-16.65,89,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-26.91,2024-06-18,10220.0,,,29.39,OPEN_AT_CUTOFF,-25.56,14.49,40.05,True,True,True,1.25,improved
003920,남양유업,KOSPI,KR7003920006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003920_KR7003920006_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2023-02-03,2023-02-06,54877.0,52.705141,-29.660878,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-04-24,2023-04-25,46923.0,-14.49,16.67,-16.85,56,REALIZED,31.16,WINNER_HARD_EXIT,2025-07-28,2025-07-29,62900.0,14.62,52.71,-29.66,596,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,WINNER,-38.46,2025-07-29,62900.0,,,38.09,SOFT_EXIT,16.99,31.2,14.21,True,True,True,29.11,improved
003920,남양유업,KOSPI,KR7003920006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003920_KR7003920006_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2024-02-02,2024-02-05,59400.0,41.077441,-33.501684,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-04-08,2024-04-09,50300.0,-15.32,6.9,-15.99,44,REALIZED,22.22,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2024-08-09,2024-08-12,50800.0,-14.48,6.9,-21.21,128,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-25.2,2024-08-12,50800.0,,,21.38,SOFT_EXIT,8.08,21.21,13.13,True,True,True,0.84,improved
003920,남양유업,KOSPI,KR7003920006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003920_KR7003920006_KOSPI_03,3,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2024-10-25,2024-10-28,65900.0,27.162367,-40.060698,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-09-02,2025-09-03,56100.0,-14.87,27.16,-16.39,201,REALIZED,42.03,WINNER_HARD_EXIT,2025-06-18,2025-06-19,67500.0,2.43,27.16,-14.57,148,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-20.05,2025-06-19,67500.0,,,24.73,SOFT_EXIT,15.63,27.16,11.53,True,True,True,17.3,improved
003960,사조대림,KOSPI,KR7003960002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003960_KR7003960002_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2024-02-02,2024-02-05,35400.0,210.451977,-34.463277,WINNER_CAPABLE_GE_20,EXIT3_PROGRESSED_TO_WEAK,EXIT3,2025-01-31,2025-02-03,39000.0,10.17,210.45,-6.21,239,REALIZED,200.28,WINNER_HARD_EXIT,2024-07-25,2024-07-26,70300.0,98.59,210.45,-6.21,117,REALIZED,EXTENDED,-25.0,-35.0,MFE_200_TO_400,WINNER,-35.49,2024-07-26,70300.0,,,111.86,SOFT_EXIT,19.63,35.03,15.4,True,True,True,88.42,improved
004000,롯데정밀화학,KOSPI,KR7004000006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004000_KR7004000006_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-04-09,2021-04-12,62800.0,61.624204,-51.83121,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2021-07-31,2021-08-02,72600.0,15.61,24.36,-6.37,79,REALIZED,8.75,WINNER_HARD_EXIT,2021-05-20,2021-05-21,60700.0,-3.34,20.06,-6.37,28,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-20.42,2021-05-21,60700.0,,,23.4,SOFT_EXIT,5.57,20.06,14.49,True,True,True,-18.95,worsened
004000,롯데정밀화학,KOSPI,KR7004000006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004000_KR7004000006_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2026-04-17,2026-04-20,54700.0,31.261426,-24.40585,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-06-08,2026-06-09,45300.0,-17.18,31.26,-17.82,33,REALIZED,48.44,WINNER_HARD_EXIT,2026-05-15,2026-05-18,54100.0,-1.1,31.26,-3.11,19,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-23.12,2026-05-18,54100.0,,,32.36,SOFT_EXIT,15.17,31.26,16.09,True,True,True,16.08,improved
004020,현대제철,KOSPI,KR7004020004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004020_KR7004020004_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-07-04,2025-07-07,35250.0,42.978723,-32.907801,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-11-21,2025-11-24,30200.0,-14.33,9.08,-15.6,95,REALIZED,23.41,WINNER_HARD_EXIT,2026-03-04,2026-03-05,36500.0,3.55,42.98,-18.58,161,REALIZED,TRIGGER,-10.0,-20.0,MFE_20_TO_50,WINNER,-33.04,2026-03-05,36500.0,,,39.43,HARD_EXIT,3.55,42.98,39.43,True,True,True,17.88,improved
004020,현대제철,KOSPI,KR7004020004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004020_KR7004020004_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2026-02-20,2026-02-23,39150.0,28.735632,-39.591315,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-06-30,2026-07-01,28800.0,-26.44,28.74,-34.61,88,REALIZED,55.18,WINNER_HARD_EXIT,2026-03-04,2026-03-05,36500.0,-6.77,28.74,-14.18,8,REALIZED,TRIGGER,-10.0,-20.0,MFE_20_TO_50,WINNER,-33.04,2026-03-05,36500.0,,,35.51,HARD_EXIT,-6.77,28.74,35.51,True,True,True,19.67,improved
004170,신세계,KOSPI,KR7004170007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004170_KR7004170007_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-04-02,2021-04-05,275000.0,188.0,-54.545455,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-11-05,2021-11-08,237000.0,-13.82,19.09,-16.18,148,REALIZED,32.91,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2021-11-05,2021-11-08,237000.0,-13.82,19.09,-16.18,148,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-28.7,2021-11-08,237000.0,,,32.91,HARD_EXIT,9.09,42.18,33.09,True,True,True,0.0,same
004170,신세계,KOSPI,KR7004170007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004170_KR7004170007_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-06-20,2025-06-23,185000.0,328.108108,-13.081081,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-04-30,2026-05-04,423000.0,128.65,142.16,-13.08,212,REALIZED,13.51,WINNER_HARD_EXIT,2026-07-24,2026-07-27,511000.0,176.22,328.11,-13.08,268,REALIZED,EXTENDED,-25.0,-35.0,MFE_200_TO_400,WINNER,-36.36,2026-07-27,511000.0,,,151.89,SOFT_EXIT,24.86,47.03,22.17,True,True,True,47.57,improved
004360,세방,KOSPI,KR7004360004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004360_KR7004360004_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2022-10-07,2022-10-11,15650.0,238.019169,-35.782748,WINNER_CAPABLE_GE_20,EXIT3_PROGRESSED_TO_WEAK,EXIT3,2023-05-31,2023-06-01,14710.0,-6.01,238.02,-9.84,161,REALIZED,244.03,WINNER_HARD_EXIT,2023-04-24,2023-04-25,21150.0,35.14,238.02,-5.11,137,REALIZED,EXTENDED,-25.0,-35.0,MFE_200_TO_400,WINNER,-43.01,2023-04-25,21150.0,,,202.88,HARD_EXIT,35.14,238.02,202.88,True,True,True,41.15,improved
004360,세방,KOSPI,KR7004360004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004360_KR7004360004_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2026-02-20,2026-02-23,16900.0,1.242604,-30.769231,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-03-04,2026-03-05,14420.0,-14.67,1.24,-17.99,8,REALIZED,15.91,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2026-06-26,2026-06-29,11700.0,-30.77,1.24,-30.77,86,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-30.92,2026-06-29,11700.0,,,32.01,OPEN_AT_CUTOFF,-23.14,1.24,24.38,True,True,True,-16.1,worsened
004360,세방,KOSPI,KR7004360004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004360_KR7004360004_KOSPI_03,3,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2026-03-20,2026-03-23,15480.0,6.395349,-24.418605,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-06-08,2026-06-09,12900.0,-16.67,6.4,-17.12,53,REALIZED,23.07,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2026-06-26,2026-06-29,11700.0,-24.42,6.4,-24.42,67,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-28.23,2026-06-29,11700.0,,,30.82,OPEN_AT_CUTOFF,-16.09,6.4,22.49,True,True,True,-7.75,worsened
004370,농심,KOSPI,KR7004370003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004370_KR7004370003_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-06-18,2021-06-21,320000.0,87.1875,-17.96875,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-06-13,2022-06-14,267000.0,-16.56,9.06,-16.56,242,REALIZED,25.62,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2022-06-17,2022-06-20,272500.0,-14.84,9.06,-17.97,246,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-23.64,2022-06-20,272500.0,,,23.9,SOFT_EXIT,26.88,42.5,15.62,True,True,True,1.72,improved
004370,농심,KOSPI,KR7004370003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004370_KR7004370003_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2022-12-02,2022-12-05,325000.0,84.307692,-2.461538,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-01-31,2024-02-01,375500.0,15.54,53.85,-0.31,287,REALIZED,38.31,WINNER_HARD_EXIT,2024-01-19,2024-01-22,375000.0,15.38,53.85,-0.31,279,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,WINNER,-25.2,2024-01-22,375000.0,,,38.47,SOFT_EXIT,24.92,40.31,15.39,True,True,True,-0.16,worsened
004370,농심,KOSPI,KR7004370003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004370_KR7004370003_KOSPI_03,3,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2024-05-31,2024-06-03,467000.0,28.265525,-32.119914,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-08-23,2024-08-26,397000.0,-14.99,28.27,-15.42,59,REALIZED,43.26,WINNER_HARD_EXIT,2024-07-01,2024-07-02,469000.0,0.43,28.27,-4.71,21,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-20.87,2024-07-02,469000.0,,,27.84,SOFT_EXIT,11.99,28.27,16.28,True,True,True,15.42,improved
004370,농심,KOSPI,KR7004370003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004370_KR7004370003_KOSPI_04,4,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-04-04,2025-04-07,387500.0,49.419355,-17.677419,WINNER_CAPABLE_GE_20,NO_PROGRESSED_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,11.61,49.42,-17.68,336,OPEN_AT_CUTOFF,37.81,WINNER_HARD_EXIT,2025-09-22,2025-09-23,462000.0,19.23,49.42,-7.48,116,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-21.57,2025-09-23,462000.0,,,30.19,SOFT_EXIT,23.1,49.42,26.32,True,True,True,7.62,improved
004380,삼익THK,KOSPI,KR7004380002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004380_KR7004380002_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-04-23,2021-04-26,19839.0,33.550078,-65.925702,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-06-24,2021-06-25,16837.0,-15.13,8.55,-16.12,43,REALIZED,23.68,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2021-11-26,2021-11-29,14357.0,-27.63,8.55,-27.63,148,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-31.52,2021-11-29,14357.0,,,36.18,HARD_EXIT,0.26,33.55,33.29,True,True,True,-12.5,worsened
004380,삼익THK,KOSPI,KR7004380002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004380_KR7004380002_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2023-03-17,2023-03-20,20491.0,29.300669,-67.009907,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-04-26,2023-04-27,17307.0,-15.54,15.54,-16.88,29,REALIZED,31.08,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2023-04-26,2023-04-27,17307.0,-15.54,15.54,-16.88,29,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-26.57,2023-04-27,17307.0,,,31.08,HARD_EXIT,-2.93,29.3,32.23,True,True,True,0.0,same
004430,송원산업,KOSPI,KR7004430005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004430_KR7004430005_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-04-23,2021-04-26,22250.0,26.292135,-61.932584,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-05-12,2021-05-13,18350.0,-17.53,7.87,-17.53,13,REALIZED,25.4,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2021-08-27,2021-08-30,18150.0,-18.43,7.87,-25.17,88,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-30.0,2021-08-30,18150.0,,,26.3,SOFT_EXIT,10.56,26.29,15.73,True,True,True,-0.9,worsened
004490,세방전지,KOSPI,KR7004490009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004490_KR7004490009_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2024-02-16,2024-02-19,81800.0,49.755501,-42.665037,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-07-31,2024-08-01,91100.0,11.37,49.76,-9.41,113,REALIZED,38.39,WINNER_HARD_EXIT,2024-07-02,2024-07-03,93200.0,13.94,49.76,-9.41,92,REALIZED,EXTENDED,-10.0,-20.0,MFE_20_TO_50,WINNER,-24.65,2024-07-03,93200.0,,,35.82,HARD_EXIT,13.94,49.76,35.82,True,True,True,2.57,improved
