candidate_id,ticker,isu_cd,market,name,candidate_signal_date,entry_signal_information_date,quarter,company_family,fundamentals_as_of,fundamentals_status,filter_status,evaluable,reason,latest_fy,latest_quarter,filing_references,company_cache_hit,evaluation_source
036570|KR7036570000|KOSPI|2018-10-05,036570,KR7036570000,KOSPI,NC,2018-10-05,2018-10-05,2018Q4,NON_FINANCIAL,2018-10-05,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
210980|KR7210980009|KOSPI|2018-10-05,210980,KR7210980009,KOSPI,SK디앤디,2018-10-05,2018-10-05,2018Q4,NON_FINANCIAL,2018-10-05,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
213500|KR7213500002|KOSPI|2018-10-05,213500,KR7213500002,KOSPI,한솔제지,2018-10-05,2018-10-05,2018Q4,NON_FINANCIAL,2018-10-05,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
000150|KR7000150003|KOSPI|2018-09-28,000150,KR7000150003,KOSPI,두산,2018-09-28,2018-09-28,2018Q3,NON_FINANCIAL,2018-09-28,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
000810|KR7000810002|KOSPI|2018-09-28,000810,KR7000810002,KOSPI,삼성화재,2018-09-28,2018-09-28,2018Q3,FINANCIAL,2018-09-28,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
001450|KR7001450006|KOSPI|2018-09-28,001450,KR7001450006,KOSPI,현대해상,2018-09-28,2018-09-28,2018Q3,FINANCIAL,2018-09-28,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
002270|KR7002270007|KOSPI|2018-09-28,002270,KR7002270007,KOSPI,롯데푸드,2018-09-28,2018-09-28,2018Q3,,2018-09-28,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
004490|KR7004490009|KOSPI|2018-09-28,004490,KR7004490009,KOSPI,세방전지,2018-09-28,2018-09-28,2018Q3,NON_FINANCIAL,2018-09-28,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
005180|KR7005180005|KOSPI|2018-09-28,005180,KR7005180005,KOSPI,빙그레,2018-09-28,2018-09-28,2018Q3,NON_FINANCIAL,2018-09-28,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
005830|KR7005830005|KOSPI|2018-09-28,005830,KR7005830005,KOSPI,DB손해보험,2018-09-28,2018-09-28,2018Q3,FINANCIAL,2018-09-28,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
017960|KR7017960006|KOSPI|2018-09-28,017960,KR7017960006,KOSPI,한국카본,2018-09-28,2018-09-28,2018Q3,NON_FINANCIAL,2018-09-28,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
036490|KR7036490001|KOSDAQ|2018-09-28,036490,KR7036490001,KOSDAQ,SK머티리얼즈,2018-09-28,2018-09-28,2018Q3,,2018-09-28,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
036570|KR7036570000|KOSPI|2018-09-28,036570,KR7036570000,KOSPI,NC,2018-09-28,2018-09-28,2018Q3,NON_FINANCIAL,2018-09-28,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
210980|KR7210980009|KOSPI|2018-09-28,210980,KR7210980009,KOSPI,SK디앤디,2018-09-28,2018-09-28,2018Q3,NON_FINANCIAL,2018-09-28,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
213500|KR7213500002|KOSPI|2018-09-28,213500,KR7213500002,KOSPI,한솔제지,2018-09-28,2018-09-28,2018Q3,NON_FINANCIAL,2018-09-28,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
000150|KR7000150003|KOSPI|2018-09-21,000150,KR7000150003,KOSPI,두산,2018-09-21,2018-09-21,2018Q3,NON_FINANCIAL,2018-09-21,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
002270|KR7002270007|KOSPI|2018-09-21,002270,KR7002270007,KOSPI,롯데푸드,2018-09-21,2018-09-21,2018Q3,,2018-09-21,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
004490|KR7004490009|KOSPI|2018-09-21,004490,KR7004490009,KOSPI,세방전지,2018-09-21,2018-09-21,2018Q3,NON_FINANCIAL,2018-09-21,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
005180|KR7005180005|KOSPI|2018-09-21,005180,KR7005180005,KOSPI,빙그레,2018-09-21,2018-09-21,2018Q3,NON_FINANCIAL,2018-09-21,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
010950|KR7010950004|KOSPI|2018-09-21,010950,KR7010950004,KOSPI,S-Oil,2018-09-21,2018-09-21,2018Q3,NON_FINANCIAL,2018-09-21,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
017670|KR7017670001|KOSPI|2018-09-21,017670,KR7017670001,KOSPI,SK텔레콤,2018-09-21,2018-09-21,2018Q3,NON_FINANCIAL,2018-09-21,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
018880|KR7018880005|KOSPI|2018-09-21,018880,KR7018880005,KOSPI,한온시스템,2018-09-21,2018-09-21,2018Q3,NON_FINANCIAL,2018-09-21,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
032640|KR7032640005|KOSPI|2018-09-21,032640,KR7032640005,KOSPI,LG유플러스,2018-09-21,2018-09-21,2018Q3,NON_FINANCIAL,2018-09-21,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
036490|KR7036490001|KOSDAQ|2018-09-21,036490,KR7036490001,KOSDAQ,SK머티리얼즈,2018-09-21,2018-09-21,2018Q3,,2018-09-21,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
036570|KR7036570000|KOSPI|2018-09-21,036570,KR7036570000,KOSPI,NC,2018-09-21,2018-09-21,2018Q3,NON_FINANCIAL,2018-09-21,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
068400|KR7068400001|KOSPI|2018-09-21,068400,KR7068400001,KOSPI,SK렌터카,2018-09-21,2018-09-21,2018Q3,,2018-09-21,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
111770|KR7111770004|KOSPI|2018-09-21,111770,KR7111770004,KOSPI,영원무역,2018-09-21,2018-09-21,2018Q3,NON_FINANCIAL,2018-09-21,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
213500|KR7213500002|KOSPI|2018-09-21,213500,KR7213500002,KOSPI,한솔제지,2018-09-21,2018-09-21,2018Q3,NON_FINANCIAL,2018-09-21,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
000150|KR7000150003|KOSPI|2018-09-14,000150,KR7000150003,KOSPI,두산,2018-09-14,2018-09-14,2018Q3,NON_FINANCIAL,2018-09-14,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
002270|KR7002270007|KOSPI|2018-09-14,002270,KR7002270007,KOSPI,롯데푸드,2018-09-14,2018-09-14,2018Q3,,2018-09-14,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
004490|KR7004490009|KOSPI|2018-09-14,004490,KR7004490009,KOSPI,세방전지,2018-09-14,2018-09-14,2018Q3,NON_FINANCIAL,2018-09-14,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
005180|KR7005180005|KOSPI|2018-09-14,005180,KR7005180005,KOSPI,빙그레,2018-09-14,2018-09-14,2018Q3,NON_FINANCIAL,2018-09-14,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
010950|KR7010950004|KOSPI|2018-09-14,010950,KR7010950004,KOSPI,S-Oil,2018-09-14,2018-09-14,2018Q3,NON_FINANCIAL,2018-09-14,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
014680|KR7014680003|KOSPI|2018-09-14,014680,KR7014680003,KOSPI,한솔케미칼,2018-09-14,2018-09-14,2018Q3,NON_FINANCIAL,2018-09-14,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
017670|KR7017670001|KOSPI|2018-09-14,017670,KR7017670001,KOSPI,SK텔레콤,2018-09-14,2018-09-14,2018Q3,NON_FINANCIAL,2018-09-14,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
032640|KR7032640005|KOSPI|2018-09-14,032640,KR7032640005,KOSPI,LG유플러스,2018-09-14,2018-09-14,2018Q3,NON_FINANCIAL,2018-09-14,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
036490|KR7036490001|KOSDAQ|2018-09-14,036490,KR7036490001,KOSDAQ,SK머티리얼즈,2018-09-14,2018-09-14,2018Q3,,2018-09-14,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
036570|KR7036570000|KOSPI|2018-09-14,036570,KR7036570000,KOSPI,NC,2018-09-14,2018-09-14,2018Q3,NON_FINANCIAL,2018-09-14,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
111770|KR7111770004|KOSPI|2018-09-14,111770,KR7111770004,KOSPI,영원무역,2018-09-14,2018-09-14,2018Q3,NON_FINANCIAL,2018-09-14,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
213500|KR7213500002|KOSPI|2018-09-14,213500,KR7213500002,KOSPI,한솔제지,2018-09-14,2018-09-14,2018Q3,NON_FINANCIAL,2018-09-14,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
005180|KR7005180005|KOSPI|2018-09-07,005180,KR7005180005,KOSPI,빙그레,2018-09-07,2018-09-07,2018Q3,NON_FINANCIAL,2018-09-07,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
014680|KR7014680003|KOSPI|2018-09-07,014680,KR7014680003,KOSPI,한솔케미칼,2018-09-07,2018-09-07,2018Q3,NON_FINANCIAL,2018-09-07,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
017670|KR7017670001|KOSPI|2018-09-07,017670,KR7017670001,KOSPI,SK텔레콤,2018-09-07,2018-09-07,2018Q3,NON_FINANCIAL,2018-09-07,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
032640|KR7032640005|KOSPI|2018-09-07,032640,KR7032640005,KOSPI,LG유플러스,2018-09-07,2018-09-07,2018Q3,NON_FINANCIAL,2018-09-07,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
036490|KR7036490001|KOSDAQ|2018-09-07,036490,KR7036490001,KOSDAQ,SK머티리얼즈,2018-09-07,2018-09-07,2018Q3,,2018-09-07,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
043610|KR7043610005|KOSDAQ|2018-09-07,043610,KR7043610005,KOSDAQ,KT지니뮤직,2018-09-07,2018-09-07,2018Q3,NON_FINANCIAL,2018-09-07,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
093370|KR7093370005|KOSPI|2018-09-07,093370,KR7093370005,KOSPI,후성,2018-09-07,2018-09-07,2018Q3,NON_FINANCIAL,2018-09-07,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
213500|KR7213500002|KOSPI|2018-09-07,213500,KR7213500002,KOSPI,한솔제지,2018-09-07,2018-09-07,2018Q3,NON_FINANCIAL,2018-09-07,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
005180|KR7005180005|KOSPI|2018-08-31,005180,KR7005180005,KOSPI,빙그레,2018-08-31,2018-08-31,2018Q3,NON_FINANCIAL,2018-08-31,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
014680|KR7014680003|KOSPI|2018-08-31,014680,KR7014680003,KOSPI,한솔케미칼,2018-08-31,2018-08-31,2018Q3,NON_FINANCIAL,2018-08-31,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
032640|KR7032640005|KOSPI|2018-08-31,032640,KR7032640005,KOSPI,LG유플러스,2018-08-31,2018-08-31,2018Q3,NON_FINANCIAL,2018-08-31,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
036490|KR7036490001|KOSDAQ|2018-08-31,036490,KR7036490001,KOSDAQ,SK머티리얼즈,2018-08-31,2018-08-31,2018Q3,,2018-08-31,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
043610|KR7043610005|KOSDAQ|2018-08-31,043610,KR7043610005,KOSDAQ,KT지니뮤직,2018-08-31,2018-08-31,2018Q3,NON_FINANCIAL,2018-08-31,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
093370|KR7093370005|KOSPI|2018-08-31,093370,KR7093370005,KOSPI,후성,2018-08-31,2018-08-31,2018Q3,NON_FINANCIAL,2018-08-31,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
213500|KR7213500002|KOSPI|2018-08-31,213500,KR7213500002,KOSPI,한솔제지,2018-08-31,2018-08-31,2018Q3,NON_FINANCIAL,2018-08-31,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
014680|KR7014680003|KOSPI|2018-08-24,014680,KR7014680003,KOSPI,한솔케미칼,2018-08-24,2018-08-24,2018Q3,NON_FINANCIAL,2018-08-24,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
017670|KR7017670001|KOSPI|2018-08-24,017670,KR7017670001,KOSPI,SK텔레콤,2018-08-24,2018-08-24,2018Q3,NON_FINANCIAL,2018-08-24,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
032640|KR7032640005|KOSPI|2018-08-24,032640,KR7032640005,KOSPI,LG유플러스,2018-08-24,2018-08-24,2018Q3,NON_FINANCIAL,2018-08-24,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
036490|KR7036490001|KOSDAQ|2018-08-24,036490,KR7036490001,KOSDAQ,SK머티리얼즈,2018-08-24,2018-08-24,2018Q3,,2018-08-24,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
093370|KR7093370005|KOSPI|2018-08-24,093370,KR7093370005,KOSPI,후성,2018-08-24,2018-08-24,2018Q3,NON_FINANCIAL,2018-08-24,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
122870|KR7122870009|KOSDAQ|2018-08-24,122870,KR7122870009,KOSDAQ,와이지엔터테인먼트,2018-08-24,2018-08-24,2018Q3,NON_FINANCIAL,2018-08-24,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
213500|KR7213500002|KOSPI|2018-08-24,213500,KR7213500002,KOSPI,한솔제지,2018-08-24,2018-08-24,2018Q3,NON_FINANCIAL,2018-08-24,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
014680|KR7014680003|KOSPI|2018-08-17,014680,KR7014680003,KOSPI,한솔케미칼,2018-08-17,2018-08-17,2018Q3,NON_FINANCIAL,2018-08-17,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
017670|KR7017670001|KOSPI|2018-08-17,017670,KR7017670001,KOSPI,SK텔레콤,2018-08-17,2018-08-17,2018Q3,NON_FINANCIAL,2018-08-17,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
032640|KR7032640005|KOSPI|2018-08-17,032640,KR7032640005,KOSPI,LG유플러스,2018-08-17,2018-08-17,2018Q3,NON_FINANCIAL,2018-08-17,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
093370|KR7093370005|KOSPI|2018-08-17,093370,KR7093370005,KOSPI,후성,2018-08-17,2018-08-17,2018Q3,NON_FINANCIAL,2018-08-17,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
213500|KR7213500002|KOSPI|2018-08-17,213500,KR7213500002,KOSPI,한솔제지,2018-08-17,2018-08-17,2018Q3,NON_FINANCIAL,2018-08-17,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
014680|KR7014680003|KOSPI|2018-08-10,014680,KR7014680003,KOSPI,한솔케미칼,2018-08-10,2018-08-10,2018Q3,NON_FINANCIAL,2018-08-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
032640|KR7032640005|KOSPI|2018-08-10,032640,KR7032640005,KOSPI,LG유플러스,2018-08-10,2018-08-10,2018Q3,NON_FINANCIAL,2018-08-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
036490|KR7036490001|KOSDAQ|2018-08-10,036490,KR7036490001,KOSDAQ,SK머티리얼즈,2018-08-10,2018-08-10,2018Q3,,2018-08-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
045100|KR7045100005|KOSDAQ|2018-08-10,045100,KR7045100005,KOSDAQ,한양이엔지,2018-08-10,2018-08-10,2018Q3,NON_FINANCIAL,2018-08-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
049770|KR7049770001|KOSPI|2018-08-10,049770,KR7049770001,KOSPI,동원F&B,2018-08-10,2018-08-10,2018Q3,,2018-08-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
093370|KR7093370005|KOSPI|2018-08-10,093370,KR7093370005,KOSPI,후성,2018-08-10,2018-08-10,2018Q3,NON_FINANCIAL,2018-08-10,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
032640|KR7032640005|KOSPI|2018-08-03,032640,KR7032640005,KOSPI,LG유플러스,2018-08-03,2018-08-03,2018Q3,NON_FINANCIAL,2018-08-03,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
036490|KR7036490001|KOSDAQ|2018-08-03,036490,KR7036490001,KOSDAQ,SK머티리얼즈,2018-08-03,2018-08-03,2018Q3,,2018-08-03,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
093370|KR7093370005|KOSPI|2018-08-03,093370,KR7093370005,KOSPI,후성,2018-08-03,2018-08-03,2018Q3,NON_FINANCIAL,2018-08-03,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
007310|KR7007310006|KOSPI|2018-07-27,007310,KR7007310006,KOSPI,오뚜기,2018-07-27,2018-07-27,2018Q3,NON_FINANCIAL,2018-07-27,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
036490|KR7036490001|KOSDAQ|2018-07-27,036490,KR7036490001,KOSDAQ,SK머티리얼즈,2018-07-27,2018-07-27,2018Q3,,2018-07-27,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
069260|KR7069260008|KOSPI|2018-07-27,069260,KR7069260008,KOSPI,TKG휴켐스,2018-07-27,2018-07-27,2018Q3,NON_FINANCIAL,2018-07-27,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
088980|KR7088980008|KOSPI|2018-07-27,088980,KR7088980008,KOSPI,맥쿼리인프라,2018-07-27,2018-07-27,2018Q3,FINANCIAL,2018-07-27,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
122990|KR7122990005|KOSDAQ|2018-07-27,122990,KR7122990005,KOSDAQ,와이솔,2018-07-27,2018-07-27,2018Q3,NON_FINANCIAL,2018-07-27,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
007310|KR7007310006|KOSPI|2018-07-20,007310,KR7007310006,KOSPI,오뚜기,2018-07-20,2018-07-20,2018Q3,NON_FINANCIAL,2018-07-20,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
036490|KR7036490001|KOSDAQ|2018-07-20,036490,KR7036490001,KOSDAQ,SK머티리얼즈,2018-07-20,2018-07-20,2018Q3,,2018-07-20,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
045100|KR7045100005|KOSDAQ|2018-07-20,045100,KR7045100005,KOSDAQ,한양이엔지,2018-07-20,2018-07-20,2018Q3,NON_FINANCIAL,2018-07-20,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
069260|KR7069260008|KOSPI|2018-07-20,069260,KR7069260008,KOSPI,TKG휴켐스,2018-07-20,2018-07-20,2018Q3,NON_FINANCIAL,2018-07-20,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
088980|KR7088980008|KOSPI|2018-07-20,088980,KR7088980008,KOSPI,맥쿼리인프라,2018-07-20,2018-07-20,2018Q3,FINANCIAL,2018-07-20,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
000120|KR7000120006|KOSPI|2018-07-13,000120,KR7000120006,KOSPI,CJ대한통운,2018-07-13,2018-07-13,2018Q3,NON_FINANCIAL,2018-07-13,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
007310|KR7007310006|KOSPI|2018-07-13,007310,KR7007310006,KOSPI,오뚜기,2018-07-13,2018-07-13,2018Q3,NON_FINANCIAL,2018-07-13,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
036490|KR7036490001|KOSDAQ|2018-07-13,036490,KR7036490001,KOSDAQ,SK머티리얼즈,2018-07-13,2018-07-13,2018Q3,,2018-07-13,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],False,NETWORK
043610|KR7043610005|KOSDAQ|2018-07-13,043610,KR7043610005,KOSDAQ,KT지니뮤직,2018-07-13,2018-07-13,2018Q3,NON_FINANCIAL,2018-07-13,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
045100|KR7045100005|KOSDAQ|2018-07-13,045100,KR7045100005,KOSDAQ,한양이엔지,2018-07-13,2018-07-13,2018Q3,NON_FINANCIAL,2018-07-13,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
069260|KR7069260008|KOSPI|2018-07-13,069260,KR7069260008,KOSPI,TKG휴켐스,2018-07-13,2018-07-13,2018Q3,NON_FINANCIAL,2018-07-13,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
085620|KR7085620003|KOSPI|2018-07-13,085620,KR7085620003,KOSPI,미래에셋생명,2018-07-13,2018-07-13,2018Q3,FINANCIAL,2018-07-13,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
088980|KR7088980008|KOSPI|2018-07-13,088980,KR7088980008,KOSPI,맥쿼리인프라,2018-07-13,2018-07-13,2018Q3,FINANCIAL,2018-07-13,NOT_APPLICABLE,NOT_APPLICABLE,False,,,,[],True,NETWORK
000120|KR7000120006|KOSPI|2018-07-06,000120,KR7000120006,KOSPI,CJ대한통운,2018-07-06,2018-07-06,2018Q3,NON_FINANCIAL,2018-07-06,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
001130|KR7001130004|KOSPI|2018-07-06,001130,KR7001130004,KOSPI,대한제분,2018-07-06,2018-07-06,2018Q3,NON_FINANCIAL,2018-07-06,DATA_UNAVAILABLE,DATA_UNAVAILABLE,False,OpenDartError:DATA_UNAVAILABLE,,,[],True,NETWORK
