comparison,group,reference,extreme_contrast,feature,feature_kind,level,scope,group_n,reference_n,group_median,reference_median,group_share_pct,reference_share_pct,auc,effect,effect_unit
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,entry_pattern_a_stage,categorical,EARLY_TREND,WINDOW_P3-2,249,37,,,13.6546,13.5135,,0.1411,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,entry_pattern_a_stage,categorical,EARLY_TREND,ENTRY_BEFORE_2021,480,55,,,12.0833,21.8182,,-9.7348,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,entry_pattern_a_stage,categorical,EARLY_TREND,ENTRY_FROM_2021,350,55,,,13.4286,10.9091,,2.5195,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,daily_risk,categorical,ELEVATED,WINDOW_P1,757,109,,,20.8719,25.6881,,-4.8162,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,daily_risk,categorical,ELEVATED,WINDOW_P2-1,187,37,,,24.5989,21.6216,,2.9773,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,daily_risk,categorical,ELEVATED,WINDOW_P2-2,336,57,,,24.7024,24.5614,,0.141,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,daily_risk,categorical,ELEVATED,WINDOW_P3-1,106,22,,,18.8679,22.7273,,-3.8593,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,daily_risk,categorical,ELEVATED,WINDOW_P3-2,249,37,,,22.0884,27.027,,-4.9387,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,daily_risk,categorical,ELEVATED,ENTRY_BEFORE_2021,480,55,,,17.7083,25.4545,,-7.7462,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,daily_risk,categorical,ELEVATED,ENTRY_FROM_2021,350,55,,,24.2857,23.6364,,0.6494,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_score_state,categorical,PARTIAL,WINDOW_P1,757,109,,,3.6988,7.3394,,-3.6406,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_score_state,categorical,PARTIAL,WINDOW_P2-1,187,37,,,5.3476,5.4054,,-0.0578,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_score_state,categorical,PARTIAL,WINDOW_P2-2,336,57,,,3.869,7.0175,,-3.1485,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_score_state,categorical,PARTIAL,WINDOW_P3-1,106,22,,,6.6038,4.5455,,2.0583,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_score_state,categorical,PARTIAL,WINDOW_P3-2,249,37,,,3.6145,8.1081,,-4.4937,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_score_state,categorical,PARTIAL,ENTRY_BEFORE_2021,480,55,,,3.5417,5.4545,,-1.9129,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_score_state,categorical,PARTIAL,ENTRY_FROM_2021,350,55,,,3.7143,7.2727,,-3.5584,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,entry_kind,categorical,REENTRY,WINDOW_P1,757,109,,,58.6526,53.211,,5.4416,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,entry_kind,categorical,REENTRY,WINDOW_P2-1,187,37,,,33.1551,21.6216,,11.5335,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,entry_kind,categorical,REENTRY,WINDOW_P2-2,336,57,,,46.131,29.8246,,16.3064,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,entry_kind,categorical,REENTRY,WINDOW_P3-1,106,22,,,35.8491,18.1818,,17.6672,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,entry_kind,categorical,REENTRY,WINDOW_P3-2,249,37,,,43.7751,21.6216,,22.1535,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,entry_kind,categorical,REENTRY,ENTRY_BEFORE_2021,480,55,,,44.375,34.5455,,9.8295,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,entry_kind,categorical,REENTRY,ENTRY_FROM_2021,350,55,,,69.7143,67.2727,,2.4416,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_conditional_status,categorical,EVENT_OBSERVED,WINDOW_P1,757,109,,,37.7807,42.2018,,-4.4211,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_conditional_status,categorical,EVENT_OBSERVED,WINDOW_P2-1,187,37,,,43.3155,54.0541,,-10.7385,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_conditional_status,categorical,EVENT_OBSERVED,WINDOW_P2-2,336,57,,,42.8571,52.6316,,-9.7744,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_conditional_status,categorical,EVENT_OBSERVED,WINDOW_P3-1,106,22,,,46.2264,45.4545,,0.7719,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_conditional_status,categorical,EVENT_OBSERVED,WINDOW_P3-2,249,37,,,43.3735,54.0541,,-10.6806,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_conditional_status,categorical,EVENT_OBSERVED,ENTRY_BEFORE_2021,480,55,,,35.8333,32.7273,,3.1061,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_conditional_status,categorical,EVENT_OBSERVED,ENTRY_FROM_2021,350,55,,,43.7143,54.5455,,-10.8312,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,FILTERED_LIQUIDITY,WINDOW_P1,757,109,,,5.5482,4.5872,,0.9611,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,FILTERED_LIQUIDITY,WINDOW_P2-1,187,37,,,2.6738,5.4054,,-2.7316,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,FILTERED_LIQUIDITY,WINDOW_P2-2,336,57,,,4.1667,3.5088,,0.6579,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,FILTERED_LIQUIDITY,WINDOW_P3-1,106,22,,,3.7736,13.6364,,-9.8628,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,FILTERED_LIQUIDITY,WINDOW_P3-2,249,37,,,4.4177,8.1081,,-3.6904,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,FILTERED_LIQUIDITY,ENTRY_BEFORE_2021,480,55,,,6.6667,5.4545,,1.2121,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,FILTERED_LIQUIDITY,ENTRY_FROM_2021,350,55,,,4.2857,3.6364,,0.6494,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,FILTERED_MARKET_CAP,WINDOW_P1,757,109,,,34.6103,26.6055,,8.0048,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,FILTERED_MARKET_CAP,WINDOW_P2-1,187,37,,,20.8556,24.3243,,-3.4687,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,FILTERED_MARKET_CAP,WINDOW_P2-2,336,57,,,16.369,22.807,,-6.438,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,FILTERED_MARKET_CAP,WINDOW_P3-1,106,22,,,7.5472,22.7273,,-15.1801,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,FILTERED_MARKET_CAP,WINDOW_P3-2,249,37,,,9.2369,21.6216,,-12.3847,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,FILTERED_MARKET_CAP,ENTRY_BEFORE_2021,480,55,,,45.0,30.9091,,14.0909,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,FILTERED_MARKET_CAP,ENTRY_FROM_2021,350,55,,,15.7143,23.6364,,-7.9221,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,INVESTABLE,WINDOW_P1,757,109,,,59.8415,68.8073,,-8.9659,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,INVESTABLE,WINDOW_P2-1,187,37,,,76.4706,70.2703,,6.2003,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,INVESTABLE,WINDOW_P2-2,336,57,,,79.4643,73.6842,,5.7801,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,INVESTABLE,WINDOW_P3-1,106,22,,,88.6792,63.6364,,25.0429,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,INVESTABLE,WINDOW_P3-2,249,37,,,86.3454,70.2703,,16.0751,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,INVESTABLE,ENTRY_BEFORE_2021,480,55,,,48.3333,63.6364,,-15.303,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,investability_status,categorical,INVESTABLE,ENTRY_FROM_2021,350,55,,,80.0,72.7273,,7.2727,share_pp
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,fast_score,numeric,,WINDOW_P1,320,42,76.545,76.68,,,0.4628,-0.0372,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,fast_score,numeric,,WINDOW_P2-1,64,11,76.76,77.99,,,0.3565,-0.1435,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,fast_score,numeric,,WINDOW_P2-2,134,22,75.74,76.12,,,0.3887,-0.1113,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,fast_score,numeric,,WINDOW_P3-1,30,7,75.98,77.99,,,0.3214,-0.1786,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,fast_score,numeric,,WINDOW_P3-2,96,8,75.89,78.895,,,0.2819,-0.2181,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,fast_score,numeric,,ENTRY_BEFORE_2021,207,22,76.94,76.68,,,0.5298,0.0298,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,fast_score,numeric,,ENTRY_FROM_2021,139,19,76.04,76.24,,,0.3904,-0.1096,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,pattern_a_score,numeric,,WINDOW_P1,320,42,61.5934,51.161,,,0.5882,0.0882,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,pattern_a_score,numeric,,WINDOW_P2-1,64,11,55.3529,46.1495,,,0.5639,0.0639,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,pattern_a_score,numeric,,WINDOW_P2-2,134,22,55.2427,50.2284,,,0.6004,0.1004,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,pattern_a_score,numeric,,WINDOW_P3-1,30,7,61.3355,49.9053,,,0.5667,0.0667,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,pattern_a_score,numeric,,WINDOW_P3-2,96,8,58.7156,47.9822,,,0.7031,0.2031,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,pattern_a_score,numeric,,ENTRY_BEFORE_2021,207,22,64.9272,58.4618,,,0.5799,0.0799,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,pattern_a_score,numeric,,ENTRY_FROM_2021,139,19,55.8007,49.9053,,,0.5971,0.0971,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,fast_weekly_core_score,numeric,,WINDOW_P1,320,42,82.75,82.75,,,0.4588,-0.0412,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,fast_weekly_core_score,numeric,,WINDOW_P2-1,64,11,82.75,82.75,,,0.4673,-0.0327,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,fast_weekly_core_score,numeric,,WINDOW_P2-2,134,22,82.75,82.75,,,0.502,0.002,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,fast_weekly_core_score,numeric,,WINDOW_P3-1,30,7,82.75,82.75,,,0.4738,-0.0262,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,fast_weekly_core_score,numeric,,WINDOW_P3-2,96,8,82.75,82.75,,,0.3522,-0.1478,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,fast_weekly_core_score,numeric,,ENTRY_BEFORE_2021,207,22,82.75,82.75,,,0.4685,-0.0315,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,fast_weekly_core_score,numeric,,ENTRY_FROM_2021,139,19,82.75,82.75,,,0.4886,-0.0114,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,range_position_24m,numeric,,WINDOW_P1,320,42,0.5156,0.5977,,,0.4164,-0.0836,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,range_position_24m,numeric,,WINDOW_P2-1,64,11,0.6114,0.5401,,,0.5199,0.0199,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,range_position_24m,numeric,,WINDOW_P2-2,134,22,0.5477,0.5797,,,0.4427,-0.0573,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,range_position_24m,numeric,,WINDOW_P3-1,30,7,0.559,0.4984,,,0.6143,0.1143,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,range_position_24m,numeric,,WINDOW_P3-2,96,8,0.505,0.4858,,,0.5365,0.0365,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,range_position_24m,numeric,,ENTRY_BEFORE_2021,207,22,0.5235,0.6392,,,0.4466,-0.0534,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,range_position_24m,numeric,,ENTRY_FROM_2021,139,19,0.5534,0.5766,,,0.4536,-0.0464,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,monthly_down_month_ratio_12m,numeric,,WINDOW_P1,320,42,0.5,0.4167,,,0.5358,0.0358,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,monthly_down_month_ratio_12m,numeric,,WINDOW_P2-1,64,11,0.4167,0.5,,,0.4616,-0.0384,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,monthly_down_month_ratio_12m,numeric,,WINDOW_P2-2,134,22,0.5,0.4167,,,0.4981,-0.0019,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,monthly_down_month_ratio_12m,numeric,,WINDOW_P3-1,30,7,0.5,0.5833,,,0.4119,-0.0881,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,monthly_down_month_ratio_12m,numeric,,WINDOW_P3-2,96,8,0.5,0.5833,,,0.4023,-0.0977,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,monthly_down_month_ratio_12m,numeric,,ENTRY_BEFORE_2021,207,22,0.5,0.4167,,,0.574,0.074,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,monthly_down_month_ratio_12m,numeric,,ENTRY_FROM_2021,139,19,0.5,0.4167,,,0.4945,-0.0055,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,distance_to_prior_26w_high_pct,numeric,,WINDOW_P1,320,42,0.0086,-0.0026,,,0.5608,0.0608,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,distance_to_prior_26w_high_pct,numeric,,WINDOW_P2-1,64,11,0.014,0.0169,,,0.5327,0.0327,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,distance_to_prior_26w_high_pct,numeric,,WINDOW_P2-2,134,22,0.0086,-0.0018,,,0.5706,0.0706,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,distance_to_prior_26w_high_pct,numeric,,WINDOW_P3-1,30,7,0.0045,0.0229,,,0.3286,-0.1714,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,distance_to_prior_26w_high_pct,numeric,,WINDOW_P3-2,96,8,0.0066,0.016,,,0.4974,-0.0026,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,distance_to_prior_26w_high_pct,numeric,,ENTRY_BEFORE_2021,207,22,0.0084,-0.0026,,,0.557,0.057,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,distance_to_prior_26w_high_pct,numeric,,ENTRY_FROM_2021,139,19,0.0087,-0.006,,,0.596,0.096,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,close_vs_wma200_pct,numeric,,WINDOW_P1,309,39,0.1341,0.1525,,,0.4605,-0.0395,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,close_vs_wma200_pct,numeric,,WINDOW_P2-1,62,9,0.151,0.1748,,,0.4498,-0.0502,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,close_vs_wma200_pct,numeric,,WINDOW_P2-2,130,20,0.1087,0.143,,,0.4823,-0.0177,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,close_vs_wma200_pct,numeric,,WINDOW_P3-1,29,6,0.2868,0.2575,,,0.4885,-0.0115,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,close_vs_wma200_pct,numeric,,WINDOW_P3-2,94,7,0.1397,0.1951,,,0.4179,-0.0821,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,close_vs_wma200_pct,numeric,,ENTRY_BEFORE_2021,200,21,0.147,0.1354,,,0.4719,-0.0281,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,close_vs_wma200_pct,numeric,,ENTRY_FROM_2021,135,17,0.1054,0.1335,,,0.4902,-0.0098,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,higher_weekly_low_count_13w,numeric,,WINDOW_P1,320,42,8.0,7.0,,,0.5503,0.0503,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,higher_weekly_low_count_13w,numeric,,WINDOW_P2-1,64,11,8.0,7.0,,,0.5575,0.0575,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,higher_weekly_low_count_13w,numeric,,WINDOW_P2-2,134,22,8.0,8.0,,,0.443,-0.057,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,higher_weekly_low_count_13w,numeric,,WINDOW_P3-1,30,7,8.0,7.0,,,0.6952,0.1952,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,higher_weekly_low_count_13w,numeric,,WINDOW_P3-2,96,8,8.0,7.0,,,0.5228,0.0228,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,higher_weekly_low_count_13w,numeric,,ENTRY_BEFORE_2021,207,22,8.0,7.0,,,0.5933,0.0933,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,higher_weekly_low_count_13w,numeric,,ENTRY_FROM_2021,139,19,8.0,8.0,,,0.4693,-0.0307,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,wma52_slope_1w,numeric,,WINDOW_P1,320,42,0.0028,0.0069,,,0.3036,-0.1964,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,wma52_slope_1w,numeric,,WINDOW_P2-1,64,11,0.0037,0.0072,,,0.3381,-0.1619,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,wma52_slope_1w,numeric,,WINDOW_P2-2,134,22,0.0036,0.007,,,0.3647,-0.1353,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,wma52_slope_1w,numeric,,WINDOW_P3-1,30,7,0.0019,0.0061,,,0.3667,-0.1333,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,wma52_slope_1w,numeric,,WINDOW_P3-2,96,8,0.0025,0.0055,,,0.3151,-0.1849,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,wma52_slope_1w,numeric,,ENTRY_BEFORE_2021,207,22,0.0024,0.0069,,,0.2583,-0.2417,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,wma52_slope_1w,numeric,,ENTRY_FROM_2021,139,19,0.0035,0.0067,,,0.3934,-0.1066,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,wma12_vs_wma26_pct,numeric,,WINDOW_P1,320,42,0.0407,0.0546,,,0.425,-0.075,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,wma12_vs_wma26_pct,numeric,,WINDOW_P2-1,64,11,0.0493,0.0504,,,0.4872,-0.0128,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,wma12_vs_wma26_pct,numeric,,WINDOW_P2-2,134,22,0.0488,0.0773,,,0.4488,-0.0512,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,wma12_vs_wma26_pct,numeric,,WINDOW_P3-1,30,7,0.0462,0.0178,,,0.7095,0.2095,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,wma12_vs_wma26_pct,numeric,,WINDOW_P3-2,96,8,0.0439,0.0252,,,0.5703,0.0703,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,wma12_vs_wma26_pct,numeric,,ENTRY_BEFORE_2021,207,22,0.0373,0.0444,,,0.4317,-0.0683,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,wma12_vs_wma26_pct,numeric,,ENTRY_FROM_2021,139,19,0.0461,0.0667,,,0.4525,-0.0475,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,weeks_since_26w_close_breakout,numeric,,WINDOW_P1,320,42,0.0,1.0,,,0.4185,-0.0815,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,weeks_since_26w_close_breakout,numeric,,WINDOW_P2-1,64,11,0.0,0.0,,,0.5014,0.0014,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,weeks_since_26w_close_breakout,numeric,,WINDOW_P2-2,134,22,0.0,0.5,,,0.4569,-0.0431,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,weeks_since_26w_close_breakout,numeric,,WINDOW_P3-1,30,7,0.0,0.0,,,0.7,0.2,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,weeks_since_26w_close_breakout,numeric,,WINDOW_P3-2,96,8,0.0,0.0,,,0.5208,0.0208,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,weeks_since_26w_close_breakout,numeric,,ENTRY_BEFORE_2021,207,22,0.0,1.0,,,0.393,-0.107,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,weeks_since_26w_close_breakout,numeric,,ENTRY_FROM_2021,139,19,0.0,1.0,,,0.4595,-0.0405,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,post_breakout_min_low_vs_level_pct_26w,numeric,,WINDOW_P1,124,22,-0.0332,-0.0555,,,0.5638,0.0638,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,post_breakout_min_low_vs_level_pct_26w,numeric,,WINDOW_P2-1,24,4,-0.063,-0.074,,,0.4375,-0.0625,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,post_breakout_min_low_vs_level_pct_26w,numeric,,WINDOW_P2-2,53,11,-0.0257,-0.0118,,,0.3962,-0.1038,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,post_breakout_min_low_vs_level_pct_26w,numeric,,WINDOW_P3-1,12,0,-0.1145,,,,,,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,post_breakout_min_low_vs_level_pct_26w,numeric,,WINDOW_P3-2,40,3,-0.0374,-0.0118,,,0.3,-0.2,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,post_breakout_min_low_vs_level_pct_26w,numeric,,ENTRY_BEFORE_2021,80,12,-0.0407,-0.0993,,,0.6719,0.1719,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,post_breakout_min_low_vs_level_pct_26w,numeric,,ENTRY_FROM_2021,56,10,-0.0284,-0.023,,,0.4232,-0.0768,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,recent_5d_max_gap_abs_pct,numeric,,WINDOW_P1,320,42,0.016,0.0187,,,0.4491,-0.0509,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,recent_5d_max_gap_abs_pct,numeric,,WINDOW_P2-1,64,11,0.0186,0.0199,,,0.4588,-0.0412,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,recent_5d_max_gap_abs_pct,numeric,,WINDOW_P2-2,134,22,0.018,0.017,,,0.5278,0.0278,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,recent_5d_max_gap_abs_pct,numeric,,WINDOW_P3-1,30,7,0.0166,0.0193,,,0.4429,-0.0571,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,recent_5d_max_gap_abs_pct,numeric,,WINDOW_P3-2,96,8,0.0156,0.0199,,,0.4727,-0.0273,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,recent_5d_max_gap_abs_pct,numeric,,ENTRY_BEFORE_2021,207,22,0.0156,0.0183,,,0.418,-0.082,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,recent_5d_max_gap_abs_pct,numeric,,ENTRY_FROM_2021,139,19,0.0174,0.0177,,,0.5165,0.0165,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,atr_14_pct,numeric,,WINDOW_P1,320,42,0.0392,0.05,,,0.3549,-0.1451,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,atr_14_pct,numeric,,WINDOW_P2-1,64,11,0.0449,0.049,,,0.456,-0.044,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,atr_14_pct,numeric,,WINDOW_P2-2,134,22,0.0417,0.0483,,,0.4149,-0.0851,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,atr_14_pct,numeric,,WINDOW_P3-1,30,7,0.0441,0.044,,,0.5238,0.0238,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,atr_14_pct,numeric,,WINDOW_P3-2,96,8,0.0409,0.0533,,,0.3971,-0.1029,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,atr_14_pct,numeric,,ENTRY_BEFORE_2021,207,22,0.0379,0.0564,,,0.3116,-0.1884,AUC-0.5
WIN_100_vs_LOSS_50,WIN_100,LOSS_50,True,atr_14_pct,numeric,,ENTRY_FROM_2021,139,19,0.041,0.0483,,,0.3968,-0.1032,AUC-0.5
