ticker,isu_cd,identity_effective_from,entry_signal_date,ledger_entry_pattern_a_stage,ledger_fast_score,enrichment_status,enrichment_error,reconstructed_pattern_a_stage,pattern_a_score,pattern_a_evaluation_status,reconstructed_fast_score,fast_weekly_core_score,fast_conditional_status,reconstructed_fast_machine_stage,range_position_24m,monthly_down_month_ratio_12m,distance_to_prior_26w_high_pct,close_vs_wma200_pct,higher_weekly_low_count_13w,wma52_slope_1w,wma12_vs_wma26_pct,weeks_since_26w_close_breakout,post_breakout_min_low_vs_level_pct_26w,recent_5d_max_gap_abs_pct,atr_14_pct,market_cap_eok,avg_trading_value_20d_eok,avg_trading_value_60d_eok,investability_status,stage_match,fast_score_match
005430,KR7005430004,2010-01-04,2023-02-03,TRANSITION,76.04,READY,,TRANSITION,69.6905,READY,76.04,79.25,EVENT_OBSERVED,TRIGGER,0.349794,0.416667,-0.055432,0.029327,8.0,-0.000184,0.038116,2.0,-0.011765,0.017564,0.031858,1348.87,4.44,3.15,INVESTABLE,True,True
005430,KR7005430004,2010-01-04,2023-12-15,TRANSITION,79.3,READY,,TRANSITION,50.3704,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.6,0.5,0.033862,0.19867,8.0,0.004608,0.029994,0.0,,0.006,0.028001,1546.76,5.91,5.79,INVESTABLE,True,True
005430,KR7005430004,2010-01-04,2025-07-11,TRANSITION,75.54,READY,,TRANSITION,91.6979,READY,75.54,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.389522,0.583333,0.038194,0.24558,9.0,-0.005071,0.013904,0.0,,0.023026,0.033086,1893.48,6.92,5.78,INVESTABLE,True,True
005440,KR7005440003,2010-01-04,2014-08-22,TRANSITION,72.74,READY,,TRANSITION,71.3501,READY,72.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.443409,0.583333,0.067422,0.305554,7.0,0.003697,0.019454,0.0,,0.068584,0.034314,20127.12,88.34,49.92,INVESTABLE,True,True
005440,KR7005440003,2010-01-04,2015-05-15,EARLY_TREND,79.3,READY,,EARLY_TREND,86.551,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.5728,0.416667,0.108666,0.28821,7.0,0.00516,0.026608,0.0,,0.023328,0.029121,21446.13,71.36,54.01,INVESTABLE,True,True
005440,KR7005440003,2010-01-04,2021-06-04,TRANSITION,73.24,READY,,TRANSITION,22.4747,READY,73.24,75.25,EVENT_OBSERVED,TRIGGER,0.742395,0.416667,-0.067688,-0.073187,7.0,0.005104,0.080801,3.0,-0.066974,0.008869,0.033787,10747.49,226.69,132.7,INVESTABLE,True,True
005450,KR7005450002,2010-01-04,2015-03-13,TRANSITION,77.99,READY,,TRANSITION,15.1485,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.581568,0.583333,0.040717,0.109353,7.0,0.004659,0.025368,0.0,,0.011569,0.039515,332.88,2.42,1.79,FILTERED_MARKET_CAP,True,True
005450,KR7005450002,2010-01-04,2017-04-14,TRANSITION,72.04,READY,,TRANSITION,77.2927,READY,72.04,74.25,EVENT_NOT_OBSERVED,TRIGGER,0.352486,0.5,0.077392,0.549404,5.0,-0.000246,0.016572,0.0,,0.006644,0.045016,489.49,5.46,2.69,FILTERED_MARKET_CAP,True,True
005490,KR7005490008,2010-01-04,2014-08-22,TRANSITION,74.05,READY,,TRANSITION,45.9843,READY,74.05,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.545455,0.583333,0.002941,-0.077425,7.0,0.001242,0.024087,0.0,,0.018018,0.024194,297307.11,714.19,570.24,INVESTABLE,True,True
005490,KR7005490008,2010-01-04,2016-12-02,TRANSITION,76.8,READY,,TRANSITION,16.6621,READY,76.8,75.25,EVENT_OBSERVED,TRIGGER,0.61039,0.333333,-0.045283,-0.048443,7.0,0.007508,0.054302,1.0,-0.046154,0.021277,0.023292,220582.69,1064.87,829.64,INVESTABLE,True,True
005490,KR7005490008,2010-01-04,2023-03-03,EARLY_TREND,77.24,READY,,EARLY_TREND,72.1119,READY,77.24,77.75,EVENT_OBSERVED,TRIGGER,0.528395,0.333333,-0.050072,0.279507,5.0,0.002864,0.091265,2.0,-0.004762,0.023585,0.040017,280776.48,2508.44,1577.14,INVESTABLE,True,True
005490,KR7005490008,2010-01-04,2026-02-27,TRANSITION,77.99,READY,,TRANSITION,22.1513,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.761807,0.5,0.036386,0.201944,8.0,0.009101,0.082283,0.0,,0.02706,0.039,334253.09,2632.2,2019.69,INVESTABLE,True,True
005490,KR7005490008,2010-01-04,2026-04-17,TRANSITION,75.49,READY,,TRANSITION,37.3293,READY,75.49,82.75,EVENT_OBSERVED,TRIGGER,0.525,0.583333,-0.099415,0.112443,9.0,0.0083,0.078027,7.0,-0.202008,0.019444,0.034416,305079.88,1200.27,2015.73,INVESTABLE,True,True
005500,KR7005500004,2010-01-04,2016-05-13,TRANSITION,81.55,READY,,TRANSITION,84.2934,READY,81.55,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.622356,0.333333,0.025952,0.555234,8.0,0.002734,0.040223,0.0,,0.016158,0.026741,4121.35,21.03,20.18,INVESTABLE,True,True
005500,KR7005500004,2010-01-04,2025-07-11,TRANSITION,74.55,READY,,TRANSITION,38.7092,READY,74.55,75.25,EVENT_OBSERVED,TRIGGER,0.282443,0.5,-0.007299,-0.073186,8.0,0.000475,0.029404,4.0,-0.025237,0.01123,0.022304,2835.6,5.91,4.53,INVESTABLE,True,True
005610,KR7005610001,2010-01-04,2022-03-04,TRANSITION,70.49,READY,,TRANSITION,55.3913,READY,70.49,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.78769,0.666667,0.062796,-0.008971,8.0,0.004482,0.000696,0.0,,0.039239,0.037347,7740.22,26.94,13.13,INVESTABLE,True,True
005610,KR7005610001,2010-01-04,2023-06-09,TRANSITION,74.55,READY,,TRANSITION,58.2303,READY,74.55,75.25,EVENT_OBSERVED,TRIGGER,0.3625,0.416667,-0.080346,-0.024192,9.0,5.1e-05,0.022197,2.0,-0.04522,0.009067,0.023522,6419.98,6.1,7.87,INVESTABLE,True,True
005610,KR7005610001,2010-01-04,2025-04-04,TRANSITION,75.74,READY,,TRANSITION,22.4673,READY,75.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.438083,0.666667,0.100639,0.011135,8.0,0.004052,0.029488,0.0,,0.014815,0.045407,5945.39,42.29,20.04,INVESTABLE,True,True
005620,KR7005620000,2010-01-04,2016-12-02,TRANSITION,74.17,READY,,TRANSITION,62.8327,READY,74.17,82.75,EVENT_OBSERVED,TRIGGER,0.50641,0.5,-0.099593,0.348174,9.0,0.009886,0.1597,7.0,-0.253388,0.029478,0.088439,796.99,17.54,11.67,FILTERED_MARKET_CAP,True,True
005670,KR7005670005,2010-01-04,2014-04-18,TRANSITION,80.5,READY,,TRANSITION,61.9046,READY,80.5,81.25,EVENT_NOT_OBSERVED,TRIGGER,0.420664,0.333333,0.004082,0.216366,8.0,0.001474,-0.025363,0.0,,0.006576,0.029943,196.8,1.35,0.65,FILTERED_MARKET_CAP,True,True
005670,KR7005670005,2010-01-04,2016-09-30,TRANSITION,71.97,READY,,TRANSITION,60.069,READY,71.97,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.39634,0.75,0.011622,0.972254,7.0,-0.0004,0.050827,0.0,,0.012989,0.09308,635.2,52.82,24.53,FILTERED_MARKET_CAP,True,True
005670,KR7005670005,2010-01-04,2018-03-30,TRANSITION,77.99,READY,,TRANSITION,63.7788,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.399545,0.583333,0.025927,0.17908,8.0,0.001888,0.072283,0.0,,0.008531,0.043435,506.4,4.08,3.4,FILTERED_MARKET_CAP,True,True
005670,KR7005670005,2010-01-04,2019-04-12,TRANSITION,80.24,READY,,TRANSITION,77.2214,READY,80.24,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.788176,0.333333,0.01648,0.407035,8.0,0.007796,0.108816,0.0,,0.00912,0.05125,696.8,5.48,4.56,FILTERED_MARKET_CAP,True,True
005670,KR7005670005,2010-01-04,2022-04-22,TRANSITION,77.99,READY,,TRANSITION,78.7456,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.37889,0.5,0.009938,0.273202,8.0,0.001064,0.015368,0.0,,0.019355,0.048322,813.0,13.24,7.03,FILTERED_MARKET_CAP,True,True
005670,KR7005670005,2010-01-04,2025-02-21,TRANSITION,83.24,READY,,TRANSITION,51.15,READY,83.24,82.75,EVENT_OBSERVED,TRIGGER,0.268085,0.333333,-0.078519,0.027704,7.0,0.005239,0.023424,1.0,0.063869,0.022013,0.062816,622.0,7.15,3.01,FILTERED_MARKET_CAP,True,True
005680,KR7005680004,2010-01-04,2014-02-14,TRANSITION,74.05,READY,,TRANSITION,66.8981,READY,74.05,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.467692,0.416667,0.005155,-0.020839,7.0,0.002924,0.021828,0.0,,0.012807,0.015971,1950.0,1.22,1.2,FILTERED_LIQUIDITY,True,True
005680,KR7005680004,2010-01-04,2021-01-08,TRANSITION,67.99,READY,,TRANSITION,25.2682,READY,67.99,75.25,EVENT_OBSERVED,TRIGGER,0.578393,0.5,-0.004673,-0.049972,7.0,0.004382,0.077596,5.0,-0.070707,0.034314,0.039168,2130.0,10.38,8.28,INVESTABLE,True,True
005680,KR7005680004,2010-01-04,2024-02-02,TRANSITION,77.99,READY,,TRANSITION,41.049,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.435052,0.5,0.072867,0.111564,6.0,0.003497,0.046388,0.0,,0.010046,0.045449,2238.0,43.06,21.8,INVESTABLE,True,True
005680,KR7005680004,2010-01-04,2025-05-02,TRANSITION,76.85,READY,,TRANSITION,78.0651,READY,76.85,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.661253,0.5,0.006604,0.055078,7.0,-0.000336,0.006452,0.0,,0.009671,0.019748,2134.0,1.81,1.84,FILTERED_LIQUIDITY,True,True
005690,KR7005690003,2010-01-04,2015-07-24,TRANSITION,76.67,READY,,TRANSITION,56.221,READY,76.67,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.681102,0.416667,0.151771,0.314342,7.0,0.016924,0.075436,0.0,,0.017613,0.072893,3821.53,302.25,183.75,INVESTABLE,True,True
005690,KR7005690003,2010-01-04,2025-05-23,TRANSITION,75.49,READY,,TRANSITION,74.7829,READY,75.49,82.75,EVENT_OBSERVED,TRIGGER,0.725058,0.5,-0.071981,0.28596,7.0,0.016661,0.128878,10.0,-0.309322,0.024703,0.057786,7196.03,117.45,135.81,INVESTABLE,True,True
005710,KR7005710009,2010-01-04,2018-01-26,TRANSITION,69.1,READY,,TRANSITION,100.0,READY,69.1,79.25,EVENT_OBSERVED,TRIGGER,0.684944,0.416667,-0.08,0.073996,7.0,-0.000822,0.05124,9.0,-0.156818,0.034483,0.024586,1659.11,1.96,1.94,FILTERED_LIQUIDITY,True,True
005710,KR7005710009,2010-01-04,2019-05-03,TRANSITION,79.85,READY,,TRANSITION,47.9826,READY,79.85,79.25,EVENT_OBSERVED,TRIGGER,0.415344,0.583333,-0.018336,0.018061,9.0,-0.001781,0.054108,2.0,0.023256,0.014903,0.027812,1394.62,1.56,0.96,FILTERED_LIQUIDITY,True,True
005710,KR7005710009,2010-01-04,2021-01-22,TRANSITION,77.99,READY,,TRANSITION,67.8232,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.610706,0.583333,0.021138,-0.002112,7.0,0.002842,0.046009,0.0,,0.020583,0.031733,1258.36,2.39,1.56,FILTERED_LIQUIDITY,True,True
005710,KR7005710009,2010-01-04,2025-03-14,TRANSITION,77.49,READY,,TRANSITION,72.8433,READY,77.49,77.75,EVENT_OBSERVED,TRIGGER,0.382353,0.5,-0.067344,0.186152,5.0,0.003229,0.027559,1.0,0.05613,0.01992,0.039364,1470.76,12.58,4.68,INVESTABLE,True,True
005720,KR7005720008,2010-01-04,2014-09-12,TRANSITION,79.3,READY,,TRANSITION,100.0,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.774074,0.416667,0.002191,0.228674,8.0,0.002109,0.053171,0.0,,0.001117,0.01897,4655.54,5.0,6.45,INVESTABLE,True,True
005720,KR7005720008,2010-01-04,2017-06-09,TRANSITION,80.99,READY,,TRANSITION,59.0603,READY,80.99,82.75,EVENT_OBSERVED,TRIGGER,0.594366,0.5,-0.026624,0.10872,9.0,0.002538,0.028797,2.0,0.020095,0.006674,0.030244,4650.45,7.9,4.59,INVESTABLE,True,True
005720,KR7005720008,2010-01-04,2021-07-02,TRANSITION,76.8,READY,,TRANSITION,32.9544,READY,76.8,75.25,EVENT_OBSERVED,TRIGGER,0.698925,0.25,-0.012681,-0.05403,7.0,0.005762,0.053268,3.0,-0.044944,0.003717,0.029227,2918.15,5.28,4.77,INVESTABLE,True,True
005720,KR7005720008,2010-01-04,2023-06-16,TRANSITION,82.05,READY,,TRANSITION,46.1372,READY,82.05,82.75,EVENT_OBSERVED,TRIGGER,0.465665,0.333333,-0.008677,-0.002183,9.0,0.004247,0.030822,1.0,-0.01634,0.006557,0.018287,2446.96,2.74,1.22,FILTERED_LIQUIDITY,True,True
005720,KR7005720008,2010-01-04,2024-08-02,EARLY_TREND,79.8,READY,,EARLY_TREND,96.4936,READY,79.8,82.75,EVENT_OBSERVED,TRIGGER,0.815385,0.5,-0.058163,0.053491,9.0,0.001894,0.051131,7.0,-0.068303,0.003236,0.021204,2471.05,2.99,3.38,FILTERED_LIQUIDITY,True,True
005740,KR7005740006,2010-01-04,2015-03-27,TRANSITION,73.29,READY,,TRANSITION,64.5318,READY,73.29,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.429068,0.666667,0.003459,0.380815,10.0,-0.002971,0.080417,0.0,,0.019061,0.035338,4317.43,24.1,30.5,INVESTABLE,True,True
005740,KR7005740006,2010-01-04,2021-05-14,TRANSITION,83.24,READY,,TRANSITION,40.9063,READY,83.24,82.75,EVENT_OBSERVED,TRIGGER,0.814433,0.333333,-0.066176,0.03785,10.0,0.007673,0.095869,5.0,0.028302,0.020492,0.064679,1885.61,64.5,40.8,INVESTABLE,True,True
005740,KR7005740006,2010-01-04,2025-05-30,TRANSITION,75.74,READY,,TRANSITION,63.8588,READY,75.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.520286,0.666667,0.076462,0.043612,9.0,0.002903,0.039971,0.0,,0.00487,0.038201,1066.04,18.91,8.87,INVESTABLE,True,True
005750,KR7005750005,2010-01-04,2014-02-07,TRANSITION,77.99,READY,,TRANSITION,83.8774,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.309148,0.5,0.043636,0.318661,7.0,0.005618,0.198108,0.0,,0.018182,0.049029,430.5,4.97,4.98,FILTERED_MARKET_CAP,True,True
005750,KR7005750005,2010-01-04,2025-06-27,TRANSITION,70.99,READY,,TRANSITION,87.3951,READY,70.99,75.25,EVENT_OBSERVED,TRIGGER,0.571816,0.666667,-0.027149,-0.077619,8.0,0.001619,0.033766,4.0,-0.055886,0.016741,0.046213,716.91,7.49,2.84,FILTERED_MARKET_CAP,True,True
005800,KR7005800008,2010-01-04,2014-02-14,TRANSITION,78.05,READY,,TRANSITION,73.7805,READY,78.05,77.75,EVENT_NOT_OBSERVED,TRIGGER,0.300995,0.25,0.004926,0.033032,5.0,0.000571,0.000304,0.0,,0.01,0.021148,918.0,0.06,0.11,FILTERED_MARKET_CAP,True,True
005800,KR7005800008,2010-01-04,2021-05-14,TRANSITION,79.19,READY,,TRANSITION,26.4712,READY,79.19,81.25,EVENT_NOT_OBSERVED,TRIGGER,0.684044,0.333333,0.033613,0.033264,10.0,0.007875,-0.001454,0.0,,0.020833,0.03194,1107.0,3.02,2.05,INVESTABLE,True,True
005800,KR7005800008,2010-01-04,2022-03-11,TRANSITION,72.74,READY,,TRANSITION,88.2599,READY,72.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.809663,0.5,0.039683,0.16109,6.0,0.006102,0.008717,0.0,,0.030189,0.035447,1179.0,1.63,1.04,FILTERED_LIQUIDITY,True,True
005800,KR7005800008,2010-01-04,2025-07-11,EARLY_TREND,79.3,READY,,EARLY_TREND,87.0807,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.795737,0.416667,0.044776,0.376916,11.0,0.010961,0.088197,0.0,,0.010753,0.028814,1323.0,1.46,1.25,FILTERED_LIQUIDITY,True,True
005810,KR7005810007,2010-01-04,2014-06-20,EARLY_TREND,84.55,READY,,EARLY_TREND,96.2979,READY,84.55,82.75,EVENT_OBSERVED,TRIGGER,0.736716,0.25,-0.050682,0.260423,6.0,0.008084,0.043859,4.0,0.006214,0.004378,0.026912,2859.84,5.44,4.08,INVESTABLE,True,True
005810,KR7005810007,2010-01-04,2016-04-01,TRANSITION,78.25,READY,,TRANSITION,86.3071,READY,78.25,81.25,EVENT_NOT_OBSERVED,TRIGGER,0.660829,0.416667,0.001187,0.29612,7.0,0.000787,-0.004881,0.0,,0.014238,0.023552,3408.3,3.23,2.07,INVESTABLE,True,True
005810,KR7005810007,2010-01-04,2023-03-03,TRANSITION,81.55,READY,,TRANSITION,81.2601,READY,81.55,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.732689,0.166667,0.044382,0.273541,8.0,0.001643,0.040198,0.0,,0.018625,0.023244,3179.53,5.11,4.62,INVESTABLE,True,True
005820,KR7005820006,2010-01-04,2014-03-14,TRANSITION,71.69,READY,,TRANSITION,85.6551,READY,71.69,81.25,EVENT_NOT_OBSERVED,TRIGGER,0.428617,0.416667,6.3e-05,0.33604,7.0,0.001977,-0.006398,0.0,,0.049,0.049831,367.4,0.84,0.46,FILTERED_MARKET_CAP,True,True
005820,KR7005820006,2010-01-04,2021-04-02,TRANSITION,80.74,READY,,TRANSITION,88.6693,READY,80.74,82.75,EVENT_OBSERVED,TRIGGER,0.822654,0.333333,-0.008097,0.273497,7.0,0.011021,0.072567,1.0,-0.017544,0.016807,0.046647,539.0,1.67,1.2,FILTERED_MARKET_CAP,True,True
005820,KR7005820006,2010-01-04,2026-05-08,TRANSITION,73.24,READY,,TRANSITION,49.4613,READY,73.24,75.25,EVENT_OBSERVED,TRIGGER,0.731044,0.5,-0.066857,-0.091521,6.0,0.002874,0.046741,10.0,-0.072258,0.015698,0.035911,375.26,1.07,0.81,FILTERED_MARKET_CAP,True,True
005830,KR7005830005,2010-01-04,2014-02-07,EARLY_TREND,78.49,READY,,EARLY_TREND,78.3106,READY,78.49,82.75,EVENT_OBSERVED,TRIGGER,0.727924,0.583333,-0.065546,0.209544,7.0,0.00281,0.079389,11.0,-0.013699,0.016729,0.032888,39364.8,73.57,74.06,INVESTABLE,True,True
005830,KR7005830005,2010-01-04,2015-06-26,TRANSITION,72.24,READY,,TRANSITION,76.2994,READY,72.24,77.75,EVENT_NOT_OBSERVED,TRIGGER,0.359223,0.666667,0.013913,0.159686,5.0,0.002535,0.005085,0.0,,0.005556,0.037123,41276.4,112.18,80.72,INVESTABLE,True,True
005830,KR7005830005,2010-01-04,2021-06-25,TRANSITION,74.05,READY,,TRANSITION,10.9053,READY,74.05,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.674593,0.5,0.030593,-0.046268,6.0,0.004668,0.090015,0.0,,0.026026,0.025311,38161.2,88.37,93.58,INVESTABLE,True,True
005830,KR7005830005,2010-01-04,2022-12-23,EARLY_TREND,78.25,READY,,EARLY_TREND,80.4367,READY,78.25,81.25,EVENT_NOT_OBSERVED,TRIGGER,0.701657,0.5,0.027149,0.263375,9.0,0.002929,-0.00446,0.0,,0.009274,0.02381,48214.8,71.99,81.47,INVESTABLE,True,True
005850,KR7005850003,2010-01-04,2014-03-28,TRANSITION,79.3,READY,,TRANSITION,35.1127,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.474565,0.5,0.081477,0.057217,6.0,0.006221,0.051319,0.0,,0.00531,0.02801,6519.03,18.26,15.84,INVESTABLE,True,True
005850,KR7005850003,2010-01-04,2016-12-09,TRANSITION,77.99,READY,,TRANSITION,46.3446,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.639352,0.583333,0.021971,0.220721,6.0,0.004418,0.052215,0.0,,0.014278,0.039878,7094.74,36.76,18.07,INVESTABLE,True,True
005850,KR7005850003,2010-01-04,2018-02-02,EARLY_TREND,80.99,READY,,EARLY_TREND,95.0706,READY,80.99,82.75,EVENT_OBSERVED,TRIGGER,0.830326,0.416667,-0.070433,0.468732,7.0,0.004906,0.087187,1.0,0.039729,0.010633,0.047192,9380.63,37.69,33.82,INVESTABLE,True,True
005850,KR7005850003,2010-01-04,2019-03-15,TRANSITION,77.99,READY,,TRANSITION,48.6065,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.486789,0.416667,0.050011,0.213523,8.0,0.000639,0.087079,0.0,,0.008525,0.036958,7822.84,17.08,16.51,INVESTABLE,True,True
005850,KR7005850003,2010-01-04,2024-06-07,TRANSITION,76.94,READY,,TRANSITION,83.5896,READY,76.94,81.25,EVENT_NOT_OBSERVED,TRIGGER,0.703046,0.416667,0.00267,0.309971,8.0,0.001291,-0.006377,0.0,,0.013889,0.035381,17441.42,65.37,40.41,INVESTABLE,True,True
005850,KR7005850003,2010-01-04,2025-03-28,TRANSITION,69.24,READY,,TRANSITION,92.802,READY,69.24,77.75,EVENT_NOT_OBSERVED,TRIGGER,0.425163,0.5,0.001287,0.226327,5.0,0.004372,0.025049,0.0,,0.057841,0.055545,18068.47,91.51,71.7,INVESTABLE,True,True
005850,KR7005850003,2010-01-04,2025-11-28,TRANSITION,77.99,READY,,TRANSITION,90.2973,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.699519,0.416667,0.068387,0.288395,7.0,0.006203,0.048241,0.0,,0.01108,0.03028,19229.69,59.32,57.73,INVESTABLE,True,True
005860,KR7005860002,2010-01-04,2014-07-04,TRANSITION,77.99,READY,,TRANSITION,85.6446,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.640693,0.5,0.050847,0.191892,8.0,0.00558,0.02652,0.0,,0.0171,0.035474,498.12,12.54,9.49,FILTERED_MARKET_CAP,True,True
005860,KR7005860002,2010-01-04,2021-04-09,TRANSITION,79.8,READY,,TRANSITION,54.3531,READY,79.8,82.75,EVENT_OBSERVED,TRIGGER,0.501279,0.5,-0.087054,0.048934,9.0,0.004565,0.01896,3.0,-0.015504,0.007389,0.028816,805.81,97.92,41.65,FILTERED_MARKET_CAP,True,True
005870,KR7005870001,2010-01-04,2021-04-02,TRANSITION,80.99,READY,,TRANSITION,23.3232,READY,80.99,82.75,EVENT_OBSERVED,TRIGGER,0.44386,0.416667,-0.012236,0.04676,8.0,0.013634,0.083729,1.0,0.114483,0.013746,0.067809,1253.5,205.36,87.42,INVESTABLE,True,True
005870,KR7005870001,2010-01-04,2022-05-06,TRANSITION,77.99,READY,,TRANSITION,76.5306,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.375527,0.5,0.004739,0.403723,8.0,0.004964,0.068528,0.0,,0.009414,0.050809,1496.3,112.86,68.5,INVESTABLE,True,True
005880,KR7005880000,2010-01-04,2017-03-17,TRANSITION,80.24,READY,,TRANSITION,43.0776,READY,80.24,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.773117,0.333333,0.038528,0.049312,8.0,0.009103,0.049685,0.0,,0.024735,0.046597,6289.82,78.59,47.05,INVESTABLE,True,True
005880,KR7005880000,2010-01-04,2021-01-08,EARLY_TREND,77.42,READY,,EARLY_TREND,87.8325,READY,77.42,82.75,EVENT_OBSERVED,TRIGGER,0.761671,0.666667,-0.029868,0.469045,8.0,0.013871,0.268099,8.0,0.378796,0.024356,0.07587,8683.84,893.64,610.77,INVESTABLE,True,True
005880,KR7005880000,2010-01-04,2022-05-27,TRANSITION,73.29,READY,,TRANSITION,87.6442,READY,73.29,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.488128,0.666667,0.009449,0.361593,6.0,-0.001212,0.058349,0.0,,0.023609,0.044908,10229.64,139.43,98.91,INVESTABLE,True,True
005930,KR7005930003,2010-01-04,2015-03-27,TRANSITION,79.8,READY,,TRANSITION,53.1621,READY,79.8,82.75,EVENT_OBSERVED,TRIGGER,0.561368,0.416667,-0.05894,0.126124,7.0,0.001264,0.065079,2.0,-0.023464,0.023569,0.022469,2093123.58,3786.85,3227.15,INVESTABLE,True,True
005930,KR7005930003,2010-01-04,2016-06-17,TRANSITION,79.8,READY,,TRANSITION,58.0853,READY,79.8,82.75,EVENT_OBSERVED,TRIGGER,0.542977,0.583333,-0.002797,0.072555,7.0,0.00249,0.043533,1.0,-0.012328,0.007112,0.020437,2038742.75,4832.63,3323.8,INVESTABLE,True,True
005930,KR7005930003,2010-01-04,2019-11-01,TRANSITION,82.3,READY,,TRANSITION,58.9999,READY,82.3,82.75,EVENT_OBSERVED,TRIGGER,0.655571,0.583333,-0.024762,0.227924,10.0,0.003036,0.036106,2.0,0.003021,0.011905,0.017648,3056528.67,4834.48,4712.89,INVESTABLE,True,True
005930,KR7005930003,2010-01-04,2020-11-13,TRANSITION,79.3,READY,,TRANSITION,92.4363,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.761079,0.416667,0.027642,0.298512,7.0,0.003339,0.044107,0.0,,0.009983,0.020344,3772902.57,11177.38,11375.07,INVESTABLE,True,True
005930,KR7005930003,2010-01-04,2023-06-02,TRANSITION,79.3,READY,,TRANSITION,38.8104,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.622222,0.416667,0.025568,0.118318,8.0,0.001706,0.043494,0.0,,0.014535,0.01761,4310183.0,9311.46,8797.71,INVESTABLE,True,True
005930,KR7005930003,2010-01-04,2025-08-29,TRANSITION,77.35,READY,,TRANSITION,61.933,READY,77.35,79.25,EVENT_OBSERVED,TRIGGER,0.508997,0.583333,-0.058108,0.048223,10.0,-0.0015,0.085323,4.0,-0.007267,0.00979,0.016294,4125987.63,9993.47,11991.97,INVESTABLE,True,True
005940,KR7005940002,2010-01-04,2014-08-29,TRANSITION,73.24,READY,,TRANSITION,62.3757,READY,73.24,75.25,EVENT_OBSERVED,TRIGGER,0.72,0.583333,-0.016598,-0.068369,10.0,0.00186,0.077638,2.0,-0.07265,0.009174,0.036468,23611.58,200.01,149.69,INVESTABLE,True,True
005940,KR7005940002,2010-01-04,2017-02-10,TRANSITION,78.49,READY,,TRANSITION,56.3489,READY,78.49,82.75,EVENT_OBSERVED,TRIGGER,0.338798,0.416667,-0.017167,0.075663,8.0,0.005083,0.017192,2.0,-0.034934,0.022124,0.031815,32221.32,199.65,123.72,INVESTABLE,True,True
005940,KR7005940002,2010-01-04,2019-04-05,TRANSITION,79.3,READY,,TRANSITION,76.8355,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.311475,0.416667,0.00692,0.189223,6.0,0.001183,0.014987,0.0,,0.007326,0.024546,40944.99,110.05,100.58,INVESTABLE,True,True
005940,KR7005940002,2010-01-04,2020-12-04,TRANSITION,72.54,READY,,TRANSITION,21.0229,READY,72.54,71.75,EVENT_NOT_OBSERVED,TRIGGER,0.511494,0.333333,0.012876,-0.07112,9.0,-0.000871,0.055224,0.0,,0.013953,0.033596,33206.25,172.6,127.53,INVESTABLE,True,True
005940,KR7005940002,2010-01-04,2021-01-08,TRANSITION,70.24,READY,,TRANSITION,36.8449,READY,70.24,75.25,EVENT_OBSERVED,TRIGGER,0.574713,0.333333,-0.004098,-0.044135,8.0,0.000391,0.105424,4.0,-0.087137,0.033195,0.032334,34191.18,214.72,171.98,INVESTABLE,True,True
