strategy_id,ticker,isu_cd,name,market,trade_id,trade_sequence,entry_signal_date,entry_signal_information_date,entry_execution_date,entry_open,entry_market_cap,market_cap_source,market_cap_anchor_date,entry_pattern_a_stage,fast_stage,fast_status,monthly_permission_state,daily_risk,fast_score,fast_score_status,hwm_price,mfe,mae,mfe_tier,max_hwm_drawdown_pct,soft_threshold_pct,hard_threshold_pct,fast_state_at_exit,exit_mfe_tier,exit_signal_date,exit_execution_date,exit_price,exit_reason,trade_status,final_valuation_date,final_valuation_price,unexecuted_exit_signal_date,unexecuted_exit_reason,terminal_return,holding_trading_days,identity_effective_from,identity_effective_to,종목명,매수일자,매수금액,매도일자,매도금액,수익률,보유일수,MFE,MAE,매도 사유
FASTCORE_V3_SIMPLE_V00,014990,KR7014990006,인디에프,KOSPI,FASTCORE_V3_SIMPLE_V00_014990_001,1,2025-07-11,2025-07-11,2025-07-14,7100.0,105308418990.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-07-11,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,81.92,READY,8195.0,15.42,-80.2,BELOW_WINNER_MODE,-82.25,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,3270.0,,,-53.94,256,2010-01-04,2026-08-21,인디에프,2025-07-14,7100.0,,,-53.94,256,15.42,-80.2,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,015230,KR7015230006,대창단조,KOSPI,FASTCORE_V3_SIMPLE_V00_015230_001,1,2024-05-17,2024-05-17,2024-05-20,6980.0,200005610000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-05-17,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.04,READY,7490.0,7.31,-35.67,BELOW_WINNER_MODE,-35.89,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,6070.0,,,-13.04,550,2010-01-04,2026-08-21,대창단조,2024-05-20,6980.0,,,-13.04,550,7.31,-35.67,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,015360,KR7015360001,INVENI,KOSPI,FASTCORE_V3_SIMPLE_V00_015360_001,1,2021-06-11,2021-06-11,2021-06-14,8180.0,242700000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-06-11,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,81.55,READY,11560.0,41.32,-25.92,MFE_20_TO_50,-27.24,-10.0,-20.0,SETUP,MFE_20_TO_50,2025-01-03,2025-01-06,9900.0,SOFT_EXIT,REALIZED,2025-01-06,9900.0,,,21.03,876,2010-01-04,2026-08-21,INVENI,2021-06-14,8180.0,2025-01-06,9900.0,21.03,876,41.32,-25.92,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,015710,KR7015710007,코콤,KOSDAQ,FASTCORE_V3_SIMPLE_V00_015710_001,1,2021-05-28,2021-05-28,2021-05-31,8030.0,140594610000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-05-28,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.74,READY,10350.0,28.89,-1.74,MFE_20_TO_50,-10.82,-10.0,-20.0,SETUP,MFE_20_TO_50,2021-06-11,2021-06-14,9290.0,SOFT_EXIT,REALIZED,2021-06-14,9290.0,,,15.69,11,2010-01-04,2026-08-21,코콤,2021-05-31,8030.0,2021-06-14,9290.0,15.69,11,28.89,-1.74,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,015710,KR7015710007,코콤,KOSDAQ,FASTCORE_V3_SIMPLE_V00_015710_002,2,2021-06-18,2021-06-18,2021-06-21,9770.0,167766885000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-06-18,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,83.24,READY,9900.0,1.33,-76.1,BELOW_WINNER_MODE,-75.45,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,2870.0,,,-70.62,1266,2010-01-04,2026-08-21,코콤,2021-06-21,9770.0,,,-70.62,1266,1.33,-76.1,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,015750,KR7015750003,성우하이텍,KOSDAQ,FASTCORE_V3_SIMPLE_V00_015750_001,1,2023-03-31,2023-03-31,2023-04-03,7410.0,588800000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-03-31,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,10690.0,44.26,-0.27,MFE_20_TO_50,-20.67,-10.0,-20.0,EXTENDED,MFE_20_TO_50,2023-04-28,2023-05-02,8540.0,HARD_EXIT,REALIZED,2023-05-02,8540.0,,,15.25,21,2010-01-04,2026-08-21,성우하이텍,2023-04-03,7410.0,2023-05-02,8540.0,15.25,21,44.26,-0.27,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,015750,KR7015750003,성우하이텍,KOSDAQ,FASTCORE_V3_SIMPLE_V00_015750_002,2,2025-12-12,2025-12-12,2025-12-15,6950.0,561600000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-12-12,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.24,READY,8530.0,22.73,-7.19,MFE_20_TO_50,-13.6,-10.0,-20.0,SETUP,MFE_20_TO_50,2026-01-23,2026-01-26,7450.0,SOFT_EXIT,REALIZED,2026-01-26,7450.0,,,7.19,28,2010-01-04,2026-08-21,성우하이텍,2025-12-15,6950.0,2026-01-26,7450.0,7.19,28,22.73,-7.19,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,015750,KR7015750003,성우하이텍,KOSDAQ,FASTCORE_V3_SIMPLE_V00_015750_003,3,2026-02-20,2026-02-20,2026-02-23,8980.0,692800000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2026-02-20,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.24,READY,11990.0,33.52,-24.28,MFE_20_TO_50,-25.57,-10.0,-20.0,SETUP,MFE_20_TO_50,2026-03-11,2026-03-12,11900.0,SOFT_EXIT,REALIZED,2026-03-12,11900.0,,,32.52,13,2010-01-04,2026-08-21,성우하이텍,2026-02-23,8980.0,2026-03-12,11900.0,32.52,13,33.52,-24.28,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,015760,KR7015760002,한국전력,KOSPI,FASTCORE_V3_SIMPLE_V00_015760_001,1,2024-02-02,2024-02-02,2024-02-05,20400.0,13063968966950.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-02-02,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.05,READY,25450.0,24.75,-2.4,MFE_20_TO_50,-12.38,-10.0,-20.0,SETUP,MFE_20_TO_50,2024-03-22,2024-03-25,22800.0,SOFT_EXIT,REALIZED,2024-03-25,22800.0,,,11.76,33,2010-01-04,2026-08-21,한국전력,2024-02-05,20400.0,2024-03-25,22800.0,11.76,33,24.75,-2.4,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,015760,KR7015760002,한국전력,KOSPI,FASTCORE_V3_SIMPLE_V00_015760_002,2,2024-11-22,2024-11-22,2024-11-25,23800.0,15246646828750.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-11-22,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.24,READY,31700.0,33.19,-18.49,MFE_20_TO_50,-20.49,-10.0,-20.0,SETUP,MFE_20_TO_50,2025-06-13,2025-06-16,27350.0,SOFT_EXIT,REALIZED,2025-06-16,27350.0,,,14.92,133,2010-01-04,2026-08-21,한국전력,2024-11-25,23800.0,2025-06-16,27350.0,14.92,133,33.19,-18.49,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,015860,KR7015860000,일진홀딩스,KOSPI,FASTCORE_V3_SIMPLE_V00_015860_001,1,2025-05-30,2025-05-30,2025-06-02,4470.0,220089774180.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-05-30,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.05,READY,6510.0,45.64,-1.12,MFE_20_TO_50,-11.06,-10.0,-20.0,SETUP,MFE_20_TO_50,2025-07-25,2025-07-28,5810.0,SOFT_EXIT,REALIZED,2025-07-28,5810.0,,,29.98,39,2010-01-04,2026-08-21,일진홀딩스,2025-06-02,4470.0,2025-07-28,5810.0,29.98,39,45.64,-1.12,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,015860,KR7015860000,일진홀딩스,KOSPI,FASTCORE_V3_SIMPLE_V00_015860_002,2,2025-08-01,2025-08-01,2025-08-04,6030.0,300032696640.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-08-01,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.99,READY,8310.0,37.81,-13.76,MFE_20_TO_50,-18.89,-10.0,-20.0,SETUP,MFE_20_TO_50,2026-01-02,2026-01-05,6810.0,SOFT_EXIT,REALIZED,2026-01-05,6810.0,,,12.94,102,2010-01-04,2026-08-21,일진홀딩스,2025-08-04,6030.0,2026-01-05,6810.0,12.94,102,37.81,-13.76,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,015890,KR7015890007,태경산업,KOSPI,FASTCORE_V3_SIMPLE_V00_015890_001,1,2021-06-04,2021-06-04,2021-06-07,7250.0,211908437500.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-06-04,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,11240.0,55.03,-21.52,MFE_50_TO_100,-30.75,-15.0,-25.0,TRIGGER,MFE_50_TO_100,2023-04-24,2023-04-25,8290.0,HARD_EXIT,REALIZED,2023-04-25,8290.0,,,14.34,468,2010-01-04,2026-08-21,태경산업,2021-06-07,7250.0,2023-04-25,8290.0,14.34,468,55.03,-21.52,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,016090,KR7016090003,대현,KOSPI,FASTCORE_V3_SIMPLE_V00_016090_001,1,2021-05-21,2021-05-21,2021-05-24,2850.0,129525756750.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-05-21,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.74,READY,3605.0,26.49,-4.74,MFE_20_TO_50,-17.89,-10.0,-20.0,SETUP,MFE_20_TO_50,2021-07-09,2021-07-12,2965.0,SOFT_EXIT,REALIZED,2021-07-12,2965.0,,,4.04,36,2010-01-04,2026-08-21,대현,2021-05-24,2850.0,2021-07-12,2965.0,4.04,36,26.49,-4.74,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,016090,KR7016090003,대현,KOSPI,FASTCORE_V3_SIMPLE_V00_016090_002,2,2024-12-13,2024-12-13,2024-12-16,2355.0,103842016950.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-12-13,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,2405.0,2.12,-41.87,BELOW_WINNER_MODE,-42.58,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,1472.0,,,-37.49,408,2010-01-04,2026-08-21,대현,2024-12-16,2355.0,,,-37.49,408,2.12,-41.87,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,016250,KR7016250003,SGC E&C,KOSDAQ,FASTCORE_V3_SIMPLE_V00_016250_001,1,2026-02-27,2026-02-27,2026-03-03,19960.0,100588610420.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2026-02-27,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.99,READY,19960.0,0.0,-50.35,BELOW_WINNER_MODE,-49.9,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,11250.0,,,-43.64,118,2010-01-04,2026-08-21,SGC E&C,2026-03-03,19960.0,,,-43.64,118,0.0,-50.35,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,016360,KR7016360000,삼성증권,KOSPI,FASTCORE_V3_SIMPLE_V00_016360_001,1,2024-07-05,2024-07-05,2024-07-08,42950.0,3822040000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-07-05,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,76.0,READY,163000.0,279.51,-8.03,MFE_200_TO_400,-36.32,-25.0,-35.0,EXTENDED,MFE_200_TO_400,2026-06-26,2026-06-29,103600.0,HARD_EXIT,REALIZED,2026-06-29,103600.0,,,141.21,479,2010-01-04,2026-08-21,삼성증권,2024-07-08,42950.0,2026-06-29,103600.0,141.21,479,279.51,-8.03,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,016450,KR7016450009,한세예스24홀딩스,KOSPI,FASTCORE_V3_SIMPLE_V00_016450_001,1,2026-03-13,2026-03-13,2026-03-16,4880.0,194800000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2026-03-13,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.99,READY,5040.0,3.28,-18.24,BELOW_WINNER_MODE,-20.04,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,4455.0,,,-8.71,109,2010-01-04,2026-08-21,한세예스24홀딩스,2026-03-16,4880.0,,,-8.71,109,3.28,-18.24,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,016580,KR7016580003,환인제약,KOSPI,FASTCORE_V3_SIMPLE_V00_016580_001,1,2022-12-16,2022-12-16,2022-12-19,17800.0,332011249500.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2022-12-16,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,17800.0,0.0,-48.54,BELOW_WINNER_MODE,-48.15,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,9840.0,,,-44.72,896,2010-01-04,2026-08-21,환인제약,2022-12-19,17800.0,,,-44.72,896,0.0,-48.54,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,016590,KR7016590002,신대양제지,KOSPI,FASTCORE_V3_SIMPLE_V00_016590_001,1,2021-05-21,2021-05-21,2021-05-24,9010.0,360665489000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-05-21,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,70.49,READY,15800.0,75.36,-46.73,MFE_50_TO_100,-52.97,-15.0,-25.0,EXTENDED,MFE_50_TO_100,2025-07-24,2025-07-25,10360.0,HARD_EXIT,REALIZED,2025-07-25,10360.0,,,14.98,1020,2010-01-04,2026-08-21,신대양제지,2021-05-24,9010.0,2025-07-25,10360.0,14.98,1020,75.36,-46.73,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,016610,KR7016610008,DB증권,KOSPI,FASTCORE_V3_SIMPLE_V00_016610_001,1,2024-09-06,2024-09-06,2024-09-09,5860.0,250433695100.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-09-06,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.74,READY,11060.0,88.74,-16.81,MFE_50_TO_100,-25.23,-15.0,-25.0,EXTENDED,MFE_50_TO_100,2025-08-20,2025-08-21,8230.0,HARD_EXIT,REALIZED,2025-08-21,8230.0,,,40.44,229,2010-01-04,2026-08-21,DB증권,2024-09-09,5860.0,2025-08-21,8230.0,40.44,229,88.74,-16.81,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,016740,KR7016740003,두올,KOSPI,FASTCORE_V3_SIMPLE_V00_016740_001,1,2025-07-18,2025-07-18,2025-07-21,3585.0,112228367640.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-07-18,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,5290.0,47.56,-8.65,MFE_20_TO_50,-21.46,-10.0,-20.0,SETUP,MFE_20_TO_50,2026-02-13,2026-02-19,4270.0,HARD_EXIT,REALIZED,2026-02-19,4270.0,,,19.11,142,2016-07-29,2026-08-21,두올,2025-07-21,3585.0,2026-02-19,4270.0,19.11,142,47.56,-8.65,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,016800,KR7016800005,퍼시스,KOSPI,FASTCORE_V3_SIMPLE_V00_016800_001,1,2024-03-22,2024-03-22,2024-03-25,35550.0,407100000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-03-22,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,83.24,READY,55900.0,57.24,-4.36,MFE_50_TO_100,-19.86,-15.0,-25.0,SETUP,MFE_50_TO_100,2024-06-21,2024-06-24,47200.0,SOFT_EXIT,REALIZED,2024-06-24,47200.0,,,32.77,61,2010-01-04,2026-08-21,퍼시스,2024-03-25,35550.0,2024-06-24,47200.0,32.77,61,57.24,-4.36,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,016800,KR7016800005,퍼시스,KOSPI,FASTCORE_V3_SIMPLE_V00_016800_002,2,2025-07-11,2025-07-11,2025-07-14,48850.0,561775000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-07-11,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.05,READY,50800.0,3.99,-51.89,BELOW_WINNER_MODE,-53.05,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,27250.0,,,-44.22,271,2010-01-04,2026-08-21,퍼시스,2025-07-14,48850.0,,,-44.22,271,3.99,-51.89,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,017040,KR7017040007,광명전기,KOSPI,FASTCORE_V3_SIMPLE_V00_017040_001,1,2021-07-02,2021-07-02,2021-07-05,3585.0,158832358975.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-07-02,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,75.49,READY,4540.0,26.64,-7.81,MFE_20_TO_50,-18.81,-10.0,-20.0,SETUP,MFE_20_TO_50,2021-07-23,2021-07-26,3735.0,SOFT_EXIT,REALIZED,2021-07-26,3735.0,,,4.18,16,2010-01-04,2026-08-21,광명전기,2021-07-05,3585.0,2021-07-26,3735.0,4.18,16,26.64,-7.81,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,017040,KR7017040007,광명전기,KOSPI,FASTCORE_V3_SIMPLE_V00_017040_002,2,2023-04-21,2023-04-21,2023-04-24,2920.0,129146092700.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-04-21,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.74,READY,3320.0,13.7,-71.27,BELOW_WINNER_MODE,-73.04,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,932.0,,,-68.08,718,2010-01-04,2026-08-21,광명전기,2023-04-24,2920.0,,,-68.08,718,13.7,-71.27,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,017550,KR7017550005,수산세보틱스,KOSPI,FASTCORE_V3_SIMPLE_V00_017550_001,1,2022-05-06,2022-05-06,2022-05-09,3800.0,208652654995.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2022-05-06,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,68.04,READY,4630.0,21.84,-10.0,MFE_20_TO_50,-20.52,-10.0,-20.0,SETUP,MFE_20_TO_50,2022-06-10,2022-06-13,3565.0,HARD_EXIT,REALIZED,2022-06-13,3565.0,,,-6.18,24,2010-01-04,2026-08-21,수산세보틱스,2022-05-09,3800.0,2022-06-13,3565.0,-6.18,24,21.84,-10.0,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,017670,KR7017670001,SK텔레콤,KOSPI,FASTCORE_V3_SIMPLE_V00_017670_001,1,2021-08-13,2021-08-13,2021-08-17,52796.0,22050403758000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-08-13,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,70.3,READY,88600.0,67.82,-17.99,MFE_50_TO_100,-30.98,-15.0,-25.0,SETUP,MFE_50_TO_100,2026-03-13,2026-03-16,76000.0,SOFT_EXIT,REALIZED,2026-03-16,76000.0,,,43.95,1094,2010-01-04,2026-08-21,SK텔레콤,2021-08-17,52796.0,2026-03-16,76000.0,43.95,1094,67.82,-17.99,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,017670,KR7017670001,SK텔레콤,KOSPI,FASTCORE_V3_SIMPLE_V00_017670_002,2,2026-03-27,2026-03-27,2026-03-30,77600.0,17161725234700.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2026-03-27,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,70.24,READY,139500.0,79.77,-2.32,MFE_50_TO_100,-28.32,-15.0,-25.0,EXTENDED,MFE_50_TO_100,2026-06-11,2026-06-12,102800.0,HARD_EXIT,REALIZED,2026-06-12,102800.0,,,32.47,51,2010-01-04,2026-08-21,SK텔레콤,2026-03-30,77600.0,2026-06-12,102800.0,32.47,51,79.77,-2.32,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,017800,KR7017800004,현대엘리베이터,KOSPI,FASTCORE_V3_SIMPLE_V00_017800_001,1,2021-05-21,2021-05-21,2021-05-24,51400.0,2077493221900.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-05-21,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.99,READY,91800.0,78.6,-57.49,MFE_50_TO_100,-62.2,-15.0,-25.0,SETUP,MFE_50_TO_100,2025-10-31,2025-11-03,75900.0,SOFT_EXIT,REALIZED,2025-11-03,75900.0,,,47.67,1090,2010-01-04,2026-08-21,현대엘리베이터,2021-05-24,51400.0,2025-11-03,75900.0,47.67,1090,78.6,-57.49,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,017810,KR7017810003,풀무원,KOSPI,FASTCORE_V3_SIMPLE_V00_017810_001,1,2022-04-22,2022-04-22,2022-04-25,18150.0,699511945700.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2022-04-22,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,76.94,READY,19320.0,6.45,-55.37,BELOW_WINNER_MODE,-55.43,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,9230.0,,,-49.15,1058,2010-01-04,2026-08-21,풀무원,2022-04-25,18150.0,,,-49.15,1058,6.45,-55.37,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,017890,KR7017890005,한국알콜,KOSDAQ,FASTCORE_V3_SIMPLE_V00_017890_001,1,2023-03-03,2023-03-03,2023-03-06,11780.0,254731910400.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-03-03,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,14750.0,25.21,-16.55,MFE_20_TO_50,-28.74,-10.0,-20.0,WATCH,MFE_20_TO_50,2023-11-07,2023-11-08,11900.0,SOFT_EXIT,REALIZED,2023-11-08,11900.0,,,1.02,168,2010-01-04,2026-08-21,한국알콜,2023-03-06,11780.0,2023-11-08,11900.0,1.02,168,25.21,-16.55,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,017890,KR7017890005,한국알콜,KOSDAQ,FASTCORE_V3_SIMPLE_V00_017890_002,2,2025-07-04,2025-07-04,2025-07-07,10150.0,215926085900.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-07-04,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.6,READY,13050.0,28.57,-12.91,MFE_20_TO_50,-15.25,-10.0,-20.0,SETUP,MFE_20_TO_50,2026-03-06,2026-03-09,11560.0,SOFT_EXIT,REALIZED,2026-03-09,11560.0,,,13.89,163,2010-01-04,2026-08-21,한국알콜,2025-07-07,10150.0,2026-03-09,11560.0,13.89,163,28.57,-12.91,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,017890,KR7017890005,한국알콜,KOSDAQ,FASTCORE_V3_SIMPLE_V00_017890_003,3,2026-04-10,2026-04-10,2026-04-13,11830.0,254005661640.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2026-04-10,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.49,READY,14570.0,23.16,-1.52,MFE_20_TO_50,-13.11,-10.0,-20.0,SETUP,MFE_20_TO_50,2026-05-15,2026-05-18,12850.0,SOFT_EXIT,REALIZED,2026-05-18,12850.0,,,8.62,24,2010-01-04,2026-08-21,한국알콜,2026-04-13,11830.0,2026-05-18,12850.0,8.62,24,23.16,-1.52,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,017890,KR7017890005,한국알콜,KOSDAQ,FASTCORE_V3_SIMPLE_V00_017890_004,4,2026-07-03,2026-07-03,2026-07-06,13410.0,290808827020.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2026-07-03,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.49,READY,16265.0,21.29,-9.77,MFE_20_TO_50,-19.77,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,13050.0,,,-2.68,33,2010-01-04,2026-08-21,한국알콜,2026-07-06,13410.0,,,-2.68,33,21.29,-9.77,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,017940,KR7017940008,E1,KOSPI,FASTCORE_V3_SIMPLE_V00_017940_001,1,2023-06-02,2023-06-02,2023-06-05,50700.0,348488000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-06-02,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.8,READY,64300.0,26.82,-3.35,MFE_20_TO_50,-11.26,-10.0,-20.0,SETUP,MFE_20_TO_50,2023-10-06,2023-10-10,58100.0,SOFT_EXIT,REALIZED,2023-10-10,58100.0,,,14.6,85,2010-01-04,2026-08-21,E1,2023-06-05,50700.0,2023-10-10,58100.0,14.6,85,26.82,-3.35,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,017940,KR7017940008,E1,KOSPI,FASTCORE_V3_SIMPLE_V00_017940_002,2,2023-10-13,2023-10-13,2023-10-16,59500.0,408170000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-10-13,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.74,READY,75700.0,27.23,-5.38,MFE_20_TO_50,-16.52,-10.0,-20.0,SETUP,MFE_20_TO_50,2024-03-29,2024-04-01,67100.0,SOFT_EXIT,REALIZED,2024-04-01,67100.0,,,12.77,115,2010-01-04,2026-08-21,E1,2023-10-16,59500.0,2024-04-01,67100.0,12.77,115,27.23,-5.38,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,017940,KR7017940008,E1,KOSPI,FASTCORE_V3_SIMPLE_V00_017940_003,3,2024-04-26,2024-04-26,2024-04-29,69500.0,474712000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-04-26,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,82.05,READY,84600.0,21.73,-3.02,MFE_20_TO_50,-17.49,-10.0,-20.0,SETUP,MFE_20_TO_50,2024-06-14,2024-06-17,71800.0,SOFT_EXIT,REALIZED,2024-06-17,71800.0,,,3.31,32,2010-01-04,2026-08-21,E1,2024-04-29,69500.0,2024-06-17,71800.0,3.31,32,21.73,-3.02,SOFT_EXIT
