ticker,name,signal_reference_date,execution_candidate_date,pattern_a_stage
036030,케이티알파,2025-08-29,2025-09-01,TRANSITION
036030,케이티알파,2025-09-05,2025-09-08,TRANSITION
036030,케이티알파,2025-09-12,2025-09-15,TRANSITION
036030,케이티알파,2025-09-19,2025-09-22,TRANSITION
036030,케이티알파,2025-11-28,2025-12-01,TRANSITION
036030,케이티알파,2025-12-05,2025-12-08,TRANSITION
036030,케이티알파,2025-12-12,2025-12-15,TRANSITION
036030,케이티알파,2025-12-19,2025-12-22,TRANSITION
036030,케이티알파,2025-12-26,2025-12-29,TRANSITION
036190,금화피에스시,2025-05-23,2025-05-26,TRANSITION
036190,금화피에스시,2025-06-13,2025-06-16,TRANSITION
036190,금화피에스시,2025-06-20,2025-06-23,TRANSITION
036190,금화피에스시,2025-06-27,2025-06-30,TRANSITION
036190,금화피에스시,2025-07-11,2025-07-14,TRANSITION
036190,금화피에스시,2025-07-18,2025-07-21,TRANSITION
036190,금화피에스시,2025-08-08,2025-08-11,EARLY_TREND
036190,금화피에스시,2026-02-20,2026-02-23,EARLY_TREND
036190,금화피에스시,2026-04-17,2026-04-20,EARLY_TREND
036190,금화피에스시,2026-04-24,2026-04-27,EARLY_TREND
036200,유니셈,2025-09-05,2025-09-08,TRANSITION
036200,유니셈,2025-09-12,2025-09-15,TRANSITION
036200,유니셈,2025-09-19,2025-09-22,TRANSITION
036200,유니셈,2025-09-26,2025-09-29,TRANSITION
036620,감성코퍼레이션,2025-03-28,2025-03-31,TRANSITION
036620,감성코퍼레이션,2025-04-04,2025-04-07,EARLY_TREND
036620,감성코퍼레이션,2025-04-11,2025-04-14,EARLY_TREND
036620,감성코퍼레이션,2025-04-18,2025-04-21,EARLY_TREND
036620,감성코퍼레이션,2025-04-25,2025-04-28,EARLY_TREND
036620,감성코퍼레이션,2025-05-02,2025-05-07,EARLY_TREND
036620,감성코퍼레이션,2025-05-09,2025-05-12,EARLY_TREND
036620,감성코퍼레이션,2025-05-16,2025-05-19,EARLY_TREND
036620,감성코퍼레이션,2025-05-23,2025-05-26,EARLY_TREND
036640,HRS,2025-05-02,2025-05-07,TRANSITION
036640,HRS,2025-05-09,2025-05-12,TRANSITION
036640,HRS,2025-05-16,2025-05-19,TRANSITION
036640,HRS,2025-06-20,2025-06-23,TRANSITION
036640,HRS,2025-06-27,2025-06-30,TRANSITION
036640,HRS,2025-07-04,2025-07-07,TRANSITION
036640,HRS,2025-07-11,2025-07-14,TRANSITION
036670,삼양케이씨아이,2025-07-11,2025-07-14,TRANSITION
036670,삼양케이씨아이,2025-07-18,2025-07-21,TRANSITION
036670,삼양케이씨아이,2025-08-08,2025-08-11,TRANSITION
036800,나이스정보통신,2025-05-30,2025-06-02,TRANSITION
036800,나이스정보통신,2025-07-11,2025-07-14,TRANSITION
036800,나이스정보통신,2025-07-18,2025-07-21,TRANSITION
036800,나이스정보통신,2026-02-20,2026-02-23,TRANSITION
036800,나이스정보통신,2026-02-27,2026-03-03,TRANSITION
036800,나이스정보통신,2026-03-13,2026-03-16,TRANSITION
036800,나이스정보통신,2026-03-20,2026-03-23,TRANSITION
036800,나이스정보통신,2026-03-27,2026-03-30,TRANSITION
036810,에프에스티,2025-09-12,2025-09-15,TRANSITION
036830,솔브레인홀딩스,2025-10-17,2025-10-20,TRANSITION
036830,솔브레인홀딩스,2025-10-24,2025-10-27,TRANSITION
036890,진성티이씨,2025-06-13,2025-06-16,TRANSITION
036890,진성티이씨,2025-06-20,2025-06-23,TRANSITION
036890,진성티이씨,2025-06-27,2025-06-30,TRANSITION
036890,진성티이씨,2025-07-25,2025-07-28,TRANSITION
036890,진성티이씨,2025-08-01,2025-08-04,TRANSITION
036890,진성티이씨,2025-08-08,2025-08-11,TRANSITION
036890,진성티이씨,2025-12-12,2025-12-15,TRANSITION
036890,진성티이씨,2025-12-19,2025-12-22,TRANSITION
036930,주성엔지니어링,2025-03-21,2025-03-24,EARLY_TREND
037030,파워넷,2025-09-05,2025-09-08,TRANSITION
037030,파워넷,2025-09-12,2025-09-15,TRANSITION
037030,파워넷,2025-09-19,2025-09-22,TRANSITION
037030,파워넷,2026-03-20,2026-03-23,TRANSITION
037070,파세코,2026-04-17,2026-04-20,TRANSITION
037070,파세코,2026-04-24,2026-04-27,TRANSITION
037070,파세코,2026-05-08,2026-05-11,TRANSITION
037350,성도이엔지,2025-09-19,2025-09-22,TRANSITION
037350,성도이엔지,2025-09-26,2025-09-29,TRANSITION
037350,성도이엔지,2025-10-10,2025-10-13,TRANSITION
037350,성도이엔지,2025-10-24,2025-10-27,TRANSITION
037350,성도이엔지,2025-11-14,2025-11-17,TRANSITION
037350,성도이엔지,2025-11-21,2025-11-24,TRANSITION
037350,성도이엔지,2026-01-02,2026-01-05,EARLY_TREND
037350,성도이엔지,2026-01-09,2026-01-12,EARLY_TREND
037460,삼지전자,2025-01-24,2025-01-31,TRANSITION
037460,삼지전자,2025-01-31,2025-02-03,TRANSITION
037460,삼지전자,2025-02-07,2025-02-10,TRANSITION
037460,삼지전자,2025-02-14,2025-02-17,TRANSITION
037460,삼지전자,2025-02-21,2025-02-24,TRANSITION
037460,삼지전자,2025-04-25,2025-04-28,TRANSITION
037460,삼지전자,2025-06-20,2025-06-23,EARLY_TREND
037460,삼지전자,2025-06-27,2025-06-30,EARLY_TREND
037460,삼지전자,2025-08-29,2025-09-01,EARLY_TREND
037460,삼지전자,2025-09-05,2025-09-08,TRANSITION
037460,삼지전자,2025-09-12,2025-09-15,TRANSITION
037460,삼지전자,2025-09-19,2025-09-22,TRANSITION
037460,삼지전자,2025-09-26,2025-09-29,TRANSITION
037460,삼지전자,2025-10-10,2025-10-13,TRANSITION
037460,삼지전자,2025-10-17,2025-10-20,TRANSITION
037460,삼지전자,2025-10-24,2025-10-27,TRANSITION
037760,쎄니트,2025-05-02,2025-05-07,TRANSITION
037760,쎄니트,2025-05-09,2025-05-12,TRANSITION
037760,쎄니트,2025-05-16,2025-05-19,TRANSITION
037760,쎄니트,2025-05-23,2025-05-26,TRANSITION
037760,쎄니트,2025-05-30,2025-06-02,TRANSITION
037760,쎄니트,2025-06-13,2025-06-16,TRANSITION
037760,쎄니트,2025-06-20,2025-06-23,TRANSITION
037760,쎄니트,2025-06-27,2025-06-30,TRANSITION
037760,쎄니트,2025-07-04,2025-07-07,TRANSITION
037760,쎄니트,2025-10-31,2025-11-03,TRANSITION
037760,쎄니트,2025-11-07,2025-11-10,TRANSITION
037760,쎄니트,2025-11-14,2025-11-17,TRANSITION
037760,쎄니트,2025-11-21,2025-11-24,TRANSITION
037760,쎄니트,2025-11-28,2025-12-01,TRANSITION
037760,쎄니트,2025-12-05,2025-12-08,TRANSITION
037760,쎄니트,2025-12-19,2025-12-22,TRANSITION
037760,쎄니트,2026-07-03,2026-07-06,EARLY_TREND
037760,쎄니트,2026-07-10,2026-07-13,TRANSITION
037760,쎄니트,2026-07-24,2026-07-27,TRANSITION
038390,레드캡투어,2024-11-29,2024-12-02,TRANSITION
038390,레드캡투어,2024-12-06,2024-12-09,TRANSITION
038390,레드캡투어,2024-12-13,2024-12-16,TRANSITION
038390,레드캡투어,2024-12-20,2024-12-23,TRANSITION
038390,레드캡투어,2024-12-27,2024-12-30,TRANSITION
038390,레드캡투어,2025-01-03,2025-01-06,TRANSITION
038390,레드캡투어,2025-02-21,2025-02-24,TRANSITION
038460,바이오스마트,2026-01-02,2026-01-05,TRANSITION
038460,바이오스마트,2026-01-16,2026-01-19,TRANSITION
038460,바이오스마트,2026-01-30,2026-02-02,TRANSITION
039010,현대에이치티,2025-05-02,2025-05-07,TRANSITION
039010,현대에이치티,2025-05-09,2025-05-12,TRANSITION
039010,현대에이치티,2025-05-23,2025-05-26,TRANSITION
039010,현대에이치티,2025-05-30,2025-06-02,TRANSITION
039010,현대에이치티,2025-12-19,2025-12-22,TRANSITION
039010,현대에이치티,2025-12-26,2025-12-29,TRANSITION
039010,현대에이치티,2026-02-13,2026-02-19,TRANSITION
039010,현대에이치티,2026-02-20,2026-02-23,TRANSITION
039020,이건홀딩스,2024-10-04,2024-10-07,TRANSITION
039020,이건홀딩스,2024-10-11,2024-10-14,TRANSITION
039020,이건홀딩스,2024-10-18,2024-10-21,TRANSITION
039020,이건홀딩스,2024-10-25,2024-10-28,TRANSITION
039020,이건홀딩스,2024-11-01,2024-11-04,TRANSITION
039020,이건홀딩스,2024-11-08,2024-11-11,TRANSITION
039020,이건홀딩스,2024-11-15,2024-11-18,TRANSITION
039020,이건홀딩스,2024-11-22,2024-11-25,TRANSITION
039200,오스코텍,2025-07-18,2025-07-21,TRANSITION
039200,오스코텍,2025-07-25,2025-07-28,TRANSITION
039200,오스코텍,2025-08-22,2025-08-25,TRANSITION
039200,오스코텍,2025-08-29,2025-09-01,EARLY_TREND
039200,오스코텍,2025-09-05,2025-09-08,EARLY_TREND
039200,오스코텍,2025-09-12,2025-09-15,EARLY_TREND
039240,경남스틸,2025-01-17,2025-01-20,TRANSITION
039340,한국경제TV,2024-12-27,2024-12-30,TRANSITION
039340,한국경제TV,2025-01-24,2025-01-31,TRANSITION
039340,한국경제TV,2025-01-31,2025-02-03,TRANSITION
039420,케이엘넷,2025-06-13,2025-06-16,TRANSITION
039440,에스티아이,2025-12-12,2025-12-15,TRANSITION
039440,에스티아이,2025-12-19,2025-12-22,TRANSITION
039440,에스티아이,2025-12-26,2025-12-29,TRANSITION
039440,에스티아이,2026-01-09,2026-01-12,TRANSITION
039560,다산네트웍스,2026-02-06,2026-02-09,TRANSITION
039560,다산네트웍스,2026-02-13,2026-02-19,TRANSITION
039560,다산네트웍스,2026-02-20,2026-02-23,TRANSITION
039560,다산네트웍스,2026-02-27,2026-03-03,TRANSITION
039740,한국정보공학,2026-03-27,2026-03-30,TRANSITION
039830,오로라,2025-02-07,2025-02-10,TRANSITION
039830,오로라,2025-02-14,2025-02-17,TRANSITION
039830,오로라,2025-02-21,2025-02-24,TRANSITION
039830,오로라,2025-02-28,2025-03-04,TRANSITION
039830,오로라,2025-03-07,2025-03-10,TRANSITION
039830,오로라,2025-03-14,2025-03-17,TRANSITION
039830,오로라,2025-03-21,2025-03-24,TRANSITION
040160,누리플렉스,2026-02-06,2026-02-09,TRANSITION
040160,누리플렉스,2026-02-13,2026-02-19,TRANSITION
040420,정상제이엘에스,2025-07-04,2025-07-07,TRANSITION
040420,정상제이엘에스,2025-07-11,2025-07-14,TRANSITION
040420,정상제이엘에스,2025-07-18,2025-07-21,TRANSITION
040420,정상제이엘에스,2025-07-25,2025-07-28,TRANSITION
040610,SG&G,2025-06-13,2025-06-16,TRANSITION
040610,SG&G,2025-06-20,2025-06-23,TRANSITION
040610,SG&G,2025-06-27,2025-06-30,TRANSITION
040610,SG&G,2025-07-04,2025-07-07,TRANSITION
040610,SG&G,2025-07-11,2025-07-14,TRANSITION
040610,SG&G,2025-07-18,2025-07-21,TRANSITION
040610,SG&G,2026-02-06,2026-02-09,TRANSITION
040610,SG&G,2026-02-13,2026-02-19,TRANSITION
040610,SG&G,2026-02-20,2026-02-23,TRANSITION
041190,우리기술투자,2025-06-13,2025-06-16,TRANSITION
041190,우리기술투자,2025-07-04,2025-07-07,EARLY_TREND
041440,현대에버다임,2026-02-06,2026-02-09,TRANSITION
041440,현대에버다임,2026-02-13,2026-02-19,TRANSITION
041440,현대에버다임,2026-04-10,2026-04-13,TRANSITION
041440,현대에버다임,2026-04-17,2026-04-20,TRANSITION
041440,현대에버다임,2026-04-24,2026-04-27,TRANSITION
041440,현대에버다임,2026-05-08,2026-05-11,TRANSITION
041510,에스엠,2025-02-14,2025-02-17,TRANSITION
041510,에스엠,2025-05-09,2025-05-12,EARLY_TREND
041510,에스엠,2025-05-30,2025-06-02,EARLY_TREND
041520,이엘씨,2025-05-23,2025-05-26,TRANSITION
041520,이엘씨,2025-05-30,2025-06-02,TRANSITION
041520,이엘씨,2025-06-13,2025-06-16,TRANSITION
041520,이엘씨,2025-06-20,2025-06-23,TRANSITION
041520,이엘씨,2025-06-27,2025-06-30,TRANSITION
041520,이엘씨,2025-07-04,2025-07-07,EARLY_TREND
041520,이엘씨,2025-07-11,2025-07-14,EARLY_TREND
041520,이엘씨,2025-07-18,2025-07-21,EARLY_TREND
041520,이엘씨,2026-03-27,2026-03-30,TRANSITION
041520,이엘씨,2026-04-03,2026-04-06,TRANSITION
041520,이엘씨,2026-04-10,2026-04-13,TRANSITION
041830,인바디,2025-08-22,2025-08-25,TRANSITION
041830,인바디,2025-08-29,2025-09-01,TRANSITION
041830,인바디,2025-09-05,2025-09-08,TRANSITION
041830,인바디,2025-09-12,2025-09-15,TRANSITION
041830,인바디,2025-09-19,2025-09-22,TRANSITION
041830,인바디,2025-09-26,2025-09-29,TRANSITION
041830,인바디,2026-01-02,2026-01-05,TRANSITION
041830,인바디,2026-01-30,2026-02-02,EARLY_TREND
041830,인바디,2026-02-06,2026-02-09,EARLY_TREND
041830,인바디,2026-02-13,2026-02-19,EARLY_TREND
041830,인바디,2026-02-20,2026-02-23,EARLY_TREND
041920,메디아나,2025-05-02,2025-05-07,TRANSITION
041920,메디아나,2025-05-09,2025-05-12,TRANSITION
041920,메디아나,2025-05-16,2025-05-19,TRANSITION
041920,메디아나,2025-05-23,2025-05-26,TRANSITION
041920,메디아나,2025-05-30,2025-06-02,TRANSITION
041920,메디아나,2025-06-13,2025-06-16,TRANSITION
041920,메디아나,2025-06-20,2025-06-23,TRANSITION
041920,메디아나,2025-12-05,2025-12-08,TRANSITION
041960,코미팜,2025-05-02,2025-05-07,TRANSITION
041960,코미팜,2025-05-09,2025-05-12,TRANSITION
041960,코미팜,2025-12-12,2025-12-15,TRANSITION
041960,코미팜,2025-12-19,2025-12-22,TRANSITION
041960,코미팜,2025-12-26,2025-12-29,TRANSITION
042110,에스씨디,2026-04-03,2026-04-06,TRANSITION
042110,에스씨디,2026-04-10,2026-04-13,TRANSITION
042110,에스씨디,2026-04-17,2026-04-20,TRANSITION
042110,에스씨디,2026-04-24,2026-04-27,TRANSITION
042110,에스씨디,2026-05-08,2026-05-11,TRANSITION
042370,비츠로테크,2026-01-09,2026-01-12,TRANSITION
042370,비츠로테크,2026-01-16,2026-01-19,TRANSITION
042370,비츠로테크,2026-01-23,2026-01-26,TRANSITION
042370,비츠로테크,2026-01-30,2026-02-02,EARLY_TREND
042370,비츠로테크,2026-02-13,2026-02-19,EARLY_TREND
042370,비츠로테크,2026-02-20,2026-02-23,EARLY_TREND
042420,네오위즈홀딩스,2025-06-13,2025-06-16,TRANSITION
042420,네오위즈홀딩스,2025-06-20,2025-06-23,TRANSITION
042420,네오위즈홀딩스,2026-01-30,2026-02-02,EARLY_TREND
042420,네오위즈홀딩스,2026-02-06,2026-02-09,EARLY_TREND
042420,네오위즈홀딩스,2026-02-13,2026-02-19,TRANSITION
042420,네오위즈홀딩스,2026-02-20,2026-02-23,TRANSITION
043100,알파AI,2025-05-30,2025-06-02,TRANSITION
043100,알파AI,2025-06-13,2025-06-16,TRANSITION
043100,알파AI,2025-06-20,2025-06-23,TRANSITION
043100,알파AI,2025-07-04,2025-07-07,EARLY_TREND
043100,알파AI,2025-07-11,2025-07-14,EARLY_TREND
043260,성호전자,2025-10-31,2025-11-03,TRANSITION
043260,성호전자,2025-11-07,2025-11-10,TRANSITION
043360,디지아이,2026-05-22,2026-05-26,TRANSITION
043370,피에이치에이,2025-12-05,2025-12-08,TRANSITION
043370,피에이치에이,2025-12-12,2025-12-15,TRANSITION
043370,피에이치에이,2025-12-19,2025-12-22,TRANSITION
043370,피에이치에이,2025-12-26,2025-12-29,TRANSITION
043370,피에이치에이,2026-01-02,2026-01-05,TRANSITION
043370,피에이치에이,2026-01-16,2026-01-19,TRANSITION
043710,코스리거글로벌,2025-06-20,2025-06-23,TRANSITION
043710,코스리거글로벌,2025-06-27,2025-06-30,TRANSITION
044780,에이치케이,2026-04-17,2026-04-20,TRANSITION
044990,에이치엔에스하이텍,2025-11-28,2025-12-01,TRANSITION
044990,에이치엔에스하이텍,2025-12-05,2025-12-08,TRANSITION
045100,한양이엔지,2025-07-04,2025-07-07,TRANSITION
045100,한양이엔지,2025-07-11,2025-07-14,TRANSITION
045100,한양이엔지,2025-07-18,2025-07-21,TRANSITION
045100,한양이엔지,2025-07-25,2025-07-28,TRANSITION
045100,한양이엔지,2025-08-01,2025-08-04,TRANSITION
045100,한양이엔지,2025-08-08,2025-08-11,TRANSITION
045100,한양이엔지,2025-08-22,2025-08-25,TRANSITION
045100,한양이엔지,2025-08-29,2025-09-01,TRANSITION
045100,한양이엔지,2025-09-05,2025-09-08,TRANSITION
045100,한양이엔지,2025-09-12,2025-09-15,TRANSITION
045100,한양이엔지,2025-09-19,2025-09-22,TRANSITION
045100,한양이엔지,2025-09-26,2025-09-29,TRANSITION
045100,한양이엔지,2025-10-10,2025-10-13,TRANSITION
045100,한양이엔지,2025-10-17,2025-10-20,TRANSITION
045100,한양이엔지,2025-10-24,2025-10-27,TRANSITION
045100,한양이엔지,2025-10-31,2025-11-03,EARLY_TREND
045100,한양이엔지,2025-11-07,2025-11-10,TRANSITION
045100,한양이엔지,2025-11-14,2025-11-17,TRANSITION
045100,한양이엔지,2025-11-21,2025-11-24,TRANSITION
045100,한양이엔지,2025-11-28,2025-12-01,TRANSITION
045100,한양이엔지,2025-12-05,2025-12-08,TRANSITION
045100,한양이엔지,2025-12-12,2025-12-15,TRANSITION
045100,한양이엔지,2025-12-19,2025-12-22,TRANSITION
045100,한양이엔지,2025-12-26,2025-12-29,TRANSITION
045390,대아티아이,2025-04-18,2025-04-21,TRANSITION
045390,대아티아이,2025-04-25,2025-04-28,TRANSITION
046310,백금T&A,2025-05-09,2025-05-12,TRANSITION
046310,백금T&A,2025-05-23,2025-05-26,TRANSITION
046310,백금T&A,2025-05-30,2025-06-02,TRANSITION
046310,백금T&A,2025-06-13,2025-06-16,TRANSITION
046310,백금T&A,2025-06-20,2025-06-23,TRANSITION
046310,백금T&A,2025-06-27,2025-06-30,TRANSITION
046310,백금T&A,2025-07-04,2025-07-07,TRANSITION
046310,백금T&A,2025-07-11,2025-07-14,TRANSITION
046310,백금T&A,2025-07-18,2025-07-21,TRANSITION
046310,백금T&A,2025-07-25,2025-07-28,TRANSITION
046310,백금T&A,2025-08-01,2025-08-04,TRANSITION
046310,백금T&A,2025-08-08,2025-08-11,TRANSITION
046940,우원개발,2026-01-23,2026-01-26,EARLY_TREND
047770,코데즈컴바인,2025-08-01,2025-08-04,TRANSITION
048430,유라테크,2025-04-04,2025-04-07,TRANSITION
049430,코메론,2024-10-04,2024-10-07,TRANSITION
049430,코메론,2024-10-11,2024-10-14,TRANSITION
049430,코메론,2024-10-18,2024-10-21,TRANSITION
049430,코메론,2024-10-25,2024-10-28,TRANSITION
049430,코메론,2024-11-01,2024-11-04,TRANSITION
049430,코메론,2024-11-08,2024-11-11,TRANSITION
049430,코메론,2024-11-15,2024-11-18,TRANSITION
049430,코메론,2024-11-22,2024-11-25,TRANSITION
049430,코메론,2024-12-13,2024-12-16,TRANSITION
049430,코메론,2025-07-11,2025-07-14,TRANSITION
049430,코메론,2025-07-18,2025-07-21,TRANSITION
049430,코메론,2025-07-25,2025-07-28,TRANSITION
049430,코메론,2025-08-08,2025-08-11,TRANSITION
049430,코메론,2025-09-12,2025-09-15,TRANSITION
049430,코메론,2025-09-19,2025-09-22,TRANSITION
049430,코메론,2025-11-21,2025-11-24,TRANSITION
049430,코메론,2025-11-28,2025-12-01,TRANSITION
049430,코메론,2025-12-05,2025-12-08,EARLY_TREND
049430,코메론,2025-12-12,2025-12-15,EARLY_TREND
049430,코메론,2025-12-19,2025-12-22,EARLY_TREND
049430,코메론,2025-12-26,2025-12-29,EARLY_TREND
049520,유아이엘,2025-03-07,2025-03-10,EARLY_TREND
049520,유아이엘,2025-03-14,2025-03-17,EARLY_TREND
049520,유아이엘,2026-02-20,2026-02-23,TRANSITION
049520,유아이엘,2026-02-27,2026-03-03,TRANSITION
049520,유아이엘,2026-03-06,2026-03-09,TRANSITION
049520,유아이엘,2026-03-13,2026-03-16,TRANSITION
049520,유아이엘,2026-03-20,2026-03-23,TRANSITION
049520,유아이엘,2026-04-03,2026-04-06,TRANSITION
049520,유아이엘,2026-04-10,2026-04-13,TRANSITION
049520,유아이엘,2026-04-17,2026-04-20,TRANSITION
049520,유아이엘,2026-04-24,2026-04-27,TRANSITION
049520,유아이엘,2026-05-08,2026-05-11,TRANSITION
049550,잉크테크,2026-02-06,2026-02-09,TRANSITION
049630,재영솔루텍,2025-04-18,2025-04-21,TRANSITION
049630,재영솔루텍,2025-04-25,2025-04-28,TRANSITION
049630,재영솔루텍,2025-05-02,2025-05-07,EARLY_TREND
049630,재영솔루텍,2025-05-09,2025-05-12,EARLY_TREND
049630,재영솔루텍,2025-05-16,2025-05-19,EARLY_TREND
049630,재영솔루텍,2025-05-23,2025-05-26,EARLY_TREND
049630,재영솔루텍,2025-06-20,2025-06-23,EARLY_TREND
049630,재영솔루텍,2025-06-27,2025-06-30,EARLY_TREND
049720,고려신용정보,2025-09-26,2025-09-29,TRANSITION
049720,고려신용정보,2025-10-10,2025-10-13,TRANSITION
049720,고려신용정보,2025-10-17,2025-10-20,TRANSITION
049720,고려신용정보,2025-10-24,2025-10-27,TRANSITION
049720,고려신용정보,2025-10-31,2025-11-03,TRANSITION
049720,고려신용정보,2025-11-14,2025-11-17,TRANSITION
049720,고려신용정보,2025-11-28,2025-12-01,TRANSITION
049720,고려신용정보,2025-12-05,2025-12-08,TRANSITION
049720,고려신용정보,2025-12-12,2025-12-15,TRANSITION
049720,고려신용정보,2025-12-19,2025-12-22,TRANSITION
049720,고려신용정보,2025-12-26,2025-12-29,TRANSITION
049960,쎌바이오텍,2026-04-17,2026-04-20,TRANSITION
049960,쎌바이오텍,2026-04-24,2026-04-27,TRANSITION
049960,쎌바이오텍,2026-05-08,2026-05-11,EARLY_TREND
049960,쎌바이오텍,2026-05-15,2026-05-18,EARLY_TREND
049960,쎌바이오텍,2026-05-22,2026-05-26,EARLY_TREND
050890,쏠리드,2025-01-03,2025-01-06,EARLY_TREND
050890,쏠리드,2025-01-24,2025-01-31,EARLY_TREND
051160,지어소프트,2025-06-20,2025-06-23,TRANSITION
051390,YW,2026-02-27,2026-03-03,TRANSITION
051390,YW,2026-03-06,2026-03-09,TRANSITION
051390,YW,2026-03-20,2026-03-23,TRANSITION
051390,YW,2026-03-27,2026-03-30,TRANSITION
051390,YW,2026-04-03,2026-04-06,TRANSITION
051390,YW,2026-04-10,2026-04-13,EARLY_TREND
051390,YW,2026-04-17,2026-04-20,EARLY_TREND
051390,YW,2026-04-24,2026-04-27,EARLY_TREND
051390,YW,2026-06-12,2026-06-15,TRANSITION
051500,CJ프레시웨이,2025-05-02,2025-05-07,TRANSITION
051500,CJ프레시웨이,2025-05-09,2025-05-12,TRANSITION
051500,CJ프레시웨이,2025-05-16,2025-05-19,TRANSITION
