ticker,name,control_trade_id,control_trade_sequence,entry_execution_date,entry_open,v0_mfe,recovery_class,first_mfe20_date,days_to_first_mfe20,prewinner_start_date,prewinner_end_date,prewinner_min_close_return_pct,prewinner_min_close_date,prewinner_min_low_return_pct,prewinner_min_low_date,v2_exit_reason,v0_terminal_return,v0_holding_days
009970,영원무역홀딩스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_009970_KR7009970005_KOSPI_02,2,2025-03-17,93000.0,181.72,RECOVERY,2025-05-20,43.0,2025-03-17,2025-05-19,-8.924731,2025-04-09,-11.075269,2025-04-09,EXIT4_SCORE_DRAWDOWN_GE_15,120.97,291
010060,OCI홀딩스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_010060_KR7010060002_KOSPI_01,1,2022-07-04,113636.0,43.7,RECOVERY,2026-02-04,856.0,2022-07-04,2026-02-03,-51.687845,2024-12-09,-51.687845,2024-12-09,LOSS_GUARD_CLOSE_LE_NEG_15,15.81,874
010060,OCI홀딩스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_010060_KR7010060002_KOSPI_02,2,2023-04-24,95358.0,27.41,RECOVERY,2023-06-26,21.0,2023-04-24,2023-06-23,-13.588792,2023-05-30,-20.090606,2023-05-30,LOSS_GUARD_CLOSE_LE_NEG_15,9.06,32
010120,LS ELECTRIC,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_010120_KR7010120004_KOSPI_01,1,2021-08-09,13380.0,105.53,RECOVERY,2023-07-03,467.0,2021-08-09,2023-06-30,-39.835575,2022-02-22,-40.209268,2022-02-22,LOSS_GUARD_CLOSE_LE_NEG_15,47.53,486
010120,LS ELECTRIC,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_010120_KR7010120004_KOSPI_02,2,2023-04-17,12420.0,121.42,RECOVERY,2023-06-13,37.0,2023-04-17,2023-06-12,-1.449275,2023-05-19,-3.059581,2023-05-19,EXIT4_SCORE_DRAWDOWN_GE_15,58.94,70
010130,고려아연,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_010130_KR7010130003_KOSPI_01,1,2021-07-26,540000.0,22.41,RECOVERY,2022-04-18,178.0,2021-07-26,2022-04-15,-10.0,2021-08-20,-10.740741,2021-11-22,EXIT3_PROGRESSED_TO_WEAK,6.48,189
010140,삼성중공업,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_010140_KR7010140002_KOSPI_01,1,2023-06-12,6480.0,46.14,RECOVERY,2023-07-12,22.0,2023-06-12,2023-07-11,0.308642,2023-06-13,-1.080247,2023-06-12,EXIT3_PROGRESSED_TO_TRANSITION,28.09,50
010140,삼성중공업,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_010140_KR7010140002_KOSPI_02,2,2024-03-18,9040.0,35.84,RECOVERY,2024-07-17,82.0,2024-03-18,2024-07-16,-6.19469,2024-04-08,-8.29646,2024-04-02,EXIT4_SCORE_DRAWDOWN_GE_15,21.79,101
010620,HD현대미포,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_010620_KR7010620003_KOSPI_01,1,2023-07-10,86600.0,41.8,RECOVERY,2024-07-11,246.0,2023-07-10,2024-07-10,-31.755196,2024-04-16,-32.101617,2024-04-16,LOSS_GUARD_CLOSE_LE_NEG_15,27.6,273
010620,HD현대미포,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_010620_KR7010620003_KOSPI_02,2,2024-07-01,93400.0,31.48,RECOVERY,2024-07-26,19.0,2024-07-01,2024-07-25,-1.713062,2024-07-03,-3.640257,2024-07-04,EXIT4_SCORE_DRAWDOWN_GE_15,18.31,35
010780,아이에스동서,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_010780_KR7010780005_KOSPI_01,1,2022-04-04,55200.0,2.54,NEVER_WINNER,,,2022-04-04,2026-08-14,-71.086957,2025-04-03,-71.485507,2025-04-03,LOSS_GUARD_CLOSE_LE_NEG_15,-72.72,1072
010780,아이에스동서,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_010780_KR7010780005_KOSPI_02,2,2026-02-09,27800.0,23.92,RECOVERY,2026-03-12,19.0,2026-02-09,2026-03-11,-2.517986,2026-03-04,-5.215827,2026-03-04,LOSS_GUARD_CLOSE_LE_NEG_15,10.79,27
010950,S-Oil,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_010950_KR7010950004_KOSPI_01,1,2021-05-03,86700.0,28.03,RECOVERY,2021-06-03,21.0,2021-05-03,2021-06-02,3.690888,2021-05-03,-0.576701,2021-05-03,EXIT4_SCORE_DRAWDOWN_GE_15,13.84,54
011040,경동제약,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_011040_KR7011040003_KOSDAQ_01,1,2021-10-05,11850.0,48.95,RECOVERY,2021-10-13,5.0,2021-10-05,2021-10-12,-12.658228,2021-10-08,-13.080169,2021-10-08,LOSS_GUARD_CLOSE_LE_NEG_15,21.1,19
011070,LG이노텍,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_011070_KR7011070000_KOSPI_01,1,2025-11-03,244000.0,22.75,RECOVERY,2025-12-08,25.0,2025-11-03,2025-12-05,-5.327869,2025-11-21,-8.606557,2025-11-05,NO_EXIT_BEFORE_CUTOFF,11.07,43
011200,HMM,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_011200_KR7011200003_KOSPI_01,1,2025-06-02,22350.0,17.45,NEVER_WINNER,,,2025-06-02,2026-08-14,-18.076063,2026-06-26,-19.865772,2026-06-26,LOSS_GUARD_CLOSE_LE_NEG_15,-3.36,299
011210,현대위아,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_011210_KR7011210002_KOSPI_01,1,2022-09-05,75300.0,30.54,RECOVERY,2026-01-08,815.0,2022-09-05,2026-01-07,-50.796813,2024-12-09,-51.660027,2024-12-06,LOSS_GUARD_CLOSE_LE_NEG_15,11.42,838
011210,현대위아,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_011210_KR7011210002_KOSPI_02,2,2025-09-08,52200.0,88.31,RECOVERY,2025-11-28,54.0,2025-09-08,2025-11-27,-8.141762,2025-10-13,-10.057471,2025-10-13,EXIT4_SCORE_DRAWDOWN_GE_15,60.73,103
011760,현대코퍼레이션,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_011760_KR7011760006_KOSPI_01,1,2025-02-24,22850.0,32.17,RECOVERY,2025-06-04,67.0,2025-02-24,2025-06-02,-17.111597,2025-04-09,-17.417943,2025-04-09,LOSS_GUARD_CLOSE_LE_NEG_15,15.54,90
011760,현대코퍼레이션,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_011760_KR7011760006_KOSPI_02,2,2026-02-19,26350.0,24.67,RECOVERY,2026-04-24,45.0,2026-02-19,2026-04-23,-9.297913,2026-03-09,-11.954459,2026-03-09,LOSS_GUARD_CLOSE_LE_NEG_15,3.04,60
011780,금호석유화학,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_011780_KR7011780004_KOSPI_01,1,2024-02-26,146500.0,13.99,NEVER_WINNER,,,2024-02-26,2026-08-14,-40.068259,2024-12-09,-40.409556,2024-12-09,LOSS_GUARD_CLOSE_LE_NEG_15,-20.0,605
011780,금호석유화학,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_011780_KR7011780004_KOSPI_02,2,2024-07-15,166100.0,0.54,NEVER_WINNER,,,2024-07-15,2026-08-14,-47.140277,2024-12-09,-47.4413,2024-12-09,LOSS_GUARD_CLOSE_LE_NEG_15,-29.44,511
011780,금호석유화학,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_011780_KR7011780004_KOSPI_03,3,2024-09-30,159600.0,1.69,NEVER_WINNER,,,2024-09-30,2026-08-14,-44.987469,2024-12-09,-45.300752,2024-12-09,LOSS_GUARD_CLOSE_LE_NEG_15,-26.57,460
011780,금호석유화학,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_011780_KR7011780004_KOSPI_04,4,2026-01-19,139700.0,16.18,NEVER_WINNER,,,2026-01-19,2026-08-14,-21.259843,2026-07-29,-23.478883,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-16.11,145
011790,SKC,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_011790_KR7011790003_KOSPI_01,1,2024-06-03,137136.0,37.08,RECOVERY,2024-06-10,4.0,2024-06-03,2024-06-07,-0.13709,2024-06-03,-3.289435,2024-06-04,LOSS_GUARD_CLOSE_LE_NEG_15,21.11,15
011790,SKC,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_011790_KR7011790003_KOSPI_02,2,2025-01-31,141554.0,30.27,RECOVERY,2026-05-07,308.0,2025-01-31,2026-05-06,-42.895291,2025-05-23,-42.961697,2025-05-23,EXIT4_SCORE_DRAWDOWN_GE_15,-1.95,313
011790,SKC,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_011790_KR7011790003_KOSPI_03,3,2025-11-03,121909.0,51.26,RECOVERY,2026-05-06,123.0,2025-11-03,2026-05-04,-32.151031,2026-03-04,-32.151031,2026-03-04,LOSS_GUARD_CLOSE_LE_NEG_15,5.73,132
012330,현대모비스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_012330_KR7012330007_KOSPI_01,1,2024-04-01,257500.0,23.5,RECOVERY,2025-07-08,306.0,2024-04-01,2025-07-07,-20.776699,2024-08-05,-22.135922,2024-08-05,LOSS_GUARD_CLOSE_LE_NEG_15,9.13,326
012330,현대모비스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_012330_KR7012330007_KOSPI_02,2,2025-06-23,285000.0,86.32,RECOVERY,2025-12-04,112.0,2025-06-23,2025-12-03,-1.578947,2025-06-23,-2.45614,2025-06-23,EXIT4_SCORE_DRAWDOWN_GE_15,39.47,184
012450,한화에어로스페이스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_012450_KR7012450003_KOSPI_01,1,2021-05-31,48282.0,23.42,RECOVERY,2022-03-07,189.0,2021-05-31,2022-03-04,-14.659708,2021-11-11,-15.295555,2021-11-11,EXIT4_SCORE_DRAWDOWN_GE_15,9.07,199
012510,더존비즈온,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_012510_KR7012510004_KOSPI_01,1,2021-09-23,107500.0,45.12,RECOVERY,2026-06-01,1145.0,2021-09-23,2026-05-29,-76.27907,2023-07-26,-76.55814,2023-07-27,LOSS_GUARD_CLOSE_LE_NEG_15,11.63,1147
012510,더존비즈온,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_012510_KR7012510004_KOSPI_02,2,2024-04-15,57600.0,25.0,RECOVERY,2024-06-11,37.0,2024-04-15,2024-06-10,-10.243056,2024-05-10,-11.979167,2024-05-13,EXIT4_SCORE_DRAWDOWN_GE_15,-0.87,47
012630,HDC,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_012630_KR7012630000_KOSPI_01,1,2024-02-05,8510.0,197.88,RECOVERY,2024-08-13,128.0,2024-02-05,2024-08-12,-9.518214,2024-03-15,-10.458284,2024-03-13,EXIT4_SCORE_DRAWDOWN_GE_15,125.5,397
012750,에스원,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_012750_KR7012750006_KOSPI_01,1,2024-12-02,63000.0,38.1,RECOVERY,2025-08-12,168.0,2024-12-02,2025-08-11,-10.15873,2025-01-02,-10.793651,2025-01-02,NO_PROGRESSED_BEFORE_CUTOFF,21.43,212
013030,하이록코리아,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_013030_KR7013030002_KOSDAQ_01,1,2022-08-22,24700.0,24.09,RECOVERY,2023-07-06,216.0,2022-08-22,2023-07-05,-23.279352,2022-10-25,-24.089069,2022-10-25,LOSS_GUARD_CLOSE_LE_NEG_15,9.31,229
013030,하이록코리아,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_013030_KR7013030002_KOSDAQ_02,2,2026-04-13,42200.0,13.98,NEVER_WINNER,,,2026-04-13,2026-08-14,-30.687204,2026-07-29,-34.71564,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-29.03,89
013120,동원개발,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_013120_KR7013120001_KOSDAQ_01,1,2021-06-07,6490.0,6.93,NEVER_WINNER,,,2021-06-07,2026-08-14,-69.029276,2026-07-29,-70.431433,2026-07-29,EXIT4_SCORE_DRAWDOWN_GE_15,-67.03,1276
014620,성광벤드,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_014620_KR7014620009_KOSDAQ_01,1,2021-05-03,10800.0,63.43,RECOVERY,2022-08-10,315.0,2021-05-03,2022-08-09,-30.277778,2022-01-27,-32.037037,2022-01-28,LOSS_GUARD_CLOSE_LE_NEG_15,21.3,362
014620,성광벤드,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_014620_KR7014620009_KOSDAQ_02,2,2022-08-01,11200.0,57.59,RECOVERY,2022-08-10,7.0,2022-08-01,2022-08-09,1.785714,2022-08-05,0.0,2022-08-01,EXIT4_SCORE_DRAWDOWN_GE_15,16.96,54
014620,성광벤드,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_014620_KR7014620009_KOSDAQ_03,3,2024-08-05,14220.0,128.55,RECOVERY,2024-11-20,70.0,2024-08-05,2024-11-19,-12.939522,2024-08-05,-19.7609,2024-08-05,EXIT4_SCORE_DRAWDOWN_GE_15,63.85,162
014680,한솔케미칼,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_014680_KR7014680003_KOSPI_01,1,2025-09-01,175000.0,36.29,RECOVERY,2025-09-22,15.0,2025-09-01,2025-09-19,-8.857143,2025-09-01,-9.371429,2025-09-01,EXIT4_SCORE_DRAWDOWN_GE_15,20.86,56
014830,유니드,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_014830_KR7014830004_KOSPI_01,1,2024-04-08,87100.0,36.28,RECOVERY,2024-05-07,18.0,2024-04-08,2024-05-03,-6.544202,2024-04-22,-7.692308,2024-04-22,LOSS_GUARD_CLOSE_LE_NEG_15,21.47,46
014830,유니드,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_014830_KR7014830004_KOSPI_02,2,2025-04-28,88700.0,14.54,NEVER_WINNER,,,2025-04-28,2026-08-14,-35.062007,2026-07-29,-37.091319,2026-07-29,LOSS_GUARD_CLOSE_LE_NEG_15,-30.89,321
014830,유니드,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_014830_KR7014830004_KOSPI_03,3,2026-04-27,93800.0,4.69,NEVER_WINNER,,,2026-04-27,2026-08-14,-38.592751,2026-07-29,-40.511727,2026-07-29,LOSS_GUARD_CLOSE_LE_NEG_15,-34.65,79
015360,INVENI,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_015360_KR7015360001_KOSPI_01,1,2024-10-28,10200.0,32.94,RECOVERY,2025-07-08,168.0,2024-10-28,2025-07-07,-10.784314,2025-04-09,-11.764706,2025-03-31,EXIT4_SCORE_DRAWDOWN_GE_15,14.51,188
015750,성우하이텍,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_015750_KR7015750003_KOSDAQ_01,1,2023-04-03,7410.0,44.26,RECOVERY,2023-04-10,5.0,2023-04-03,2023-04-07,7.017544,2023-04-04,-0.269906,2023-04-03,EXIT4_SCORE_DRAWDOWN_GE_15,15.25,21
015750,성우하이텍,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_015750_KR7015750003_KOSDAQ_02,2,2025-12-15,6950.0,22.73,RECOVERY,2026-01-16,21.0,2025-12-15,2026-01-15,-7.194245,2026-01-08,-7.194245,2026-01-08,LOSS_GUARD_CLOSE_LE_NEG_15,7.19,28
015760,한국전력,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_015760_KR7015760002_KOSPI_01,1,2024-02-05,20400.0,24.75,RECOVERY,2024-02-26,13.0,2024-02-05,2024-02-23,-0.980392,2024-02-05,-2.401961,2024-02-05,EXIT4_SCORE_DRAWDOWN_GE_15,11.76,33
015860,일진홀딩스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_015860_KR7015860000_KOSPI_01,1,2025-08-04,6030.0,37.81,RECOVERY,2025-11-03,59.0,2025-08-04,2025-10-31,-11.276949,2025-09-26,-13.764511,2025-08-20,EXIT4_SCORE_DRAWDOWN_GE_15,12.94,102
016360,삼성증권,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_016360_KR7016360000_KOSPI_01,1,2024-07-08,42950.0,279.51,RECOVERY,2025-04-30,197.0,2024-07-08,2025-04-29,-6.169965,2024-08-05,-8.032596,2024-08-05,EXIT4_SCORE_DRAWDOWN_GE_15,141.21,479
016580,환인제약,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_016580_KR7016580003_KOSPI_01,1,2022-12-19,17800.0,0.0,NEVER_WINNER,,,2022-12-19,2026-08-14,-48.146067,2026-06-26,-48.539326,2026-06-26,LOSS_GUARD_CLOSE_LE_NEG_15,-44.72,896
016590,신대양제지,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_016590_KR7016590002_KOSPI_01,1,2021-05-24,9010.0,75.36,RECOVERY,2025-06-09,985.0,2021-05-24,2025-06-05,-45.449501,2024-08-05,-46.72586,2024-08-05,EXIT4_SCORE_DRAWDOWN_GE_15,14.98,1020
017670,SK텔레콤,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017670_KR7017670001_KOSPI_01,1,2021-08-17,52796.0,67.82,RECOVERY,2026-01-23,1061.0,2021-08-17,2026-01-22,-17.51269,2023-07-07,-17.986211,2023-07-10,NO_EXIT_BEFORE_CUTOFF,43.95,1094
017800,현대엘리베이터,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017800_KR7017800004_KOSPI_01,1,2021-05-24,51400.0,78.6,RECOVERY,2025-04-11,954.0,2021-05-24,2025-04-10,-57.490272,2022-10-13,-57.490272,2022-10-13,LOSS_GUARD_CLOSE_LE_NEG_15,47.67,1090
017800,현대엘리베이터,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017800_KR7017800004_KOSPI_02,2,2023-07-03,39700.0,26.95,RECOVERY,2023-08-23,36.0,2023-07-03,2023-08-22,-1.63728,2023-07-06,-4.282116,2023-07-05,EXIT4_SCORE_DRAWDOWN_GE_15,12.72,45
017810,풀무원,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017810_KR7017810003_KOSPI_01,1,2022-04-25,18150.0,6.45,NEVER_WINNER,,,2022-04-25,2026-08-14,-52.561983,2026-07-30,-55.371901,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-49.15,1058
017810,풀무원,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017810_KR7017810003_KOSPI_02,2,2024-06-17,17610.0,9.71,NEVER_WINNER,,,2024-06-17,2026-08-14,-51.107325,2026-07-30,-54.003407,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-47.59,531
017810,풀무원,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017810_KR7017810003_KOSPI_03,3,2025-03-04,17420.0,7.06,NEVER_WINNER,,,2025-03-04,2026-08-14,-50.574053,2026-07-30,-53.501722,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-47.01,360
017940,E1,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017940_KR7017940008_KOSPI_01,1,2023-06-05,50700.0,26.82,RECOVERY,2023-08-14,49.0,2023-06-05,2023-08-11,-2.859961,2023-07-07,-3.353057,2023-07-07,EXIT3_PROGRESSED_TO_TRANSITION,14.6,85
017940,E1,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017940_KR7017940008_KOSPI_02,2,2025-06-16,78000.0,28.21,RECOVERY,2025-07-09,17.0,2025-06-16,2025-07-08,-1.282051,2025-06-18,-2.051282,2025-06-18,NO_PROGRESSED_BEFORE_CUTOFF,12.31,31
017960,한국카본,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017960_KR7017960006_KOSPI_01,1,2023-07-24,13900.0,21.8,RECOVERY,2025-02-25,385.0,2023-07-24,2025-02-24,-32.302158,2024-12-09,-32.374101,2024-12-09,LOSS_GUARD_CLOSE_LE_NEG_15,7.7,404
017960,한국카본,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017960_KR7017960006_KOSPI_02,2,2024-08-19,12360.0,20.87,RECOVERY,2025-01-22,103.0,2024-08-19,2025-01-21,-23.867314,2024-12-09,-23.94822,2024-12-09,LOSS_GUARD_CLOSE_LE_NEG_15,8.33,118
017960,한국카본,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017960_KR7017960006_KOSPI_03,3,2025-01-20,13440.0,23.66,RECOVERY,2025-02-19,18.0,2025-01-20,2025-02-18,-2.380952,2025-02-10,-2.827381,2025-02-10,EXIT4_SCORE_DRAWDOWN_GE_15,8.85,21
018250,애경산업,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_018250_KR7018250001_KOSPI_01,1,2023-07-10,26200.0,3.82,NEVER_WINNER,,,2023-07-10,2026-08-14,-60.687023,2026-06-26,-61.374046,2026-06-26,LOSS_GUARD_CLOSE_LE_NEG_15,-57.29,759
018250,애경산업,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_018250_KR7018250001_KOSPI_02,2,2024-05-27,24050.0,10.81,NEVER_WINNER,,,2024-05-27,2026-08-14,-57.172557,2026-06-26,-57.920998,2026-06-26,LOSS_GUARD_CLOSE_LE_NEG_15,-53.47,545
018260,삼성에스디에스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_018260_KR7018260000_KOSPI_01,1,2023-09-04,142000.0,22.54,RECOVERY,2023-12-11,65.0,2023-09-04,2023-12-08,-9.295775,2023-10-26,-9.71831,2023-10-24,LOSS_GUARD_CLOSE_LE_NEG_15,10.7,136
018260,삼성에스디에스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_018260_KR7018260000_KOSPI_02,2,2025-06-23,171000.0,23.98,RECOVERY,2026-05-15,219.0,2025-06-23,2026-05-14,-14.678363,2025-09-02,-15.964912,2025-09-03,NO_EXIT_BEFORE_CUTOFF,10.53,221
018290,브이티,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_018290_KR7018290007_KOSDAQ_01,1,2023-08-07,9910.0,120.48,RECOVERY,2023-08-14,5.0,2023-08-07,2023-08-11,-1.816347,2023-08-09,-5.348133,2023-08-09,EXIT3_PROGRESSED_TO_TRANSITION,54.39,102
018310,삼목에스폼,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_018310_KR7018310003_KOSDAQ_01,1,2025-06-16,22300.0,5.83,NEVER_WINNER,,,2025-06-16,2026-08-14,-43.408072,2026-07-29,-43.632287,2026-07-29,LOSS_GUARD_CLOSE_LE_NEG_15,-39.42,291
018670,SK가스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_018670_KR7018670000_KOSPI_01,1,2021-06-14,128500.0,43.97,RECOVERY,2021-09-10,63.0,2021-06-14,2021-09-09,-13.229572,2021-08-19,-15.175097,2021-08-23,EXIT4_SCORE_DRAWDOWN_GE_15,19.07,77
018670,SK가스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_018670_KR7018670000_KOSPI_02,2,2023-06-05,128000.0,36.48,RECOVERY,2023-09-19,74.0,2023-06-05,2023-09-18,-6.40625,2023-07-13,-7.96875,2023-07-26,EXIT4_SCORE_DRAWDOWN_GE_15,16.33,99
020000,한섬,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_020000_KR7020000006_KOSPI_01,1,2021-04-05,39650.0,29.13,RECOVERY,2021-05-10,24.0,2021-04-05,2021-05-07,1.387137,2021-04-08,0.0,2021-04-05,EXIT4_SCORE_DRAWDOWN_GE_15,11.98,34
020000,한섬,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_020000_KR7020000006_KOSPI_02,2,2026-02-19,21050.0,29.69,RECOVERY,2026-03-19,19.0,2026-02-19,2026-03-18,-0.23753,2026-02-19,-3.087886,2026-02-19,NO_EXIT_BEFORE_CUTOFF,6.41,32
020150,롯데에너지머티리얼즈,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_020150_KR7020150009_KOSPI_01,1,2026-04-13,48600.0,70.99,RECOVERY,2026-04-22,7.0,2026-04-13,2026-04-21,-5.349794,2026-04-14,-7.201646,2026-04-14,EXIT4_SCORE_DRAWDOWN_GE_15,19.55,24
021240,코웨이,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_021240_KR7021240007_KOSPI_01,1,2021-05-31,81200.0,29.19,RECOVERY,2025-05-13,968.0,2021-05-31,2025-05-12,-50.369458,2023-08-03,-51.231527,2023-07-26,LOSS_GUARD_CLOSE_LE_NEG_15,8.74,983
021240,코웨이,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_021240_KR7021240007_KOSPI_02,2,2024-02-05,58300.0,22.47,RECOVERY,2024-08-29,139.0,2024-02-05,2024-08-28,-11.835334,2024-03-06,-14.922813,2024-03-06,EXIT4_SCORE_DRAWDOWN_GE_15,7.72,181
021240,코웨이,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_021240_KR7021240007_KOSPI_03,3,2026-05-18,94600.0,7.51,NEVER_WINNER,,,2026-05-18,2026-08-14,-10.147992,2026-07-09,-12.156448,2026-06-24,NO_PROGRESSED_BEFORE_CUTOFF,1.37,66
023160,태광,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_023160_KR7023160005_KOSDAQ_01,1,2021-05-10,12350.0,63.56,RECOVERY,2022-08-10,311.0,2021-05-10,2022-08-09,-22.91498,2022-02-15,-24.453441,2022-02-17,LOSS_GUARD_CLOSE_LE_NEG_15,27.13,345
023160,태광,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_023160_KR7023160005_KOSDAQ_02,2,2021-06-07,11800.0,20.34,RECOVERY,2022-06-29,262.0,2021-06-07,2022-06-28,-19.322034,2022-02-15,-20.932203,2022-02-17,EXIT4_SCORE_DRAWDOWN_GE_15,-0.42,276
023160,태광,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_023160_KR7023160005_KOSDAQ_03,3,2025-01-13,19690.0,23.16,RECOVERY,2025-01-21,6.0,2025-01-13,2025-01-20,3.351955,2025-01-13,-1.472829,2025-01-13,EXIT4_SCORE_DRAWDOWN_GE_15,6.15,17
023410,유진기업,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_023410_KR7023410004_KOSDAQ_01,1,2021-05-03,5760.0,11.11,NEVER_WINNER,,,2021-05-03,2026-08-14,-47.482639,2026-07-29,-48.784722,2026-07-29,LOSS_GUARD_CLOSE_LE_NEG_15,-43.75,1299
023530,롯데쇼핑,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_023530_KR7023530009_KOSPI_01,1,2025-05-19,73900.0,62.38,RECOVERY,2026-02-03,175.0,2025-05-19,2026-02-02,-13.261164,2025-11-05,-15.155616,2025-11-04,EXIT4_SCORE_DRAWDOWN_GE_15,30.85,194
023590,다우기술,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_023590_KR7023590003_KOSPI_01,1,2024-02-05,22200.0,90.77,RECOVERY,2025-05-29,317.0,2024-02-05,2025-05-28,-23.063063,2024-08-05,-24.144144,2024-08-05,LOSS_GUARD_CLOSE_LE_NEG_15,42.34,375
