ticker,first_common_date,last_common_date,lifecycle_interval_count,current_expected_count,candidate_expected_count,baseline_expected_count,raw_observed_count,silent_missing_count,current_nontradable_count,candidate_confirmed_nontrading_count,potential_false_nontradable_count,added_back_date_count,inside_common_lifecycle,added_back_dates_sha256
024890,2010-01-04,2026-08-21,1,4077,4077,4095,4095,0,18,18,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
024900,2010-01-04,2026-08-21,1,4083,4083,4095,4095,0,12,12,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
024910,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
024940,2010-01-04,2026-08-21,1,4083,4083,4095,4095,0,12,12,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
024950,2010-01-04,2026-08-21,1,4030,4030,4095,4095,0,65,65,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025000,2010-01-04,2026-08-21,1,4076,4076,4095,4095,0,19,19,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025270,2010-01-04,2016-08-17,1,1616,1616,1641,1641,0,25,25,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025320,2010-01-04,2026-08-21,1,4079,4079,4095,4095,0,16,16,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025340,2010-01-04,2011-12-27,1,438,438,497,497,0,59,59,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025440,2010-01-04,2026-08-21,1,4016,4016,4095,4095,0,79,79,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025530,2010-01-04,2026-08-21,1,4075,4075,4095,4095,0,20,20,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025540,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025550,2010-01-04,2026-08-21,1,4094,4094,4095,4095,0,1,1,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025560,2010-01-04,2026-08-21,1,4038,4038,4095,4095,0,57,57,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025610,2010-01-04,2012-07-24,1,589,589,639,639,0,50,50,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025620,2010-01-04,2026-08-21,1,3978,3978,4095,4095,0,117,117,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025750,2010-01-04,2026-08-21,1,4074,4074,4095,4095,0,21,21,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025770,2010-01-04,2026-08-21,1,4094,4094,4095,4095,0,1,1,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025820,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025850,2010-01-04,2016-03-14,1,1522,1522,1534,1534,0,12,12,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025860,2010-01-04,2026-08-21,1,4089,4089,4095,4095,0,6,6,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025870,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025880,2010-01-04,2026-08-21,1,4072,4072,4095,4095,0,23,23,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025890,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025900,2010-01-04,2026-08-21,1,4054,4054,4095,4095,0,41,41,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025920,2010-01-04,2013-07-09,1,814,814,877,877,0,63,63,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025950,2010-01-04,2026-08-21,1,4093,4093,4095,4095,0,2,2,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025970,2010-01-04,2011-12-19,1,449,449,491,491,0,42,42,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
025980,2010-01-04,2026-08-21,1,4083,4083,4095,4095,0,12,12,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
026040,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
026150,2010-01-04,2026-08-21,1,4094,4094,4095,4095,0,1,1,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
026180,2010-01-04,2019-07-16,1,2339,2339,2353,2353,0,14,14,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
026220,2010-01-04,2011-11-28,1,397,397,476,476,0,79,79,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
026250,2010-01-04,2013-04-11,1,765,765,817,817,0,52,52,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
026260,2010-01-04,2018-10-10,1,1977,1977,2164,2164,0,187,187,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
026540,2010-01-04,2011-10-13,1,309,309,444,444,0,135,135,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
026870,2010-01-04,2012-11-14,1,704,704,717,717,0,13,13,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
026890,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
026910,2010-01-04,2026-08-21,1,4094,4094,4095,4095,0,1,1,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
026940,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
026960,2010-01-04,2026-08-21,2,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
027040,2010-01-04,2026-08-21,1,4057,4057,4095,4095,0,38,38,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
027050,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
027360,2018-11-21,2026-08-21,1,1902,1902,1902,1902,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
027390,2010-01-04,2020-04-14,1,2504,2504,2538,2538,0,34,34,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
027410,2014-05-19,2026-08-21,1,2980,2980,3009,3009,0,29,29,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
027580,2010-01-04,2026-08-21,1,4081,4081,4095,4095,0,14,14,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
027710,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
027740,2010-01-04,2026-08-21,1,4053,4053,4095,4095,0,42,42,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
027830,2010-01-04,2026-08-21,1,4092,4092,4095,4095,0,3,3,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
027840,2010-01-04,2010-07-13,1,121,121,132,132,0,11,11,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
027970,2010-01-04,2026-08-21,1,4067,4067,4095,4095,0,28,28,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
028040,2010-01-04,2021-04-12,1,2476,2476,2782,2782,0,306,306,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
028050,2010-01-04,2026-08-21,1,4085,4085,4095,4095,0,10,10,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
028080,2010-01-04,2026-08-21,1,4080,4080,4095,4095,0,15,15,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
028090,2010-01-04,2013-05-02,1,809,809,831,831,0,22,22,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
028100,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
028150,2010-01-04,2021-07-15,1,2835,2835,2848,2848,0,13,13,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
028260,2014-12-18,2026-08-21,1,2864,2864,2864,2864,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
028300,2010-01-04,2026-08-21,1,4077,4077,4095,4095,0,18,18,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
028670,2010-01-04,2026-08-21,1,4020,4020,4095,4095,0,75,75,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
029460,2010-01-04,2026-08-21,1,4069,4069,4095,4095,0,26,26,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
029480,2010-01-04,2026-08-21,1,4026,4026,4095,4095,0,69,69,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
029530,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
029780,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
029960,2010-01-04,2025-06-13,1,3793,3793,3804,3804,0,11,11,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
030000,2010-01-04,2026-08-21,1,4084,4084,4095,4095,0,11,11,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
030030,2010-01-04,2011-04-12,1,260,260,319,319,0,59,59,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
030190,2010-01-04,2026-08-21,2,4048,4048,4095,4095,0,47,47,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
030200,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
030210,2010-01-04,2026-08-21,1,4094,4094,4095,4095,0,1,1,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
030270,2010-01-04,2020-05-20,1,2226,2226,2560,2560,0,334,334,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
030350,2010-01-04,2026-08-21,1,3734,3734,4095,4095,0,361,361,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
030390,2010-01-04,2010-05-07,1,63,63,87,87,0,24,24,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
030420,2010-01-04,2011-05-06,1,283,283,336,336,0,53,53,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
030520,2010-01-04,2026-08-21,1,4055,4055,4095,4095,0,40,40,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
030530,2010-01-04,2026-08-21,1,4072,4072,4095,4095,0,23,23,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
030610,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
030720,2010-01-04,2026-08-21,1,4094,4094,4095,4095,0,1,1,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
030790,2010-01-04,2024-05-10,2,2946,2947,3541,3541,0,595,594,1,1,True,51d20129b878938dab61b3692c891a42ca226b22d25dd3a99fe080790aa2e2fd
030960,2010-01-04,2026-08-21,1,4078,4078,4095,4095,0,17,17,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
031210,2025-03-14,2026-08-21,1,352,352,352,352,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
031310,2010-01-04,2026-08-21,1,4094,4094,4095,4095,0,1,1,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
031330,2010-01-04,2026-08-21,1,4092,4092,4095,4095,0,3,3,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
031390,2010-01-04,2021-11-16,1,2871,2871,2930,2930,0,59,59,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
031430,2011-07-14,2026-08-21,1,3710,3710,3713,3713,0,3,3,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
031440,2010-01-04,2026-08-10,2,4072,4072,4087,4087,0,15,15,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
031510,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
031820,2010-01-04,2026-08-21,1,4079,4079,4095,4095,0,16,16,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
031860,2010-01-04,2026-08-21,1,3949,3949,4095,4095,0,146,146,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
031920,2010-01-04,2013-02-26,1,729,729,786,786,0,57,57,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
031950,2010-01-04,2011-06-08,1,304,304,357,357,0,53,53,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
031960,2010-01-04,2010-02-19,1,7,7,34,34,0,27,27,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
031980,2010-01-04,2026-08-21,1,4066,4066,4095,4095,0,29,29,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
031990,2010-01-04,2011-04-12,1,303,303,319,319,0,16,16,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032030,2010-01-04,2010-04-12,1,44,44,69,69,0,25,25,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032040,2010-01-04,2018-10-10,1,1882,1882,2164,2164,0,282,282,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032080,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032190,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032280,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032290,2010-01-04,2011-04-22,1,312,312,327,327,0,15,15,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032300,2020-08-10,2026-08-21,1,1477,1477,1478,1478,0,1,1,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032350,2010-01-04,2026-08-21,1,3961,3961,4095,4095,0,134,134,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032380,2010-01-04,2011-03-02,1,152,152,290,290,0,138,138,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032420,2010-01-04,2015-01-26,1,1143,1143,1256,1256,0,113,113,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032500,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032540,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032560,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032580,2010-01-04,2026-08-21,1,4094,4094,4095,4095,0,1,1,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032620,2010-01-04,2026-08-21,1,4094,4094,4095,4095,0,1,1,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032640,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032680,2010-01-04,2026-08-21,1,4065,4065,4095,4095,0,30,30,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032750,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032790,2010-01-04,2026-08-21,1,3092,3092,4095,4095,0,1003,1003,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032800,2010-01-04,2026-08-21,1,4047,4047,4095,4095,0,48,48,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032820,2010-01-04,2026-08-21,1,4078,4078,4095,4095,0,17,17,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032830,2010-05-12,2026-08-21,1,4006,4006,4006,4006,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032850,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032860,2010-01-04,2026-08-21,1,2981,2981,4095,4095,0,1114,1114,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032930,2010-01-04,2012-01-17,1,478,478,511,511,0,33,33,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032940,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032960,2010-01-04,2026-08-21,1,4079,4079,4095,4095,0,16,16,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
032980,2010-01-04,2026-06-30,1,3700,3700,4059,4059,0,359,359,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033030,2010-01-04,2010-09-24,1,7,7,182,182,0,175,175,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033050,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033100,2010-01-04,2026-08-21,1,4074,4074,4095,4095,0,21,21,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033110,2010-01-04,2021-10-07,1,2525,2525,2903,2903,0,378,378,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033130,2010-01-04,2026-08-21,1,4094,4094,4095,4095,0,1,1,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033160,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033170,2010-11-26,2026-08-21,1,3857,3857,3869,3869,0,12,12,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033180,2010-01-04,2026-01-14,1,3280,3280,3948,3948,0,668,668,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033190,2010-01-04,2010-04-22,1,61,61,77,77,0,16,16,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033200,2010-01-04,2026-08-21,1,4093,4093,4095,4095,0,2,2,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033230,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033240,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033250,2010-01-04,2026-08-21,1,4077,4077,4095,4095,0,18,18,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033260,2010-01-04,2010-04-16,1,60,60,73,73,0,13,13,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033270,2010-01-04,2026-08-21,1,4093,4093,4095,4095,0,2,2,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033280,2010-01-04,2012-09-10,1,551,551,672,672,0,121,121,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033290,2010-01-04,2026-08-21,1,4069,4069,4095,4095,0,26,26,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033310,2010-01-04,2026-08-21,1,4093,4093,4095,4095,0,2,2,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033320,2010-01-04,2026-08-21,1,4094,4094,4095,4095,0,1,1,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033340,2010-01-04,2026-08-21,1,3270,3270,4095,4095,0,825,825,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033430,2010-01-04,2021-09-01,1,2132,2132,2881,2881,0,749,749,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033500,2010-01-04,2026-08-21,1,4081,4081,4095,4095,0,14,14,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033530,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033540,2010-01-04,2026-08-21,1,4049,4049,4095,4095,0,46,46,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033550,2010-01-04,2013-05-06,1,809,810,833,833,0,24,23,1,1,True,d8032431d4c67b1c39da824551d01f1c08f67ae7f8c2f613e170eb2b159a31bb
033560,2011-01-26,2026-08-21,1,3827,3827,3827,3827,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033600,2010-01-04,2021-08-10,1,2497,2497,2866,2866,0,369,369,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033630,2010-01-04,2015-06-30,1,1342,1342,1361,1361,0,19,19,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033640,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033660,2010-01-04,2021-08-26,1,2863,2863,2877,2877,0,14,14,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033780,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033790,2010-01-04,2026-08-21,1,3308,3309,4095,4095,0,787,786,1,1,True,f9c2ea465a3c012fe28328adc581a0d127826ef92deda9ec49c10fea8fb4e872
033830,2010-11-29,2026-08-21,1,3834,3834,3868,3868,0,34,34,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033850,2010-01-04,2011-05-06,1,288,288,336,336,0,48,48,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
033920,2010-01-04,2026-08-21,2,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
034010,2010-01-04,2013-02-20,1,716,716,782,782,0,66,66,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
034020,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
034120,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
034220,2010-01-04,2026-08-21,1,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
034230,2010-01-04,2026-08-21,2,4095,4095,4095,4095,0,0,0,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
034300,2010-01-04,2025-02-21,1,3712,3712,3730,3730,0,18,18,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
034310,2010-01-04,2026-08-21,1,4062,4062,4095,4095,0,33,33,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
034510,2010-01-04,2012-09-24,1,665,665,682,682,0,17,17,0,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
