ticker,name,market,asset_type,cached,cache_last_date,staleness_trading_days,freshness,completed_months,daily_rows,has_future,has_dup,is_unsorted,raw_ready,feature_ready,score_ready,stage_ready,evaluator_ready,quality_status,error_type,error_message
115570,스타플렉스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
115610,이미지스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
117670,알파칩스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,760,False,False,False,True,False,False,False,False,FEATURE_NOT_READY,,
117730,티로보틱스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
118990,모트렉스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1207,False,False,False,True,True,True,True,True,OK,,
119500,포메탈,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
119610,인터로조,KOSDAQ,COMMON,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
119830,아이텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
119850,지엔씨에너지,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
120240,대정화금,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
121440,골프존홀딩스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
121600,나노신소재,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
121800,비덴트,KOSDAQ,COMMON,True,2025-03-06,376,VERY_STALE,43,406,False,False,False,True,False,False,False,False,STALE_DATA,,
121850,코이즈,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
121890,에스디시스템,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,34,686,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
122310,제노레이,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
122350,삼기,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
122450,KX,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
122640,예스티,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
122690,서진오토모티브,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
122870,와이지엔터테인먼트,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
122990,와이솔,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
123010,알엔티엑스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
123040,엠에스오토텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
123330,제닉,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1221,False,False,False,True,True,True,True,True,OK,,
123410,코리아에프티,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
123420,위메이드플레이,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
123570,이엠넷,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
123750,알톤,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
123840,뉴온,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
123860,아나패스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
124500,아이티센글로벌,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
124560,태웅로직스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
125020,티씨머티리얼즈,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,15,307,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
125210,아모그린텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
125490,한라캐스트,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,12,241,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
126340,비나텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
126600,BGF에코머티리얼즈,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
126640,화신정공,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
126700,하이비젼시스템,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
126730,코칩,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,27,554,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
126880,제이엔케이글로벌,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
127120,제이에스링크,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
127710,아시아경제,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
127980,화인써키트,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,42,851,False,False,False,True,True,True,True,True,OK,,
128540,에코캡,KOSDAQ,COMMON,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
128660,피제이메탈,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
129890,앱코,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1210,False,False,False,True,True,True,True,True,OK,,
129920,대성하이텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,48,973,False,False,False,True,True,True,True,True,OK,,
130500,GH신소재,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
130580,나이스디앤비,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
130740,티피씨글로벌,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
131030,옵투스제약,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
131090,시큐브,KOSDAQ,COMMON,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
131100,티엔엔터테인먼트,KOSDAQ,COMMON,True,2026-07-29,12,VERY_STALE,59,1196,False,False,False,True,True,True,True,True,STALE_DATA,,
131180,딜리,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
131220,대한과학,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
131290,티에스이,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
131370,알서포트,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
131400,이브이첨단소재,KOSDAQ,COMMON,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
131760,파인텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
131970,두산테스나,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
133750,메가엠디,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
134060,이퓨쳐,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
134580,탑코미디어,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
136150,원일티엔아이,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,15,311,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
136410,아셈스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,54,1107,False,False,False,True,True,True,True,True,OK,,
136480,하림,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
136540,윈스테크넷,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
137080,나래나노텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,54,1106,False,False,False,True,True,True,True,True,OK,,
137400,피엔티,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
137940,넥스트아이,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
137950,제이씨케미칼,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
138070,신진에스엠,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
138080,오이솔루션,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
138360,앤로보틱스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,43,865,False,False,False,True,True,True,True,True,OK,,
138610,나이벡,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
139670,키네마스터,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
140070,서플러스글로벌,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
140410,메지온,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
140430,카티스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,27,555,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
140520,대창스틸,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
140670,알에스오토메이션,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
140860,파크시스템스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
141000,비아트론,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
141080,리가켐바이오,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
142210,유니트론텍,KOSDAQ,COMMON,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
142280,녹십자엠에스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
142760,모아라이프플러스,KOSDAQ,COMMON,True,2026-08-06,6,VERY_STALE,60,1216,False,False,False,True,True,True,True,True,STALE_DATA,,
143160,아이디스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
143240,사람인,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
143540,영우디에스피,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
144510,지씨셀,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
144960,뉴파워프라즈마,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
145020,휴젤,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,128,2608,False,False,False,True,True,True,True,True,OK,,
145170,노브랜드,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,27,543,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
146060,율촌,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,35,712,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
146320,비씨엔씨,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,53,1090,False,False,False,True,True,True,True,True,OK,,
147760,피엠티,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
147830,제룡산업,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
148150,세경하이테크,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
148250,알엔투테크놀로지,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1221,False,False,False,True,True,True,True,True,OK,,
148780,비큐AI,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
148930,에이치와이티씨,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,48,981,False,False,False,True,True,True,True,True,OK,,
149950,아바텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
149980,하이로닉,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
150900,파수AI,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
151860,KG에코솔루션,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1221,False,False,False,True,True,True,True,True,OK,,
153460,네이블,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
153490,우리이앤엘하루틴,KOSDAQ,COMMON,True,2026-07-28,13,VERY_STALE,59,1209,False,False,False,True,True,True,True,True,STALE_DATA,,
153710,옵티팜,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
153890,져스텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,2,34,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
154030,아시아종묘,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
154040,다산솔루에타,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
155650,와이엠씨,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
156100,엘앤케이바이오,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
158430,아톤,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1214,False,False,False,True,True,True,True,True,OK,,
159010,아스플로,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,58,1189,False,False,False,True,True,True,True,True,OK,,
159580,제로투세븐,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
159910,에코글로우,KOSDAQ,PREFERRED,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
160190,하이젠알앤엠,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,26,518,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
160550,NEW,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
160980,싸이맥스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
161580,필옵틱스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
162300,신스틸,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,44,888,False,False,False,True,True,True,True,True,OK,,
163280,에어레인,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,21,430,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
163730,핑거,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
166090,하나머티리얼즈,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
166480,코아스템켐온,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
168330,내츄럴엔도텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,59,1208,False,False,False,True,True,True,True,True,OK,,
168360,펨트론,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,45,909,False,False,False,True,True,True,True,True,OK,,
169330,엠브레인,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
170030,현대공업,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
170790,파이오링크,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
170920,엘티씨,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
171010,램테크놀러지,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
171090,선익시스템,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
171120,라이온켐텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
172670,에이엘티,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,37,742,False,False,False,True,True,True,True,True,OK,,
173130,오파스넷,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
173940,에프엔씨엔터,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
174900,앱클론,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
175140,아고스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
175250,아이큐어,KOSDAQ,COMMON,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
176750,듀켐바이오,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
177350,베셀,KOSDAQ,COMMON,True,2026-07-23,16,VERY_STALE,59,1167,False,False,False,True,True,True,True,True,STALE_DATA,,
177830,파버나인,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
177900,쓰리에이로직스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,20,398,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
178320,서진시스템,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1218,False,False,False,True,True,True,True,True,OK,,
178780,일월지엠엘,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,19,385,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
179290,엠아이텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
179530,애드바이오텍,KOSDAQ,COMMON,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
179900,유티아이,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
180400,DXVX,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,41,825,False,False,False,True,True,True,True,True,OK,,
182360,큐브엔터,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
182400,엔케이젠바이오텍코리아,KOSDAQ,COMMON,True,2026-02-13,130,VERY_STALE,54,1101,False,False,False,True,True,True,True,True,STALE_DATA,,
183300,코미코,KOSDAQ,COMMON,True,2026-07-28,13,VERY_STALE,59,1209,False,False,False,True,True,True,True,True,STALE_DATA,,
183490,엔지켐생명과학,KOSDAQ,COMMON,True,2026-03-23,104,VERY_STALE,55,1123,False,False,False,True,True,True,True,True,STALE_DATA,,
184230,SGA솔루션즈,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
185490,아이진,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
186230,그린플러스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
187220,디티앤씨,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
187270,신화콘텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
187420,HLB제넥스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
187660,페니트리움바이오,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
187790,나노,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,961,False,False,False,True,False,False,False,False,FEATURE_NOT_READY,,
187870,디바이스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
188040,바이오포트,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,15,306,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
188260,세니젠,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,33,677,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
189300,인텔리안테크,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
189330,씨이랩,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
