ticker,name,market,asset_type,reference_market_date,status,cache_existed_before,cache_first_date_before,cache_last_date_before,fetch_start_date,fetch_end_date,fetched_row_count,cache_first_date_after,cache_last_date_after,total_row_count_after,completed_month_count_after,retry_count,error_type,error_message
003080,SB성보,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003090,대웅,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003120,일성아이에스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1219,2021-08-17,2026-08-14,1219,60,0,,
003160,디아이,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003200,일신방직,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1216,2021-08-17,2026-08-14,1216,60,0,,
003220,대원제약,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003230,삼양식품,KOSPI,COMMON,2026-08-14,UPDATED,True,2014-05-26,2025-12-30,2025-12-25,2026-08-14,155,2014-05-26,2026-08-14,3000,147,0,,
003240,태광산업,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003280,흥아해운,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1201,2021-09-15,2026-08-14,1201,59,0,,
003300,한일홀딩스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003350,한국화장품제조,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003460,유화증권,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003470,유안타증권,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003480,한진중공업홀딩스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003490,대한항공,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003520,영진약품,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003530,한화투자증권,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003540,대신증권,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003550,LG,KOSPI,COMMON,2026-08-14,UPDATED,True,2014-05-26,2026-02-27,2026-02-22,2026-08-14,119,2014-05-26,2026-08-14,2982,147,0,,
003570,SNT다이내믹스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003580,HLB글로벌,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003610,방림,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1210,2021-08-17,2026-08-14,1210,60,0,,
003620,KG모빌리티,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,784,2023-04-28,2026-08-14,784,40,0,,
003650,미창석유,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003670,포스코퓨처엠,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003680,한성기업,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1221,2021-08-17,2026-08-14,1221,60,0,,
003690,코리안리,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003720,삼영,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003780,진양산업,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003830,대한화섬,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003850,보령,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
003920,남양유업,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1213,2021-08-17,2026-08-14,1213,60,0,,
003960,사조대림,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004000,롯데정밀화학,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004020,현대제철,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004060,SG세계물산,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004080,신흥,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004090,한국석유,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004100,태양금속,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004140,동방,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004150,한솔홀딩스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004170,신세계,KOSPI,COMMON,2026-08-14,UPDATED,True,2014-05-26,2025-12-30,2025-12-25,2026-08-14,155,2014-05-26,2026-08-14,3000,147,0,,
004250,NPC,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004270,남성,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1221,2021-08-17,2026-08-14,1221,60,0,,
004310,현대약품,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1207,2021-08-17,2026-08-14,1207,60,0,,
004360,세방,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004370,농심,KOSPI,COMMON,2026-08-14,UPDATED,True,2014-05-26,2025-12-30,2025-12-25,2026-08-14,155,2014-05-26,2026-08-14,3000,147,0,,
004380,삼익THK,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004410,서울식품,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004430,송원산업,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004440,삼일씨엔에스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004450,삼화왕관,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004490,세방전지,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004540,깨끗한나라,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004560,현대비앤지스틸,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004690,삼천리,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004700,조광피혁,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004710,한솔테크닉스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004720,팜젠사이언스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004770,써니전자,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004800,효성,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1200,2021-08-17,2026-08-14,1200,60,0,,
004830,덕성,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1221,2021-08-17,2026-08-14,1221,60,0,,
004840,DRB동일,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004870,티웨이홀딩스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004890,동일산업,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1210,2021-08-17,2026-08-14,1210,60,0,,
004910,조광페인트,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004920,씨아이테크,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004960,한신공영,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004970,신라교역,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004980,성신양회,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
004990,롯데지주,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
005010,휴스틸,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1209,2021-08-17,2026-08-14,1209,60,0,,
005030,부산주공,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,413,2021-08-17,2025-03-06,413,23,0,,
005070,코스모신소재,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
005090,SGC에너지,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
005110,한창,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,634,2021-08-17,2025-03-06,634,34,0,,
005180,빙그레,KOSPI,COMMON,2026-08-14,UPDATED,True,2014-05-26,2025-12-30,2025-12-25,2026-08-14,155,2014-05-26,2026-08-14,3000,147,0,,
005250,녹십자홀딩스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
005300,롯데칠성,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
005320,온타이드,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1221,2021-08-17,2026-08-14,1221,60,0,,
005360,모나미,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1221,2021-08-17,2026-08-14,1221,60,0,,
005380,현대차,KOSPI,COMMON,2026-08-14,UPDATED,True,2014-05-26,2026-02-27,2026-02-22,2026-08-14,119,2014-05-26,2026-08-14,3000,147,0,,
005420,코스모화학,KOSPI,COMMON,2026-08-14,FAILED,False,,,2021-08-14,2026-08-14,1222,,,0,0,3,MarketDataError,OHLC 가격 관계가 깨진 거래일이 있습니다: [Timestamp('2022-02-04 00:00:00')]
005430,한국공항,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
005440,현대지에프홀딩스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1193,2021-08-17,2026-08-14,1193,59,0,,
005490,POSCO홀딩스,KOSPI,COMMON,2026-08-14,UPDATED,True,2014-05-26,2026-02-27,2026-02-22,2026-08-14,119,2014-05-26,2026-08-14,3000,147,0,,
005500,삼진제약,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
005610,삼립,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
005680,삼영전자,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
005690,파미셀,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
005720,넥센,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
005740,크라운해태홀딩스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
005750,대림바스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
005800,신영와코루,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1217,2021-08-17,2026-08-14,1217,60,0,,
005810,풍산홀딩스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
005820,원림,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
005830,DB손해보험,KOSPI,COMMON,2026-08-14,UPDATED,True,2014-05-26,2025-12-30,2025-12-25,2026-08-14,155,2014-05-26,2026-08-14,3000,147,0,,
005850,에스엘,KOSPI,COMMON,2026-08-14,UPDATED,True,2014-05-26,2025-12-30,2025-12-25,2026-08-14,155,2014-05-26,2026-08-14,2968,146,0,,
005870,휴니드,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
005880,대한해운,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
005930,삼성전자,KOSPI,COMMON,2026-08-14,SKIPPED_FRESH,True,2014-05-26,2026-08-14,,,0,2014-05-26,2026-08-14,2997,147,0,,
005940,NH투자증권,KOSPI,COMMON,2026-08-14,UPDATED,True,2014-05-26,2025-12-30,2025-12-25,2026-08-14,155,2014-05-26,2026-08-14,3000,147,0,,
005950,이수화학,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1201,2021-08-17,2026-08-14,1201,60,0,,
005960,동부건설,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
006040,동원산업,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1218,2021-08-17,2026-08-14,1218,60,0,,
006060,화승인더,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
006090,사조오양,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
006110,삼아알미늄,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
006120,SK디스커버리,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
006200,한국전자홀딩스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1221,2021-08-17,2026-08-14,1221,60,0,,
006220,제주은행,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
006260,LS,KOSPI,COMMON,2026-08-14,UPDATED,True,2014-05-26,2025-12-30,2025-12-25,2026-08-14,155,2014-05-26,2026-08-14,3000,147,0,,
006280,녹십자,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
006340,대원전선,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
006360,GS건설,KOSPI,COMMON,2026-08-14,UPDATED,True,2014-05-26,2025-12-30,2025-12-25,2026-08-14,155,2014-05-26,2026-08-14,3000,147,0,,
006370,대구백화점,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
006380,카프로,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,607,2021-08-17,2025-03-06,607,32,0,,
006400,삼성SDI,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
006490,프리티,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1218,2021-08-17,2026-08-10,1218,60,0,,
006570,대림통상,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
006650,대한유화,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
006660,삼성공조,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
006740,블루산업개발,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1214,2021-08-17,2026-08-04,1214,60,0,,
006800,미래에셋증권,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
006840,AK홀딩스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
006880,신송홀딩스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
006890,태경케미컬,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
006980,우성,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
007070,GS리테일,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1205,2021-08-17,2026-08-14,1205,60,0,,
007110,일신석재,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1221,2021-08-17,2026-08-14,1221,60,0,,
007120,미래아이앤지,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1207,2021-08-17,2026-08-14,1207,60,0,,
007160,사조산업,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
007210,벽산,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
007280,한국특강,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
007310,오뚜기,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
007340,DN오토모티브,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1215,2021-08-17,2026-08-14,1215,60,0,,
007460,에이프로젠,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1191,2021-08-17,2026-08-14,1191,60,0,,
007540,샘표,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
007570,일양약품,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
007590,동방아그로,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
007610,선도전기,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,222,2021-08-17,2026-08-14,222,14,0,,
007660,이수페타시스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
007690,국도화학,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
007700,F&F홀딩스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
007810,코리아써키트,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
007860,서연,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
007980,TP,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
008040,사조동아원,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1218,2021-08-17,2026-08-10,1218,60,0,,
008060,대덕,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
008250,이건산업,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
008260,NI스틸,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
008350,남선알미늄,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
008420,문배철강,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
008490,서흥,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
008600,윌비스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1123,2021-08-17,2026-03-23,1123,56,0,,
008700,아남전자,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
008730,율촌화학,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
008770,호텔신라,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
008870,금비,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
008930,한미사이언스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
008970,KBI동양철관,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
009070,KCTC,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
009140,경인전자,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
009150,삼성전기,KOSPI,COMMON,2026-08-14,UPDATED,True,2014-05-26,2026-02-27,2026-02-22,2026-08-14,119,2014-05-26,2026-08-14,3000,147,0,,
009160,SIMPAC,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
009180,한솔로지스틱스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
009190,대양금속,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1217,2021-08-17,2026-08-14,1217,60,0,,
009200,무림페이퍼,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
009240,한샘,KOSPI,COMMON,2026-08-14,UPDATED,True,2014-05-26,2025-12-30,2025-12-25,2026-08-14,155,2014-05-26,2026-08-14,3000,147,0,,
009270,신원,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
009290,광동제약,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
009310,참엔지니어링,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1096,2021-08-17,2026-03-11,1096,56,0,,
009320,아진전자부품,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
009410,태영건설,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1069,2021-08-17,2026-08-14,1069,54,0,,
009420,한올바이오파마,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
009440,KC그린홀딩스,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,876,2021-08-17,2025-03-19,876,44,0,,
009450,경동나비엔,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
009460,한창제지,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
009470,삼화전기,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
009540,HD한국조선해양,KOSPI,COMMON,2026-08-14,CREATED,False,,,2021-08-14,2026-08-14,1222,2021-08-17,2026-08-14,1222,60,0,,
