ticker,name,market,isu_cd,control_trade_id,control_trade_sequence,entry_signal_date,entry_signal_information_date,entry_execution_date,entry_open,identity_effective_from,identity_effective_to,v2_exit_reason,v2_exit_category,v2_exit_signal_date,v2_exit_execution_date,v2_exit_price,v2_terminal_return,v2_mfe,v2_mae,v2_holding_days,v2_trade_status,v2_loss_guard_triggered,v2_giveback,v3_entry_signal_date,v3_entry_execution_date,v3_entry_open,v3_exit_reason,v3_exit_signal_date,v3_exit_execution_date,v3_exit_price,v3_terminal_return,v3_strategy_path_mfe,v3_strategy_path_mae,v3_holding_days,v3_trade_status,v3_fast_state_at_exit,v3_soft_threshold,v3_hard_threshold,v3_exit_mfe_tier,v3_giveback,full_path_raw_mfe,full_path_mfe_cohort,entry_signal_date_match,entry_execution_date_match,entry_open_match,return_delta_v3_minus_v2,improved_worsened_same
001060,JW중외제약,KOSPI,KR7001060003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001060_KR7001060003_KOSPI_02,2,2023-05-12,2023-05-12,2023-05-15,23441.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2023-10-31,2023-11-01,25991.0,10.88,119.67,-7.74,115,REALIZED,False,108.79,2023-05-12,2023-05-15,23441.0,SOFT_EXIT,2023-09-22,2023-09-25,38545.0,64.43,119.67,-7.74,93,REALIZED,SETUP,-20.0,-30.0,MFE_100_TO_200,55.24,119.666396,WINNER_CAPABLE_GE_20,True,True,True,53.55,improved
001060,JW중외제약,KOSPI,KR7001060003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001060_KR7001060003_KOSPI_03,3,2025-11-28,2025-11-28,2025-12-01,26250.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-07-29,2026-07-30,21600.0,-17.71,49.52,-17.9,162,REALIZED,True,67.23,2025-11-28,2025-12-01,26250.0,HARD_EXIT,2026-03-04,2026-03-05,31900.0,21.52,49.52,-4.19,62,REALIZED,TRIGGER,-10.0,-20.0,MFE_20_TO_50,28.0,49.52381,WINNER_CAPABLE_GE_20,True,True,True,39.23,improved
001120,LX인터내셔널,KOSPI,KR7001120005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001120_KR7001120005_KOSPI_01,1,2025-07-04,2025-07-04,2025-07-07,30300.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-06-30,2026-07-01,37050.0,22.28,90.43,-6.11,241,REALIZED,False,68.15,2025-07-04,2025-07-07,30300.0,SOFT_EXIT,2026-03-04,2026-03-05,40500.0,33.66,64.19,-6.11,161,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,30.53,90.429043,WINNER_CAPABLE_GE_20,True,True,True,11.38,improved
001130,대한제분,KOSPI,KR7001130004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001130_KR7001130004_KOSPI_01,1,2021-05-07,2021-05-07,2021-05-10,19250.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-08-17,2021-08-18,16250.0,-15.58,5.45,-16.62,71,REALIZED,True,21.03,2021-05-07,2021-05-10,19250.0,OPEN_AT_CUTOFF,,,,-40.94,5.45,-45.45,1279,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,46.39,5.454545,PRE_WINNER_LT_20,True,True,True,-25.36,worsened
001130,대한제분,KOSPI,KR7001130004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001130_KR7001130004_KOSPI_02,2,2022-04-01,2022-04-01,2022-04-04,18500.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-06-14,2022-06-15,15400.0,-16.76,8.92,-17.57,50,REALIZED,True,25.68,2022-04-01,2022-04-04,18500.0,OPEN_AT_CUTOFF,,,,-38.54,8.92,-43.24,1057,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,47.46,8.918919,PRE_WINNER_LT_20,True,True,True,-21.78,worsened
001230,동국홀딩스,KOSPI,KR7001230002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001230_KR7001230002_KOSPI_01,1,2026-02-27,2026-02-27,2026-03-03,2147.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-06-01,2026-06-02,1730.0,-19.42,24.22,-21.66,41,REALIZED,True,43.64,2026-02-27,2026-03-03,2147.0,HARD_EXIT,2026-05-29,2026-06-01,2040.0,-4.98,24.22,-11.64,40,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,29.2,24.219842,WINNER_CAPABLE_GE_20,True,True,True,14.44,improved
001270,부국증권,KOSPI,KR7001270008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001270_KR7001270008_KOSPI_01,1,2025-05-23,2025-05-23,2025-05-26,35450.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-09-30,2025-10-01,64800.0,82.79,138.65,-5.22,90,REALIZED,False,55.86,2025-05-23,2025-05-26,35450.0,HARD_EXIT,2025-07-28,2025-07-29,53500.0,50.92,120.03,-5.22,45,REALIZED,EXTENDED,-20.0,-30.0,MFE_100_TO_200,69.11,195.06347,WINNER_CAPABLE_GE_20,True,True,True,-31.87,worsened
001390,KG케미칼,KOSPI,KR7001390004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001390_KR7001390004_KOSPI_01,1,2025-11-28,2025-11-28,2025-12-01,5500.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-03-04,2026-03-05,4810.0,-12.55,11.45,-19.0,62,REALIZED,True,24.0,2025-11-28,2025-12-01,5500.0,SOFT_EXIT,2026-05-08,2026-05-11,6110.0,11.09,34.55,-19.0,107,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,23.46,34.545455,WINNER_CAPABLE_GE_20,True,True,True,23.64,improved
001430,세아베스틸지주,KOSPI,KR7001430008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001430_KR7001430008_KOSPI_01,1,2021-04-02,2021-04-02,2021-04-05,18300.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2021-07-31,2021-08-02,31800.0,73.77,99.18,-1.64,84,REALIZED,False,25.41,2021-04-02,2021-04-05,18300.0,HARD_EXIT,2021-08-19,2021-08-20,27050.0,47.81,99.18,-1.64,97,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,51.37,405.464481,WINNER_CAPABLE_GE_20,True,True,True,-25.96,worsened
001440,대한전선,KOSPI,KR7001440007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001440_KR7001440007_KOSPI_01,1,2024-05-03,2024-05-03,2024-05-07,13190.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-09-05,2024-09-06,11090.0,-15.92,58.83,-17.29,86,REALIZED,True,74.75,2024-05-03,2024-05-07,13190.0,SOFT_EXIT,2024-05-31,2024-06-03,16540.0,25.4,58.83,0.0,19,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,33.43,475.435936,WINNER_CAPABLE_GE_20,True,True,True,41.32,improved
001440,대한전선,KOSPI,KR7001440007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001440_KR7001440007_KOSPI_02,2,2025-06-20,2025-06-20,2025-06-23,16160.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-01-31,2026-02-02,28700.0,77.6,88.43,-8.79,152,REALIZED,False,10.83,2025-06-20,2025-06-23,16160.0,HARD_EXIT,2026-03-04,2026-03-05,29500.0,82.55,131.13,-8.79,171,REALIZED,EXTENDED,-20.0,-30.0,MFE_100_TO_200,48.58,369.678218,WINNER_CAPABLE_GE_20,True,True,True,4.95,improved
001450,현대해상,KOSPI,KR7001450006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001450_KR7001450006_KOSPI_01,1,2021-10-22,2021-10-22,2021-10-25,28650.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-11-29,2021-11-30,24350.0,-15.01,0.52,-16.93,27,REALIZED,True,15.53,2021-10-22,2021-10-25,28650.0,SOFT_EXIT,2022-09-02,2022-09-05,31350.0,9.42,24.61,-20.94,216,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,15.19,77.312391,WINNER_CAPABLE_GE_20,True,True,True,24.43,improved
001450,현대해상,KOSPI,KR7001450006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001450_KR7001450006_KOSPI_02,2,2022-06-03,2022-06-03,2022-06-07,31950.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-11-26,2024-11-27,26950.0,-15.65,21.13,-15.65,610,REALIZED,True,36.78,2022-06-03,2022-06-07,31950.0,SOFT_EXIT,2023-05-19,2023-05-22,33950.0,6.26,21.13,-12.05,239,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,14.87,58.998435,WINNER_CAPABLE_GE_20,True,True,True,21.91,improved
001450,현대해상,KOSPI,KR7001450006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001450_KR7001450006_KOSPI_03,3,2025-07-04,2025-07-04,2025-07-07,27350.0,2010-01-04,2026-08-21,NO_PROGRESSED_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,81.9,85.74,-6.76,276,OPEN_AT_CUTOFF,False,3.84,2025-07-04,2025-07-07,27350.0,SOFT_EXIT,2026-02-27,2026-03-03,34000.0,24.31,61.79,-6.76,159,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,37.48,85.740402,WINNER_CAPABLE_GE_20,True,True,True,-57.59,worsened
001460,BYC,KOSPI,KR7001460005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_01,1,2023-03-03,2023-03-03,2023-03-06,55800.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-03-10,2023-03-13,47450.0,-14.96,0.18,-16.31,6,REALIZED,True,15.14,2023-03-03,2023-03-06,55800.0,SOFT_EXIT,2026-02-19,2026-02-20,58700.0,5.2,28.14,-54.21,717,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,22.94,28.136201,WINNER_CAPABLE_GE_20,True,True,True,20.16,improved
001460,BYC,KOSPI,KR7001460005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_02,2,2023-03-17,2023-03-17,2023-03-20,50300.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-04-06,2023-04-07,42350.0,-15.81,3.38,-17.79,15,REALIZED,True,19.19,2023-03-17,2023-03-20,50300.0,SOFT_EXIT,2026-02-05,2026-02-06,51900.0,3.18,26.24,-49.2,700,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,23.06,42.147117,WINNER_CAPABLE_GE_20,True,True,True,18.99,improved
001460,BYC,KOSPI,KR7001460005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_03,3,2024-03-22,2024-03-22,2024-03-25,49100.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-04-18,2024-04-19,41150.0,-16.19,3.26,-17.62,14,REALIZED,True,19.45,2024-03-22,2024-03-25,49100.0,SOFT_EXIT,2026-02-05,2026-02-06,51900.0,5.7,29.33,-47.96,451,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,23.63,45.621181,WINNER_CAPABLE_GE_20,True,True,True,21.89,improved
001500,현대차증권,KOSPI,KR7001500008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001500_KR7001500008_KOSPI_01,1,2024-03-15,2024-03-15,2024-03-18,8549.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-08-05,2024-08-06,7341.0,-14.13,0.62,-16.01,95,REALIZED,True,14.75,2024-03-15,2024-03-18,8549.0,SOFT_EXIT,2025-07-25,2025-07-28,9090.0,6.33,25.51,-39.41,328,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,19.18,74.055445,WINNER_CAPABLE_GE_20,True,True,True,20.46,improved
001500,현대차증권,KOSPI,KR7001500008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001500_KR7001500008_KOSPI_02,2,2025-06-13,2025-06-13,2025-06-16,7560.0,2010-01-04,2026-08-21,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,3.7,96.83,-13.23,291,OPEN_AT_CUTOFF,False,93.13,2025-06-13,2025-06-16,7560.0,SOFT_EXIT,2025-07-25,2025-07-28,9090.0,20.24,41.93,-3.31,31,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,21.69,96.825397,WINNER_CAPABLE_GE_20,True,True,True,16.54,improved
001680,대상,KOSPI,KR7001680008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_01,1,2021-05-28,2021-05-28,2021-05-31,29550.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-08-19,2021-08-20,24500.0,-17.09,2.88,-17.26,59,REALIZED,True,19.97,2021-05-28,2021-05-31,29550.0,OPEN_AT_CUTOFF,,,,-41.39,4.57,-46.26,1281,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,45.96,4.568528,PRE_WINNER_LT_20,True,True,True,-24.3,worsened
001680,대상,KOSPI,KR7001680008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_02,2,2022-04-22,2022-04-22,2022-04-25,26900.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-05-19,2022-05-20,22500.0,-16.36,0.56,-17.47,19,REALIZED,True,16.92,2022-04-22,2022-04-25,26900.0,OPEN_AT_CUTOFF,,,,-35.61,14.87,-40.97,1058,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,50.48,14.869888,PRE_WINNER_LT_20,True,True,True,-19.25,worsened
001680,대상,KOSPI,KR7001680008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_03,3,2024-05-24,2024-05-24,2024-05-27,24350.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-09-04,2024-09-05,20400.0,-16.22,26.9,-16.84,72,REALIZED,True,43.12,2024-05-24,2024-05-27,24350.0,SOFT_EXIT,2024-07-05,2024-07-08,25150.0,3.29,26.9,-6.78,30,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,23.61,26.899384,WINNER_CAPABLE_GE_20,True,True,True,19.51,improved
001680,대상,KOSPI,KR7001680008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_04,4,2025-02-28,2025-02-28,2025-03-04,23950.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-01-07,2026-01-08,20100.0,-16.08,8.98,-16.28,209,REALIZED,True,25.06,2025-02-28,2025-03-04,23950.0,OPEN_AT_CUTOFF,,,,-27.68,8.98,-33.7,360,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,36.66,8.977035,PRE_WINNER_LT_20,True,True,True,-11.6,worsened
001720,신영증권,KOSPI,KR7001720002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001720_KR7001720002_KOSPI_01,1,2024-03-08,2024-03-08,2024-03-11,66700.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-06-30,2025-07-01,122500.0,83.66,112.89,-6.45,317,REALIZED,False,29.23,2024-03-08,2024-03-11,66700.0,SOFT_EXIT,2024-12-06,2024-12-09,74600.0,11.84,28.94,-6.45,184,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,17.1,307.796102,WINNER_CAPABLE_GE_20,True,True,True,-71.82,worsened
001740,SK네트웍스,KOSPI,KR7001740000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001740_KR7001740000_KOSPI_01,1,2021-04-02,2021-04-02,2021-04-05,5700.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-11-30,2021-12-01,4770.0,-16.32,12.46,-17.72,165,REALIZED,True,28.78,2021-04-02,2021-04-05,5700.0,SOFT_EXIT,2023-09-08,2023-09-11,6520.0,14.39,28.6,-35.26,605,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,14.21,184.912281,WINNER_CAPABLE_GE_20,True,True,True,30.71,improved
001740,SK네트웍스,KOSPI,KR7001740000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001740_KR7001740000_KOSPI_02,2,2023-06-16,2023-06-16,2023-06-19,5150.0,2010-01-04,2026-08-21,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,32.23,215.34,-26.12,774,OPEN_AT_CUTOFF,False,183.11,2023-06-16,2023-06-19,5150.0,SOFT_EXIT,2023-09-08,2023-09-11,6520.0,26.6,42.33,-5.53,60,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,15.73,215.339806,WINNER_CAPABLE_GE_20,True,True,True,-5.63,worsened
001800,오리온홀딩스,KOSPI,KR7001800002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001800_KR7001800002_KOSPI_01,1,2021-04-30,2021-04-30,2021-05-03,17450.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-11-30,2021-12-01,14650.0,-16.05,7.45,-16.05,145,REALIZED,True,23.5,2021-04-30,2021-05-03,17450.0,SOFT_EXIT,2025-06-13,2025-06-16,21050.0,20.63,42.41,-24.99,1009,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,21.78,71.633238,WINNER_CAPABLE_GE_20,True,True,True,36.68,improved
001800,오리온홀딩스,KOSPI,KR7001800002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001800_KR7001800002_KOSPI_02,2,2022-08-19,2022-08-19,2022-08-22,15450.0,2010-01-04,2026-08-21,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,65.05,93.85,-15.28,977,OPEN_AT_CUTOFF,False,28.8,2022-08-19,2022-08-22,15450.0,SOFT_EXIT,2025-07-25,2025-07-28,22300.0,44.34,70.55,-15.28,717,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,26.21,93.851133,WINNER_CAPABLE_GE_20,True,True,True,-20.71,worsened
001820,삼화콘덴서,KOSPI,KR7001820000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001820_KR7001820000_KOSPI_01,1,2022-01-21,2022-01-21,2022-01-24,65600.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-02-14,2022-02-15,56400.0,-14.02,2.9,-15.4,14,REALIZED,True,16.92,2022-01-21,2022-01-24,65600.0,HARD_EXIT,2026-06-01,2026-06-02,107000.0,63.11,163.41,-67.23,1063,REALIZED,EXTENDED,-20.0,-30.0,MFE_100_TO_200,100.3,200.0,WINNER_CAPABLE_GE_20,True,True,True,77.13,improved
001820,삼화콘덴서,KOSPI,KR7001820000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001820_KR7001820000_KOSPI_02,2,2025-10-10,2025-10-10,2025-10-13,35400.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-11-17,2025-11-18,29650.0,-16.24,2.12,-16.24,27,REALIZED,True,18.36,2025-10-10,2025-10-13,35400.0,HARD_EXIT,2026-03-03,2026-03-04,45650.0,28.95,93.22,-21.61,96,REALIZED,TRIGGER,-15.0,-25.0,MFE_50_TO_100,64.27,455.932203,WINNER_CAPABLE_GE_20,True,True,True,45.19,improved
001940,KISCO홀딩스,KOSPI,KR7001940006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001940_KR7001940006_KOSPI_01,1,2021-06-04,2021-06-04,2021-06-07,19850.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2021-08-31,2021-09-01,22300.0,12.34,12.85,-5.04,62,REALIZED,False,0.51,2021-06-04,2021-06-07,19850.0,HARD_EXIT,2023-03-14,2023-03-15,20900.0,5.29,32.49,-40.05,439,REALIZED,TRIGGER,-10.0,-20.0,MFE_20_TO_50,27.2,48.36272,WINNER_CAPABLE_GE_20,True,True,True,-7.05,worsened
001940,KISCO홀딩스,KOSPI,KR7001940006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001940_KR7001940006_KOSPI_02,2,2023-01-27,2023-01-27,2023-01-30,19140.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-04-30,2024-05-02,22700.0,18.6,52.56,-15.78,310,REALIZED,False,33.96,2023-01-27,2023-01-30,19140.0,HARD_EXIT,2023-03-14,2023-03-15,20900.0,9.2,37.41,-12.54,32,REALIZED,TRIGGER,-10.0,-20.0,MFE_20_TO_50,28.21,53.866249,WINNER_CAPABLE_GE_20,True,True,True,-9.4,worsened
001940,KISCO홀딩스,KOSPI,KR7001940006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001940_KR7001940006_KOSPI_03,3,2025-05-30,2025-05-30,2025-06-02,24100.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-06-02,2026-06-04,20550.0,-14.73,22.2,-16.39,245,REALIZED,True,36.93,2025-05-30,2025-06-02,24100.0,SOFT_EXIT,2025-07-25,2025-07-28,25550.0,6.02,22.2,-3.73,39,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,16.18,22.19917,WINNER_CAPABLE_GE_20,True,True,True,20.75,improved
002030,아세아,KOSPI,KR7002030005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002030_KR7002030005_KOSPI_01,1,2023-03-03,2023-03-03,2023-03-06,150500.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-06-30,2024-07-01,257500.0,71.1,85.38,-12.62,325,REALIZED,False,14.28,2023-03-03,2023-03-06,150500.0,SOFT_EXIT,2023-08-25,2023-08-28,166500.0,10.63,23.19,-12.62,121,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,12.56,167.109635,WINNER_CAPABLE_GE_20,True,True,True,-60.47,worsened
002100,경농,KOSPI,KR7002100006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002100_KR7002100006_KOSPI_01,1,2021-06-18,2021-06-18,2021-06-21,17900.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-07-21,2021-07-22,14950.0,-16.48,2.79,-16.48,24,REALIZED,True,19.27,2021-06-18,2021-06-21,17900.0,OPEN_AT_CUTOFF,,,,-48.83,5.03,-52.51,1266,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,53.86,5.027933,PRE_WINNER_LT_20,True,True,True,-32.35,worsened
002150,도화엔지니어링,KOSPI,KR7002150001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002150_KR7002150001_KOSPI_01,1,2021-04-23,2021-04-23,2021-04-26,9320.0,2010-08-12,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-10-06,2021-10-07,7770.0,-16.63,9.98,-17.17,112,REALIZED,True,26.61,2021-04-23,2021-04-26,9320.0,HARD_EXIT,2022-05-26,2022-05-27,10200.0,9.44,36.27,-23.82,270,REALIZED,TRIGGER,-10.0,-20.0,MFE_20_TO_50,26.83,36.266094,WINNER_CAPABLE_GE_20,True,True,True,26.07,improved
002150,도화엔지니어링,KOSPI,KR7002150001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002150_KR7002150001_KOSPI_02,2,2022-05-13,2022-05-13,2022-05-16,11400.0,2010-08-12,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-06-10,2022-06-13,9300.0,-18.42,11.4,-18.42,19,REALIZED,True,29.82,2022-05-13,2022-05-16,11400.0,OPEN_AT_CUTOFF,,,,-55.44,11.4,-60.83,1044,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,66.84,11.403509,PRE_WINNER_LT_20,True,True,True,-37.02,worsened
002240,고려제강,KOSPI,KR7002240000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002240_KR7002240000_KOSPI_01,1,2021-04-02,2021-04-02,2021-04-05,17935.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2021-09-30,2021-10-01,25603.0,42.75,58.19,-0.71,123,REALIZED,False,15.44,2021-04-02,2021-04-05,17935.0,SOFT_EXIT,2021-04-16,2021-04-19,20960.0,16.87,30.16,-0.71,11,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,13.29,84.60552,WINNER_CAPABLE_GE_20,True,True,True,-25.88,worsened
002240,고려제강,KOSPI,KR7002240000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002240_KR7002240000_KOSPI_02,2,2026-01-02,2026-01-02,2026-01-05,21600.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-06-08,2026-06-09,18000.0,-16.67,31.02,-18.84,104,REALIZED,True,47.69,2026-01-02,2026-01-05,21600.0,SOFT_EXIT,2026-04-24,2026-04-27,25400.0,17.59,28.94,-13.89,77,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,11.35,31.018519,WINNER_CAPABLE_GE_20,True,True,True,34.26,improved
002270,롯데푸드,KOSPI,KR7002270007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002270_KR7002270007_KOSPI_01,1,2021-07-02,2021-07-02,2021-07-05,466500.0,2010-01-04,2022-07-19,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-10-12,2021-10-13,390500.0,-16.29,0.43,-16.4,67,REALIZED,True,16.72,2021-07-02,2021-07-05,466500.0,OPEN_AT_CUTOFF,,,,-33.33,0.43,-35.48,240,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,33.76,0.428725,PRE_WINNER_LT_20,True,True,True,-17.04,worsened
002310,아세아제지,KOSPI,KR7002310001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002310_KR7002310001_KOSPI_01,1,2024-02-16,2024-02-16,2024-02-19,8920.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-12-03,2024-12-04,7380.0,-17.26,12.11,-17.6,186,REALIZED,True,29.37,2024-02-16,2024-02-19,8920.0,SOFT_EXIT,2026-03-06,2026-03-09,9050.0,1.46,27.58,-27.69,488,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,26.12,27.578475,WINNER_CAPABLE_GE_20,True,True,True,18.72,improved
